H1N1	H3N2	B
10	0	0
0	0	0
47	0	0
1	0	0
21	0	0
3	0	0
36	0	0
6	0	0
58	0	0
5	0	0
167	0	0
5	0	0
101	0	0
38	0	0
8	0	0
69	0	0
66	0	0
46	0	0
20	0	0
78	0	0
30	0	0
136	0	0
245	0	0
54	0	0
382	0	0
771	0	0
800	0	0
314	0	0
1770	0	0
886	0	0
491	0	0
2442	0	0
3165	0	0
934	0	0
7591	0	0
3331	0	0
16128	0	0
545	0	0
2754	0	0
13561	0	0
1435	0	0
23520	0	0
576	0	0
2494	0	0
18126	0	0
2769	0	0
2743	0	0
6296	0	0
328	0	0
7420	0	0
169	0	0
352	0	0
6436	0	0
91	0	0
162	0	0
1851	0	0
460	0	0
59	0	0
2112	0	0
206	0	0
867	0	0
24	0	0
391	0	0
385	0	0
14	0	0
20	0	0
8	0	0
29	0	0
0	0	0
43	0	0
5	0	0
30	0	0
5	0	0
23	0	0
0	0	0
25	0	0
0	0	0
0	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
