H1N1	H3N2	B
29	0	0
19	0	0
2	0	0
43	0	0
12	0	0
78	0	0
20	0	0
30	0	0
14	0	0
151	0	0
122	0	0
73	0	0
81	0	0
232	0	0
34	0	0
208	0	0
261	0	0
28	0	0
37	0	0
139	0	0
114	0	0
20	0	0
295	0	0
11	0	0
345	0	0
109	0	0
321	0	0
15	0	0
84	0	0
402	0	0
203	0	0
360	0	0
707	0	0
66	0	0
709	0	0
972	0	0
299	0	0
230	0	0
2167	0	0
580	0	0
2336	0	0
1614	0	0
215	0	0
635	0	0
4098	0	0
1790	0	0
6361	0	0
4326	0	0
7083	0	0
4665	0	0
17946	0	0
592	0	0
1795	0	0
15351	0	0
2975	0	0
28002	0	0
708	0	0
1298	0	0
17081	0	0
6515	0	0
1973	0	0
335	0	0
8905	0	0
68	0	0
219	0	0
558	0	0
242	0	0
44	0	0
404	0	0
77	0	0
30	0	0
432	0	0
5	0	0
13	0	0
2	0	0
1	0	0
31	0	0
1	0	0
15	0	0
0	0	0
5	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
