S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155971.0,19.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51992.0,0.0,120000.0,0.0,0.0,79989.0,0.0
155969.0,21.0,10.0,44000.0,1.2823060992889612e-06,148000.0,0.0,0.0,51991.0,0.0,120000.0,0.0,0.0,79989.0,0.0
155962.0,9.0,29.0,44000.0,1.547680270481448e-06,148000.0,0.0,0.0,51991.0,0.0,120000.0,0.0,0.0,79986.0,0.0
155900.0,69.0,31.0,44000.0,1.2828736369467608e-05,148000.0,0.0,0.0,51979.0,0.0,120000.0,0.0,0.0,79965.0,0.0
155885.0,77.0,38.0,44000.0,2.532231081279553e-06,148000.0,0.0,0.0,51973.0,0.0,120000.0,0.0,0.0,79959.0,0.0
155881.0,19.0,100.0,44000.0,2.566060007313271e-07,148000.0,0.0,0.0,51973.0,0.0,120000.0,0.0,0.0,79958.0,0.0
155830.0,55.0,105.0,44010.0,3.1169497896058893e-06,147993.0,0.0,0.0,51970.0,0.0,119994.0,0.0,0.0,79951.0,0.0
155749.0,132.0,109.0,44010.0,4.771261876834175e-06,147993.0,0.0,0.0,51950.0,0.0,119994.0,0.0,0.0,79921.0,0.0
155742.0,88.0,141.0,44029.0,3.187668713058904e-07,147979.0,0.0,0.0,51967.0,0.0,119982.0,0.0,0.0,79938.0,0.0
155733.0,16.0,220.0,44031.0,2.6268736176077586e-07,147978.0,0.0,0.0,51967.0,0.0,119980.0,0.0,0.0,79935.0,0.0
155712.0,30.0,220.0,44038.0,6.130198408250196e-07,147971.0,0.0,0.0,51970.0,0.0,119976.0,0.0,0.0,79933.0,0.0
155641.0,92.0,167.0,44100.0,2.7316047866487777e-06,147921.0,0.0,0.0,52019.0,0.0,119935.0,0.0,0.0,79965.0,0.0
155639.0,73.0,173.0,44115.0,7.427889951502192e-08,147912.0,0.0,0.0,52034.0,0.0,119926.0,0.0,0.0,79980.0,0.0
155461.0,180.0,240.0,44119.0,4.770757081626045e-06,147908.0,0.0,0.0,51995.0,0.0,119923.0,0.0,0.0,79916.0,0.0
155345.0,294.0,191.0,44170.0,3.909555138124414e-06,147870.0,0.0,0.0,52014.0,0.0,119889.0,0.0,0.0,79915.0,0.0
155252.0,209.0,288.0,44251.0,2.0799517343845276e-06,147809.0,0.0,0.0,52074.0,0.0,119838.0,0.0,0.0,79956.0,0.0
155190.0,155.0,397.0,44258.0,1.0063231176928972e-06,147804.0,0.0,0.0,52064.0,0.0,119833.0,0.0,0.0,79933.0,0.0
155162.0,90.0,481.0,44267.0,3.7516955318994477e-07,147797.0,0.0,0.0,52066.0,0.0,119829.0,0.0,0.0,79930.0,0.0
154731.0,459.0,522.0,44288.0,5.336167271485941e-06,147780.0,0.0,0.0,51991.0,0.0,119817.0,0.0,0.0,79782.0,0.0
154666.0,496.0,479.0,44359.0,8.773704220397394e-07,147722.0,0.0,0.0,52050.0,0.0,119776.0,0.0,0.0,79831.0,0.0
153536.0,1195.0,908.0,44361.0,8.105547832889255e-06,147720.0,0.0,0.0,51754.0,0.0,119774.0,0.0,0.0,79377.0,0.0
153253.0,1413.0,795.0,44539.0,2.3227920025532654e-06,147585.0,0.0,0.0,51854.0,0.0,119664.0,0.0,0.0,79443.0,0.0
153174.0,362.0,1809.0,44655.0,2.851041051865828e-07,147501.0,0.0,0.0,51948.0,0.0,119600.0,0.0,0.0,79528.0,0.0
151866.0,1387.0,1999.0,44748.0,4.308582326404797e-06,147429.0,0.0,0.0,51711.0,0.0,119547.0,0.0,0.0,79075.0,0.0
151807.0,1367.0,2016.0,44810.0,1.9278342247638788e-07,147384.0,0.0,0.0,51759.0,0.0,119515.0,0.0,0.0,79112.0,0.0
148045.0,3821.0,3296.0,44838.0,7.709706475366484e-06,147363.0,0.0,0.0,50802.0,0.0,119499.0,0.0,0.0,77630.0,0.0
147867.0,3940.0,2924.0,45269.0,4.1169099931625063e-07,147028.0,0.0,0.0,51181.0,0.0,119237.0,0.0,0.0,78000.0,0.0
