H1N1	H3N2	B
19	0	0
2	0	0
7	0	0
62	0	0
15	0	0
4	0	0
51	0	0
81	0	0
7	0	0
9	0	0
21	0	0
71	0	0
2	0	0
178	0	0
116	0	0
93	0	0
62	0	0
28	0	0
431	0	0
65	0	0
1130	0	0
283	0	0
79	0	0
1308	0	0
59	0	0
3762	0	0
178	0	0
1723	0	0
725	0	0
704	0	0
511	0	0
443	0	0
1173	0	0
410	0	0
936	0	0
2019	0	0
170	0	0
3417	0	0
210	0	0
2177	0	0
1358	0	0
6119	0	0
917	0	0
2041	0	0
295	0	0
490	0	0
1962	0	0
3560	0	0
3508	0	0
1426	0	0
4974	0	0
440	0	0
3956	0	0
2233	0	0
429	0	0
8338	0	0
471	0	0
14645	0	0
5645	0	0
633	0	0
14844	0	0
310	0	0
1507	0	0
1672	0	0
1309	0	0
4790	0	0
159	0	0
4297	0	0
99	0	0
1453	0	0
116	0	0
545	0	0
426	0	0
386	0	0
195	0	0
577	0	0
15	0	0
692	0	0
269	0	0
46	0	0
23	0	0
58	0	0
6	0	0
25	0	0
3	0	0
9	0	0
1	0	0
21	0	0
5	0	0
0	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
