S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155984.0,6.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51995.0,0.0,120000.0,0.0,0.0,79995.0,0.0
155983.0,7.0,10.0,44000.0,6.410955039972305e-07,148000.0,0.0,0.0,51995.0,0.0,120000.0,0.0,0.0,79995.0,0.0
155976.0,8.0,16.0,44000.0,2.804918705441863e-06,148000.0,0.0,0.0,51991.0,0.0,120000.0,0.0,0.0,79993.0,0.0
155975.0,8.0,17.0,44000.0,3.7713434468193434e-07,148000.0,0.0,0.0,51991.0,0.0,120000.0,0.0,0.0,79992.0,0.0
155959.0,17.0,24.0,44000.0,4.274627733357271e-06,148000.0,0.0,0.0,51985.0,0.0,120000.0,0.0,0.0,79985.0,0.0
155947.0,28.0,25.0,44000.0,3.0779687970913197e-06,148000.0,0.0,0.0,51982.0,0.0,120000.0,0.0,0.0,79981.0,0.0
155940.0,19.0,31.0,44010.0,1.44803419015585e-06,147994.0,0.0,0.0,51990.0,0.0,119992.0,0.0,0.0,79988.0,0.0
155940.0,7.0,43.0,44010.0,-0.0,147994.0,0.0,0.0,51990.0,0.0,119992.0,0.0,0.0,79988.0,0.0
155925.0,15.0,44.0,44016.0,2.186365822729459e-06,147989.0,0.0,0.0,51993.0,0.0,119989.0,0.0,0.0,79989.0,0.0
155912.0,28.0,43.0,44017.0,1.9390783351849044e-06,147988.0,0.0,0.0,51992.0,0.0,119988.0,0.0,0.0,79983.0,0.0
155864.0,61.0,51.0,44024.0,6.038446790716492e-06,147985.0,0.0,0.0,51989.0,0.0,119983.0,0.0,0.0,79974.0,0.0
155864.0,48.0,63.0,44025.0,-0.0,147984.0,0.0,0.0,51990.0,0.0,119983.0,0.0,0.0,79975.0,0.0
155765.0,99.0,95.0,44041.0,6.69024018975954e-06,147974.0,0.0,0.0,51977.0,0.0,119974.0,0.0,0.0,79952.0,0.0
155662.0,202.0,83.0,44053.0,7.972169543123477e-06,147965.0,0.0,0.0,51967.0,0.0,119966.0,0.0,0.0,79927.0,0.0
155557.0,208.0,175.0,44060.0,3.857107041148904e-06,147960.0,0.0,0.0,51945.0,0.0,119962.0,0.0,0.0,79896.0,0.0
155549.0,113.0,278.0,44060.0,1.8500265779443255e-07,147960.0,0.0,0.0,51943.0,0.0,119962.0,0.0,0.0,79893.0,0.0
155117.0,440.0,368.0,44075.0,7.567919979617069e-06,147948.0,0.0,0.0,51864.0,0.0,119952.0,0.0,0.0,79734.0,0.0
155109.0,440.0,363.0,44088.0,1.420843889981429e-07,147937.0,0.0,0.0,51873.0,0.0,119946.0,0.0,0.0,79742.0,0.0
154742.0,375.0,747.0,44136.0,3.1749526789307733e-06,147899.0,0.0,0.0,51820.0,0.0,119914.0,0.0,0.0,79636.0,0.0
154646.0,463.0,755.0,44136.0,8.222153685242082e-07,147899.0,0.0,0.0,51794.0,0.0,119914.0,0.0,0.0,79600.0,0.0
154402.0,340.0,1023.0,44235.0,1.5447609098201121e-06,147829.0,0.0,0.0,51847.0,0.0,119854.0,0.0,0.0,79596.0,0.0
153869.0,777.0,1016.0,44338.0,3.40943464383728e-06,147748.0,0.0,0.0,51819.0,0.0,119788.0,0.0,0.0,79481.0,0.0
153823.0,579.0,1155.0,44443.0,2.589134253449733e-07,147672.0,0.0,0.0,51910.0,0.0,119721.0,0.0,0.0,79564.0,0.0
152795.0,1074.0,1680.0,44451.0,4.004743361397702e-06,147666.0,0.0,0.0,51668.0,0.0,119716.0,0.0,0.0,79141.0,0.0
152761.0,1062.0,1294.0,44883.0,1.7200146581672717e-07,147328.0,0.0,0.0,52089.0,0.0,119458.0,0.0,0.0,79563.0,0.0
152611.0,184.0,2314.0,44891.0,4.247584881286827e-07,147324.0,0.0,0.0,52057.0,0.0,119455.0,0.0,0.0,79499.0,0.0
151779.0,982.0,1981.0,45258.0,2.767114713424413e-06,147058.0,0.0,0.0,52218.0,0.0,119242.0,0.0,0.0,79540.0,0.0
150833.0,1778.0,2035.0,45354.0,3.0819838156428956e-06,146988.0,0.0,0.0,52047.0,0.0,119182.0,0.0,0.0,79260.0,0.0
150575.0,1204.0,2623.0,45598.0,6.532336426213177e-07,146790.0,0.0,0.0,52225.0,0.0,119041.0,0.0,0.0,79406.0,0.0
146332.0,4501.0,3036.0,46131.0,9.550628586674077e-06,146388.0,0.0,0.0,51678.0,0.0,118726.0,0.0,0.0,78323.0,0.0
146162.0,4413.0,3248.0,46177.0,3.580951374353971e-07,146356.0,0.0,0.0,51675.0,0.0,118702.0,0.0,0.0,78297.0,0.0
144053.0,2279.0,6463.0,47205.0,2.265270746754686e-06,145578.0,0.0,0.0,52129.0,0.0,118105.0,0.0,0.0,78465.0,0.0
143807.0,2355.0,6599.0,47239.0,2.592250412806131e-07,145555.0,0.0,0.0,52086.0,0.0,118081.0,0.0,0.0,78397.0,0.0
141421.0,2632.0,8558.0,47389.0,1.971443129040559e-06,145445.0,0.0,0.0,51632.0,0.0,118003.0,0.0,0.0,77598.0,0.0
137825.0,5982.0,7972.0,48221.0,3.2728371174678215e-06,144819.0,0.0,0.0,51539.0,0.0,117497.0,0.0,0.0,77025.0,0.0
136783.0,4638.0,9412.0,49167.0,8.093822496705993e-07,144140.0,0.0,0.0,52200.0,0.0,116927.0,0.0,0.0,77540.0,0.0
134176.0,3649.0,12750.0,49425.0,1.5238983740407683e-06,143948.0,0.0,0.0,51768.0,0.0,116767.0,0.0,0.0,76746.0,0.0
133862.0,2921.0,9549.0,53668.0,2.456486859636101e-07,140785.0,0.0,0.0,55927.0,0.0,114140.0,0.0,0.0,80864.0,0.0
127658.0,6518.0,11986.0,53838.0,4.054613664502396e-06,140664.0,0.0,0.0,54465.0,0.0,114042.0,0.0,0.0,78565.0,0.0
127441.0,6421.0,10191.0,55947.0,1.6708357599239112e-07,139129.0,0.0,0.0,56517.0,0.0,112793.0,0.0,0.0,80587.0,0.0
124022.0,3636.0,16149.0,56193.0,1.7070833861822684e-06,138960.0,0.0,0.0,55879.0,0.0,112649.0,0.0,0.0,79490.0,0.0
121299.0,6142.0,13980.0,58579.0,1.6057696654506574e-06,137178.0,0.0,0.0,57552.0,0.0,111212.0,0.0,0.0,80791.0,0.0
120752.0,3270.0,13803.0,62175.0,3.281855881893545e-07,134507.0,0.0,0.0,61005.0,0.0,109021.0,0.0,0.0,84171.0,0.0
112707.0,8592.0,15484.0,63217.0,4.609905213770593e-06,133750.0,0.0,0.0,59955.0,0.0,108410.0,0.0,0.0,81976.0,0.0
112410.0,8342.0,13424.0,65824.0,1.9682014980279813e-07,131833.0,0.0,0.0,62481.0,0.0,106855.0,0.0,0.0,84462.0,0.0
105676.0,7031.0,21155.0,66138.0,3.0121993896355415e-06,131603.0,0.0,0.0,61054.0,0.0,106666.0,0.0,0.0,82102.0,0.0
102594.0,9816.0,15248.0,72342.0,1.9701431744084165e-06,127031.0,0.0,0.0,66446.0,0.0,102931.0,0.0,0.0,87079.0,0.0
