H1N1	H3N2	B
20	0	0
38	0	0
38	0	0
83	0	0
96	0	0
138	0	0
131	0	0
240	0	0
254	0	0
245	0	0
256	0	0
419	0	0
419	0	0
417	0	0
659	0	0
559	0	0
680	0	0
872	0	0
900	0	0
773	0	0
1020	0	0
1117	0	0
1652	0	0
2059	0	0
2923	0	0
2813	0	0
5446	0	0
5769	0	0
11275	0	0
11554	0	0
11166	0	0
12703	0	0
14176	0	0
22823	0	0
22720	0	0
35761	0	0
30512	0	0
39672	0	0
61347	0	0
63653	0	0
62294	0	0
54809	0	0
53553	0	0
40485	0	0
43191	0	0
37212	0	0
15302	0	0
12172	0	0
11340	0	0
16200	0	0
15416	0	0
15362	0	0
14523	0	0
11001	0	0
20599	0	0
20152	0	0
20937	0	0
15136	0	0
14931	0	0
15522	0	0
15196	0	0
15225	0	0
6567	0	0
5970	0	0
7690	0	0
7413	0	0
7224	0	0
6363	0	0
4459	0	0
4391	0	0
3469	0	0
3418	0	0
744	0	0
801	0	0
688	0	0
643	0	0
532	0	0
498	0	0
336	0	0
357	0	0
249	0	0
166	0	0
145	0	0
139	0	0
104	0	0
103	0	0
98	0	0
43	0	0
38	0	0
29	0	0
34	0	0
33	0	0
26	0	0
38	0	0
30	0	0
31	0	0
30	0	0
32	0	0
34	0	0
36	0	0
35	0	0
22	0	0
22	0	0
21	0	0
20	0	0
18	0	0
10	0	0
14	0	0
14	0	0
14	0	0
14	0	0
16	0	0
9	0	0
9	0	0
9	0	0
2	0	0
2	0	0
2	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
