H1N1	H3N2	B
16	0	0
17	0	0
24	0	0
25	0	0
41	0	0
53	0	0
50	0	0
50	0	0
59	0	0
71	0	0
112	0	0
111	0	0
194	0	0
285	0	0
383	0	0
391	0	0
808	0	0
803	0	0
1122	0	0
1218	0	0
1363	0	0
1793	0	0
1734	0	0
2754	0	0
2356	0	0
2498	0	0
2963	0	0
3813	0	0
3827	0	0
7537	0	0
7661	0	0
8742	0	0
8954	0	0
11190	0	0
13954	0	0
14050	0	0
16399	0	0
12470	0	0
18504	0	0
16612	0	0
19785	0	0
20122	0	0
17073	0	0
24076	0	0
21766	0	0
28186	0	0
25064	0	0
31249	0	0
37840	0	0
39600	0	0
40177	0	0
33504	0	0
37943	0	0
31592	0	0
32628	0	0
28196	0	0
18628	0	0
14891	0	0
16370	0	0
19948	0	0
15342	0	0
18483	0	0
17656	0	0
23506	0	0
24740	0	0
27073	0	0
29688	0	0
25542	0	0
25972	0	0
24474	0	0
21269	0	0
13636	0	0
13467	0	0
10484	0	0
5986	0	0
5295	0	0
4825	0	0
3408	0	0
3352	0	0
3519	0	0
2570	0	0
2479	0	0
2177	0	0
2081	0	0
2465	0	0
1869	0	0
1853	0	0
1512	0	0
959	0	0
965	0	0
549	0	0
551	0	0
77	0	0
64	0	0
59	0	0
46	0	0
41	0	0
30	0	0
28	0	0
9	0	0
9	0	0
9	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
