H1N1	H3N2	B
24	0	0
31	0	0
33	0	0
80	0	0
90	0	0
151	0	0
223	0	0
236	0	0
244	0	0
247	0	0
282	0	0
244	0	0
261	0	0
208	0	0
133	0	0
121	0	0
155	0	0
145	0	0
111	0	0
159	0	0
141	0	0
343	0	0
342	0	0
370	0	0
604	0	0
659	0	0
1047	0	0
1307	0	0
2066	0	0
2591	0	0
2667	0	0
3091	0	0
3904	0	0
4203	0	0
5592	0	0
8072	0	0
7436	0	0
10981	0	0
11679	0	0
19522	0	0
22148	0	0
27727	0	0
39258	0	0
37463	0	0
56702	0	0
53059	0	0
75407	0	0
70879	0	0
68128	0	0
80287	0	0
67388	0	0
87586	0	0
68534	0	0
73791	0	0
50905	0	0
53093	0	0
52234	0	0
38231	0	0
37888	0	0
17758	0	0
17472	0	0
11928	0	0
11698	0	0
5966	0	0
5853	0	0
1770	0	0
1704	0	0
646	0	0
614	0	0
264	0	0
259	0	0
35	0	0
29	0	0
23	0	0
20	0	0
8	0	0
7	0	0
7	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
