S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155973.0,17.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51998.0,0.0,120000.0,0.0,0.0,79990.0,0.0
155952.0,38.0,10.0,44000.0,1.3465681748230225e-05,148000.0,0.0,0.0,51993.0,0.0,120000.0,0.0,0.0,79981.0,0.0
155944.0,29.0,27.0,44000.0,1.9000172901573405e-06,148000.0,0.0,0.0,51990.0,0.0,120000.0,0.0,0.0,79978.0,0.0
155879.0,73.0,48.0,44000.0,8.687293777010802e-06,148000.0,0.0,0.0,51975.0,0.0,120000.0,0.0,0.0,79955.0,0.0
155826.0,118.0,56.0,44000.0,6.07362424389108e-06,148000.0,0.0,0.0,51967.0,0.0,120000.0,0.0,0.0,79929.0,0.0
155820.0,59.0,121.0,44000.0,3.182311440091396e-07,148000.0,0.0,0.0,51967.0,0.0,120000.0,0.0,0.0,79925.0,0.0
155802.0,24.0,164.0,44010.0,7.044588488015277e-07,147991.0,0.0,0.0,51973.0,0.0,119994.0,0.0,0.0,79929.0,0.0
155644.0,176.0,170.0,44010.0,5.9713947515219496e-06,147991.0,0.0,0.0,51928.0,0.0,119994.0,0.0,0.0,79873.0,0.0
155617.0,185.0,171.0,44027.0,1.014636812444047e-06,147975.0,0.0,0.0,51937.0,0.0,119983.0,0.0,0.0,79877.0,0.0
155367.0,277.0,308.0,44048.0,5.2243289224115265e-06,147959.0,0.0,0.0,51906.0,0.0,119971.0,0.0,0.0,79796.0,0.0
155349.0,268.0,327.0,44056.0,3.5433682585425735e-07,147954.0,0.0,0.0,51911.0,0.0,119966.0,0.0,0.0,79799.0,0.0
155329.0,38.0,512.0,44121.0,2.5148233749010166e-07,147904.0,0.0,0.0,51970.0,0.0,119924.0,0.0,0.0,79853.0,0.0
154848.0,501.0,477.0,44174.0,6.5121005388174265e-06,147859.0,0.0,0.0,51881.0,0.0,119897.0,0.0,0.0,79711.0,0.0
154476.0,853.0,491.0,44180.0,4.9045642982842095e-06,147853.0,0.0,0.0,51790.0,0.0,119895.0,0.0,0.0,79563.0,0.0
153675.0,1173.0,954.0,44198.0,5.463625453127925e-06,147839.0,0.0,0.0,51606.0,0.0,119883.0,0.0,0.0,79253.0,0.0
153007.0,1469.0,1168.0,44356.0,3.73785387739893e-06,147726.0,0.0,0.0,51592.0,0.0,119781.0,0.0,0.0,79126.0,0.0
150444.0,3231.0,1942.0,44383.0,8.772522862022886e-06,147707.0,0.0,0.0,50939.0,0.0,119767.0,0.0,0.0,78104.0,0.0
