H1N1	H3N2	B
11	0	0
12	0	0
13	0	0
20	0	0
28	0	0
32	0	0
24	0	0
26	0	0
29	0	0
54	0	0
55	0	0
84	0	0
77	0	0
115	0	0
187	0	0
187	0	0
197	0	0
179	0	0
180	0	0
162	0	0
190	0	0
185	0	0
167	0	0
173	0	0
261	0	0
303	0	0
387	0	0
397	0	0
458	0	0
586	0	0
543	0	0
624	0	0
797	0	0
814	0	0
1026	0	0
1425	0	0
1925	0	0
2650	0	0
2704	0	0
4827	0	0
4636	0	0
4799	0	0
9600	0	0
9761	0	0
11909	0	0
11277	0	0
12262	0	0
13044	0	0
14493	0	0
21439	0	0
16632	0	0
19325	0	0
19274	0	0
22076	0	0
22692	0	0
20330	0	0
23311	0	0
16577	0	0
16599	0	0
16475	0	0
14509	0	0
11887	0	0
10451	0	0
9943	0	0
6047	0	0
6970	0	0
6792	0	0
6652	0	0
6373	0	0
10117	0	0
10011	0	0
12219	0	0
13650	0	0
17551	0	0
17611	0	0
24848	0	0
28124	0	0
26218	0	0
26479	0	0
29198	0	0
28972	0	0
37724	0	0
38655	0	0
32110	0	0
28712	0	0
26775	0	0
27216	0	0
22438	0	0
20716	0	0
6806	0	0
5735	0	0
3630	0	0
3342	0	0
3334	0	0
2616	0	0
4179	0	0
4180	0	0
4123	0	0
4121	0	0
2539	0	0
4189	0	0
3916	0	0
5670	0	0
3862	0	0
5540	0	0
5523	0	0
6090	0	0
6135	0	0
4478	0	0
4439	0	0
3303	0	0
3284	0	0
1522	0	0
1736	0	0
1133	0	0
1366	0	0
1341	0	0
1460	0	0
742	0	0
1004	0	0
1005	0	0
759	0	0
797	0	0
498	0	0
503	0	0
405	0	0
455	0	0
193	0	0
175	0	0
176	0	0
261	0	0
262	0	0
291	0	0
255	0	0
307	0	0
299	0	0
301	0	0
302	0	0
160	0	0
158	0	0
124	0	0
120	0	0
8	0	0
7	0	0
4	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
