H1N1	H3N2	B
10	0	0
12	0	0
12	0	0
32	0	0
32	0	0
48	0	0
76	0	0
77	0	0
80	0	0
111	0	0
115	0	0
139	0	0
206	0	0
192	0	0
352	0	0
362	0	0
396	0	0
659	0	0
692	0	0
755	0	0
723	0	0
1202	0	0
1397	0	0
2079	0	0
2944	0	0
3098	0	0
3124	0	0
3627	0	0
3953	0	0
4960	0	0
5020	0	0
7038	0	0
6509	0	0
6842	0	0
6963	0	0
6895	0	0
9582	0	0
8824	0	0
13373	0	0
10915	0	0
21766	0	0
21307	0	0
40208	0	0
46656	0	0
66615	0	0
79996	0	0
91902	0	0
92792	0	0
82681	0	0
84603	0	0
83674	0	0
77942	0	0
55479	0	0
44258	0	0
29132	0	0
28108	0	0
27853	0	0
25661	0	0
8776	0	0
7641	0	0
7131	0	0
4256	0	0
2739	0	0
2655	0	0
1808	0	0
1756	0	0
489	0	0
366	0	0
336	0	0
321	0	0
56	0	0
21	0	0
10	0	0
8	0	0
4	0	0
4	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
