H1N1	H3N2	B
19	0	0
21	0	0
18	0	0
13	0	0
1	0	0
56	0	0
0	0	0
13	0	0
4	0	0
0	0	0
28	0	0
21	0	0
36	0	0
4	0	0
84	0	0
46	0	0
53	0	0
21	0	0
57	0	0
28	0	0
167	0	0
3	0	0
30	0	0
203	0	0
55	0	0
346	0	0
532	0	0
31	0	0
45	0	0
176	0	0
502	0	0
32	0	0
73	0	0
195	0	0
81	0	0
40	0	0
533	0	0
14	0	0
638	0	0
72	0	0
1806	0	0
531	0	0
100	0	0
2121	0	0
76	0	0
2689	0	0
107	0	0
5688	0	0
180	0	0
10010	0	0
3266	0	0
15394	0	0
1002	0	0
5533	0	0
10018	0	0
685	0	0
21448	0	0
8709	0	0
1164	0	0
5444	0	0
2680	0	0
827	0	0
4347	0	0
453	0	0
952	0	0
2143	0	0
2039	0	0
968	0	0
121	0	0
3021	0	0
57	0	0
95	0	0
469	0	0
221	0	0
30	0	0
495	0	0
7	0	0
118	0	0
8	0	0
16	0	0
689	0	0
57	0	0
22	0	0
13	0	0
10	0	0
8	0	0
2	0	0
5	0	0
0	0	0
4	0	0
3	0	0
17	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
