H1N1	H3N2	B
18	0	0
29	0	0
41	0	0
70	0	0
91	0	0
112	0	0
105	0	0
150	0	0
145	0	0
138	0	0
130	0	0
158	0	0
151	0	0
270	0	0
455	0	0
715	0	0
1057	0	0
1075	0	0
1592	0	0
1600	0	0
2050	0	0
2394	0	0
3419	0	0
3553	0	0
5449	0	0
7223	0	0
8193	0	0
11729	0	0
14901	0	0
23434	0	0
22603	0	0
26740	0	0
25002	0	0
33121	0	0
31975	0	0
33516	0	0
32101	0	0
37412	0	0
41535	0	0
38255	0	0
38493	0	0
30626	0	0
33558	0	0
29082	0	0
29132	0	0
16468	0	0
12961	0	0
15445	0	0
14835	0	0
14666	0	0
11521	0	0
11971	0	0
9822	0	0
8718	0	0
8073	0	0
4728	0	0
5242	0	0
4520	0	0
4477	0	0
3417	0	0
4321	0	0
3780	0	0
3469	0	0
3055	0	0
3664	0	0
2694	0	0
2662	0	0
3430	0	0
2700	0	0
2739	0	0
4959	0	0
5142	0	0
3962	0	0
5777	0	0
5940	0	0
5190	0	0
8408	0	0
8393	0	0
8663	0	0
8814	0	0
8818	0	0
9708	0	0
9525	0	0
9733	0	0
6295	0	0
8862	0	0
6362	0	0
6113	0	0
6079	0	0
3217	0	0
3643	0	0
3377	0	0
3594	0	0
994	0	0
1199	0	0
1103	0	0
1212	0	0
1410	0	0
954	0	0
982	0	0
695	0	0
693	0	0
462	0	0
505	0	0
354	0	0
156	0	0
195	0	0
153	0	0
165	0	0
175	0	0
182	0	0
135	0	0
135	0	0
130	0	0
112	0	0
138	0	0
131	0	0
148	0	0
135	0	0
130	0	0
129	0	0
104	0	0
76	0	0
49	0	0
38	0	0
3	0	0
3	0	0
2	0	0
1	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
