S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155976.0,14.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51995.0,0.0,120000.0,0.0,0.0,79988.0,0.0
155975.0,15.0,10.0,44000.0,6.411283859592884e-07,148000.0,0.0,0.0,51995.0,0.0,120000.0,0.0,0.0,79988.0,0.0
155949.0,27.0,24.0,44000.0,6.946715486045652e-06,148000.0,0.0,0.0,51984.0,0.0,120000.0,0.0,0.0,79977.0,0.0
155911.0,64.0,25.0,44000.0,9.749151759657754e-06,148000.0,0.0,0.0,51973.0,0.0,120000.0,0.0,0.0,79962.0,0.0
155857.0,92.0,51.0,44000.0,6.7935577446746995e-06,148000.0,0.0,0.0,51959.0,0.0,120000.0,0.0,0.0,79936.0,0.0
155809.0,102.0,89.0,44000.0,3.461455003861325e-06,148000.0,0.0,0.0,51951.0,0.0,120000.0,0.0,0.0,79914.0,0.0
155804.0,53.0,133.0,44010.0,2.4129024262795575e-07,147994.0,0.0,0.0,51960.0,0.0,119995.0,0.0,0.0,79923.0,0.0
155698.0,111.0,181.0,44010.0,3.7613544112064516e-06,147994.0,0.0,0.0,51941.0,0.0,119995.0,0.0,0.0,79883.0,0.0
155455.0,349.0,172.0,44024.0,9.088100721587717e-06,147981.0,0.0,0.0,51881.0,0.0,119988.0,0.0,0.0,79794.0,0.0
155423.0,275.0,277.0,44025.0,7.43284235306043e-07,147980.0,0.0,0.0,51872.0,0.0,119987.0,0.0,0.0,79779.0,0.0
155293.0,162.0,494.0,44051.0,1.6945895483817178e-06,147965.0,0.0,0.0,51861.0,0.0,119972.0,0.0,0.0,79753.0,0.0
155264.0,159.0,488.0,44089.0,3.827431311069966e-07,147938.0,0.0,0.0,51892.0,0.0,119949.0,0.0,0.0,79780.0,0.0
154881.0,412.0,564.0,44143.0,4.384514654375922e-06,147898.0,0.0,0.0,51844.0,0.0,119921.0,0.0,0.0,79672.0,0.0
154861.0,403.0,545.0,44191.0,2.369689444496808e-07,147858.0,0.0,0.0,51887.0,0.0,119895.0,0.0,0.0,79709.0,0.0
154782.0,99.0,923.0,44196.0,5.529742855897715e-07,147854.0,0.0,0.0,51868.0,0.0,119891.0,0.0,0.0,79682.0,0.0
154524.0,337.0,837.0,44302.0,1.994795161907317e-06,147767.0,0.0,0.0,51919.0,0.0,119825.0,0.0,0.0,79694.0,0.0
154403.0,379.0,673.0,44545.0,1.1644331795745833e-06,147598.0,0.0,0.0,52134.0,0.0,119685.0,0.0,0.0,79886.0,0.0
154375.0,149.0,899.0,44577.0,2.0175363539335204e-07,147576.0,0.0,0.0,52155.0,0.0,119669.0,0.0,0.0,79904.0,0.0
153368.0,1035.0,890.0,44707.0,7.377423413993163e-06,147483.0,0.0,0.0,52029.0,0.0,119591.0,0.0,0.0,79631.0,0.0
152858.0,1517.0,889.0,44736.0,3.7530144985131514e-06,147461.0,0.0,0.0,51924.0,0.0,119573.0,0.0,0.0,79439.0,0.0
152262.0,1106.0,1513.0,45119.0,2.5871154030487487e-06,147180.0,0.0,0.0,52161.0,0.0,119352.0,0.0,0.0,79568.0,0.0
152182.0,676.0,2003.0,45139.0,2.624495003693091e-07,147165.0,0.0,0.0,52160.0,0.0,119343.0,0.0,0.0,79551.0,0.0
151777.0,485.0,2520.0,45218.0,1.0588843218293002e-06,147110.0,0.0,0.0,52141.0,0.0,119296.0,0.0,0.0,79463.0,0.0
150213.0,1969.0,2342.0,45476.0,4.445722371698741e-06,146907.0,0.0,0.0,51995.0,0.0,119132.0,0.0,0.0,79101.0,0.0
148554.0,3223.0,2626.0,45597.0,4.252725135500436e-06,146814.0,0.0,0.0,51686.0,0.0,119062.0,0.0,0.0,78552.0,0.0
147468.0,2745.0,4162.0,45625.0,1.7694160367904021e-06,146797.0,0.0,0.0,51442.0,0.0,119048.0,0.0,0.0,78141.0,0.0
