H1N1	H3N2	B
23	0	0
23	0	0
42	0	0
42	0	0
52	0	0
87	0	0
77	0	0
86	0	0
107	0	0
132	0	0
166	0	0
199	0	0
207	0	0
216	0	0
316	0	0
312	0	0
422	0	0
540	0	0
575	0	0
618	0	0
731	0	0
787	0	0
726	0	0
745	0	0
660	0	0
749	0	0
666	0	0
899	0	0
778	0	0
1393	0	0
1536	0	0
2314	0	0
3150	0	0
3377	0	0
5379	0	0
5782	0	0
5931	0	0
6366	0	0
11289	0	0
10754	0	0
18267	0	0
21637	0	0
25390	0	0
36579	0	0
46429	0	0
70789	0	0
75400	0	0
84956	0	0
78511	0	0
97362	0	0
99202	0	0
100803	0	0
92570	0	0
67455	0	0
57941	0	0
48191	0	0
46310	0	0
23662	0	0
16071	0	0
2795	0	0
1022	0	0
630	0	0
456	0	0
391	0	0
309	0	0
277	0	0
268	0	0
42	0	0
39	0	0
42	0	0
14	0	0
9	0	0
9	0	0
9	0	0
9	0	0
9	0	0
9	0	0
8	0	0
8	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
5	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
