rmse_I,rmse_Beta,time_predict,7,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
65577.22199538945,5.145768957215476e-07,0.0,24,157884.0,185967.22315757166,32,37
53476.10295244539,8.631339444823065e-07,0.010029315948486328,24,166913.0,248036.88600463173,32,36
74786.3874458359,8.337178085882213e-07,0.0,12,110048.0,278874.70066647255,20,23
39637.129897085855,3.7113672249321013e-07,0.0020422935485839844,14,210339.0,226306.858352277,22,22
36089.27371257113,4.499829729318483e-07,0.0010113716125488281,14,204098.0,127391.6447472625,22,25
23436.785444805184,2.7917828439217706e-07,0.0,20,127710.0,81373.20293388012,28,30
42332.88885743376,4.737823647134086e-07,0.0,18,131417.0,34024.63888987669,26,20
37863.924052100934,2.834496194908626e-07,0.0,15,185717.0,156772.52805435073,23,25
52605.22628842315,6.850101138622663e-07,0.0,19,167525.0,41248.972222222226,27,21
53007.07565381041,1.0572362772206877e-06,0.008022785186767578,15,161808.0,274899.75037803117,23,24
26975.540884322323,2.809045334278855e-07,0.0,22,118719.0,95714.0,30,22
70457.75336408667,4.449817861776211e-07,0.0020194053649902344,18,193956.0,197656.46959151732,26,30
55386.77827494325,4.510277118531657e-07,0.0,18,233740.0,253339.04727386637,26,27
34469.501570910936,3.4268229962228765e-07,0.0,14,172521.0,187069.33926763237,22,24
53758.4302291388,9.255139603683587e-07,0.0,16,197553.0,318932.19601007906,24,24
44408.46630212256,4.4796711895204664e-07,0.0,23,133304.0,33878.7227031032,31,25
65410.47085360292,2.2577370222931224e-06,0.0,28,205971.0,298492.3251212409,36,36
61147.24638468486,6.067346454395375e-07,0.008005380630493164,14,164597.0,240184.58126065545,22,26
28248.448258503406,3.1133523017475263e-07,0.0,15,168489.0,176130.9465619661,23,23
32519.774934283665,2.4898192132123876e-07,0.0,18,177154.0,163958.6741658946,26,25
34050.11727977873,2.9075685868492797e-07,0.0,22,97804.0,110828.70572399531,30,33
43189.067217533164,4.365890984731012e-07,0.0,18,120783.0,149829.6254584703,26,27
