S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
277155.0	5.0	20.0	78179.0	3.6080893362919664e-06	262966.0	0.0	0.0	92388.0	0.0	213215.0	0.0	0.0	142133.0	0.0
277131.0	29.0	20.0	78179.0	0.0	262966.0	0.0	0.0	92383.0	0.0	213215.0	0.0	0.0	142121.0	0.0
277114.0	41.0	25.0	78179.0	7.217246331834552e-07	262966.0	0.0	0.0	92377.0	0.0	213215.0	0.0	0.0	142113.0	0.0
277071.0	60.0	49.0	78179.0	1.7677632028156933e-06	262966.0	0.0	0.0	92366.0	0.0	213215.0	0.0	0.0	142097.0	0.0
276937.0	177.0	66.0	78179.0	9.300879173810563e-07	262966.0	0.0	0.0	92318.0	0.0	213215.0	0.0	0.0	142045.0	0.0
276800.0	271.0	109.0	78179.0	1.425200190910537e-06	262966.0	0.0	0.0	92283.0	0.0	213215.0	0.0	0.0	141992.0	0.0
276514.0	423.0	223.0	78199.0	2.1731155058570167e-06	262948.0	0.0	0.0	92229.0	0.0	213204.0	0.0	0.0	141887.0	0.0
275763.0	1037.0	360.0	78199.0	1.380009484795116e-06	262948.0	0.0	0.0	92033.0	0.0	213204.0	0.0	0.0	141577.0	0.0
275059.0	1455.0	641.0	78204.0	1.6221168807924285e-06	262946.0	0.0	0.0	91870.0	0.0	213201.0	0.0	0.0	141323.0	0.0
274193.0	1570.0	1368.0	78228.0	2.0021539871081116e-06	262927.0	0.0	0.0	91663.0	0.0	213189.0	0.0	0.0	141000.0	0.0
271026.0	4033.0	2055.0	78245.0	1.264008159459944e-06	262916.0	0.0	0.0	90894.0	0.0	213180.0	0.0	0.0	139811.0	0.0
269476.0	4717.0	2878.0	78288.0	1.116624134032196e-06	262884.0	0.0	0.0	90497.0	0.0	213153.0	0.0	0.0	139208.0	0.0
263360.0	7666.0	5911.0	78422.0	2.0344044188882763e-06	262798.0	0.0	0.0	88984.0	0.0	213071.0	0.0	0.0	136886.0	0.0
256548.0	12928.0	7324.0	78559.0	8.249255010312229e-07	262696.0	0.0	0.0	87349.0	0.0	212987.0	0.0	0.0	134363.0	0.0
248838.0	14522.0	13154.0	78845.0	1.8684992897924631e-06	262484.0	0.0	0.0	85543.0	0.0	212826.0	0.0	0.0	131541.0	0.0
231306.0	25242.0	19215.0	79596.0	1.5326653958638585e-06	261929.0	0.0	0.0	81780.0	0.0	212385.0	0.0	0.0	125195.0	0.0
