S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
277144.0	16.0	20.0	78179.0	3.608232543370955e-06	262966.0	0.0	0.0	92382.0	0.0	213215.0	0.0	0.0	142128.0	0.0
277076.0	84.0	20.0	78179.0	0.0	262966.0	0.0	0.0	92366.0	0.0	213215.0	0.0	0.0	142103.0	0.0
277025.0	119.0	36.0	78179.0	1.6043477824905493e-06	262966.0	0.0	0.0	92355.0	0.0	213215.0	0.0	0.0	142086.0	0.0
276940.0	136.0	104.0	78179.0	2.3609668298048454e-06	262966.0	0.0	0.0	92335.0	0.0	213215.0	0.0	0.0	142048.0	0.0
276676.0	349.0	155.0	78179.0	1.1892331032128415e-06	262966.0	0.0	0.0	92277.0	0.0	213215.0	0.0	0.0	141944.0	0.0
276199.0	741.0	240.0	78179.0	1.282288012145832e-06	262966.0	0.0	0.0	92155.0	0.0	213215.0	0.0	0.0	141737.0	0.0
275545.0	1131.0	484.0	78199.0	1.9795479702210002e-06	262951.0	0.0	0.0	92007.0	0.0	213203.0	0.0	0.0	141499.0	0.0
274390.0	1809.0	961.0	78199.0	1.808950619402516e-06	262951.0	0.0	0.0	91721.0	0.0	213203.0	0.0	0.0	141041.0	0.0
273619.0	1926.0	1599.0	78215.0	1.4947998074615566e-06	262941.0	0.0	0.0	91537.0	0.0	213195.0	0.0	0.0	140749.0	0.0
270401.0	3989.0	2686.0	78283.0	1.5902583423004397e-06	262889.0	0.0	0.0	90717.0	0.0	213152.0	0.0	0.0	139518.0	0.0
268618.0	5001.0	3406.0	78334.0	8.427031614248468e-07	262849.0	0.0	0.0	90304.0	0.0	213118.0	0.0	0.0	138877.0	0.0
261600.0	8801.0	6539.0	78419.0	1.881208631532377e-06	262784.0	0.0	0.0	88531.0	0.0	213071.0	0.0	0.0	136219.0	0.0
254838.0	13780.0	8058.0	78683.0	8.682801889660528e-07	262578.0	0.0	0.0	86988.0	0.0	212911.0	0.0	0.0	133829.0	0.0
248485.0	13115.0	14599.0	79160.0	1.9345950757087642e-06	262223.0	0.0	0.0	85820.0	0.0	212641.0	0.0	0.0	131795.0	0.0
235978.0	18860.0	20707.0	79814.0	1.3838418709426181e-06	261737.0	0.0	0.0	83233.0	0.0	212245.0	0.0	0.0	127417.0	0.0
223356.0	25129.0	25905.0	80969.0	1.0979881052198839e-06	260868.0	0.0	0.0	81116.0	0.0	211548.0	0.0	0.0	123477.0	0.0
218636.0	17342.0	37641.0	81740.0	1.5197436026533392e-06	260297.0	0.0	0.0	80684.0	0.0	211085.0	0.0	0.0	122305.0	0.0
194308.0	29048.0	47045.0	84958.0	1.3807785167963348e-06	257967.0	0.0	0.0	77572.0	0.0	209166.0	0.0	0.0	115822.0	0.0
192605.0	26031.0	49982.0	86741.0	4.902987785293524e-07	256648.0	0.0	0.0	78924.0	0.0	208075.0	0.0	0.0	116958.0	0.0
190615.0	3693.0	67292.0	93759.0	1.8966443317670078e-06	251488.0	0.0	0.0	85398.0	0.0	203800.0	0.0	0.0	123147.0	0.0
185883.0	6722.0	62233.0	100521.0	1.4721573713055765e-07	246533.0	0.0	0.0	90952.0	0.0	199692.0	0.0	0.0	128013.0	0.0
185662.0	4953.0	57870.0	106874.0	1.852151763930611e-07	241825.0	0.0	0.0	97245.0	0.0	195850.0	0.0	0.0	134276.0	0.0
178609.0	7274.0	50095.0	119381.0	5.28867666256993e-07	232559.0	0.0	0.0	107934.0	0.0	188375.0	0.0	0.0	143945.0	0.0
177601.0	8061.0	37694.0	132003.0	3.3012213159243746e-08	223209.0	0.0	0.0	120298.0	0.0	180848.0	0.0	0.0	156159.0	0.0
175271.0	3338.0	40027.0	136723.0	1.0053349436523242e-06	219692.0	0.0	0.0	124417.0	0.0	178071.0	0.0	0.0	159966.0	0.0
