H1N1	H3N2	B
26	0	0
50	0	0
71	0	0
118	0	0
241	0	0
417	0	0
970	0	0
1364	0	0
2369	0	0
3055	0	0
5445	0	0
7718	0	0
14369	0	0
21284	0	0
34608	0	0
38794	0	0
45379	0	0
57496	0	0
59534	0	0
65450	0	0
69601	0	0
68514	0	0
58723	0	0
64036	0	0
56990	0	0
53181	0	0
48818	0	0
41065	0	0
33450	0	0
27454	0	0
24772	0	0
15003	0	0
15530	0	0
6880	0	0
6827	0	0
6347	0	0
3038	0	0
3051	0	0
1628	0	0
1551	0	0
