H1N1	H3N2	B
16	0	0
68	0	0
51	0	0
85	0	0
264	0	0
477	0	0
654	0	0
1155	0	0
771	0	0
3218	0	0
1783	0	0
7018	0	0
6762	0	0
6353	0	0
12507	0	0
12622	0	0
4720	0	0
24328	0	0
1703	0	0
1990	0	0
4732	0	0
221	0	0
7053	0	0
1008	0	0
2330	0	0
610	0	0
1893	0	0
226	0	0
67	0	0
424	0	0
24	0	0
57	0	0
8	0	0
68	0	0
198	0	0
23	0	0
2	0	0
3	0	0
8	0	0
79	0	0
