H1N1	H3N2	B
8	0	0
5	0	0
23	0	0
40	0	0
81	0	0
131	0	0
483	0	0
472	0	0
163	0	0
684	0	0
791	0	0
1478	0	0
3813	0	0
4169	0	0
10576	0	0
4791	0	0
10290	0	0
3274	0	0
23711	0	0
2818	0	0
3520	0	0
17087	0	0
2611	0	0
12964	0	0
3493	0	0
1139	0	0
3247	0	0
1900	0	0
39	0	0
1276	0	0
138	0	0
138	0	0
534	0	0
13	0	0
292	0	0
1	0	0
62	0	0
98	0	0
10	0	0
1	0	0
