S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
277167.0,3.0,10.0,78179.0,-0.0,262966.0,0.0,0.0,92390.0,0.0,213215.0,0.0,0.0,142140.0,0.0
277165.0,5.0,10.0,78179.0,7.215918315804665e-07,262966.0,0.0,0.0,92388.0,0.0,213215.0,0.0,0.0,142140.0,0.0
277145.0,22.0,13.0,78179.0,5.551106960116685e-06,262966.0,0.0,0.0,92383.0,0.0,213215.0,0.0,0.0,142130.0,0.0
277119.0,46.0,15.0,78179.0,6.254833964229567e-06,262966.0,0.0,0.0,92377.0,0.0,213215.0,0.0,0.0,142116.0,0.0
277062.0,83.0,35.0,78179.0,5.878003582488499e-06,262966.0,0.0,0.0,92365.0,0.0,213215.0,0.0,0.0,142091.0,0.0
276967.0,152.0,61.0,78179.0,5.622969701012496e-06,262966.0,0.0,0.0,92338.0,0.0,213215.0,0.0,0.0,142057.0,0.0
276791.0,271.0,108.0,78189.0,5.887581711940163e-06,262958.0,0.0,0.0,92313.0,0.0,213208.0,0.0,0.0,142002.0,0.0
276447.0,520.0,203.0,78189.0,6.1298595419309214e-06,262958.0,0.0,0.0,92228.0,0.0,213208.0,0.0,0.0,141878.0,0.0
276124.0,667.0,376.0,78192.0,3.1110752893319283e-06,262956.0,0.0,0.0,92153.0,0.0,213206.0,0.0,0.0,141760.0,0.0
274552.0,1895.0,718.0,78194.0,7.974500428999716e-06,262956.0,0.0,0.0,91729.0,0.0,213204.0,0.0,0.0,141118.0,0.0
273383.0,2741.0,1021.0,78214.0,4.188102133501985e-06,262941.0,0.0,0.0,91448.0,0.0,213194.0,0.0,0.0,140678.0,0.0
271096.0,3456.0,2567.0,78240.0,3.2863755153890374e-06,262921.0,0.0,0.0,90866.0,0.0,213182.0,0.0,0.0,139802.0,0.0
265853.0,7530.0,3679.0,78297.0,5.360539548253662e-06,262876.0,0.0,0.0,89561.0,0.0,213150.0,0.0,0.0,137745.0,0.0
263258.0,7838.0,5871.0,78392.0,1.6789729691679654e-06,262808.0,0.0,0.0,88968.0,0.0,213089.0,0.0,0.0,136855.0,0.0
253569.0,12284.0,10938.0,78568.0,3.4933723537076163e-06,262667.0,0.0,0.0,86648.0,0.0,212978.0,0.0,0.0,133120.0,0.0
242371.0,20887.0,13189.0,78912.0,3.503062938179449e-06,262408.0,0.0,0.0,84045.0,0.0,212758.0,0.0,0.0,129048.0,0.0
233680.0,19889.0,22555.0,79235.0,1.6489419791751017e-06,262163.0,0.0,0.0,82174.0,0.0,212556.0,0.0,0.0,125883.0,0.0
220552.0,21819.0,32181.0,80807.0,1.8496435072510066e-06,261017.0,0.0,0.0,80309.0,0.0,211628.0,0.0,0.0,122273.0,0.0
208443.0,25237.0,39703.0,81976.0,1.463179609722399e-06,260149.0,0.0,0.0,78309.0,0.0,210919.0,0.0,0.0,118600.0,0.0
202969.0,17583.0,50544.0,84263.0,5.335872854776946e-07,258470.0,0.0,0.0,79234.0,0.0,209534.0,0.0,0.0,118675.0,0.0
201896.0,6547.0,57410.0,89506.0,9.257302607200824e-08,254589.0,0.0,0.0,84199.0,0.0,206405.0,0.0,0.0,123503.0,0.0
200042.0,2927.0,60289.0,92101.0,1.537271095676022e-07,252682.0,0.0,0.0,86309.0,0.0,204795.0,0.0,0.0,125355.0,0.0
190471.0,11425.0,51673.0,101790.0,9.724443962707915e-07,245489.0,0.0,0.0,93455.0,0.0,199017.0,0.0,0.0,131236.0,0.0
189602.0,10440.0,42329.0,112988.0,1.0827765802275722e-07,237238.0,0.0,0.0,104420.0,0.0,192235.0,0.0,0.0,142074.0,0.0
185791.0,4680.0,43209.0,121679.0,4.747227678173872e-07,230741.0,0.0,0.0,112068.0,0.0,187032.0,0.0,0.0,149307.0,0.0
185255.0,4347.0,30950.0,134807.0,9.34833351348351e-08,221050.0,0.0,0.0,125067.0,0.0,179086.0,0.0,0.0,162237.0,0.0
183087.0,2704.0,22652.0,146916.0,5.227514141845959e-07,212110.0,0.0,0.0,136573.0,0.0,171819.0,0.0,0.0,173447.0,0.0
182371.0,2884.0,17714.0,152390.0,2.216361525368771e-07,207998.0,0.0,0.0,141847.0,0.0,168557.0,0.0,0.0,178626.0,0.0
182325.0,762.0,18809.0,153463.0,1.3413617038915316e-08,207203.0,0.0,0.0,142910.0,0.0,167899.0,0.0,0.0,179677.0,0.0
181731.0,640.0,17671.0,155317.0,1.8496787267329556e-07,205834.0,0.0,0.0,144607.0,0.0,166788.0,0.0,0.0,181302.0,0.0
180354.0,1971.0,8146.0,164888.0,9.37267926641726e-07,198806.0,0.0,0.0,153801.0,0.0,161025.0,0.0,0.0,190318.0,0.0
180318.0,1413.0,7871.0,165757.0,2.5364920567658638e-08,198170.0,0.0,0.0,154661.0,0.0,160516.0,0.0,0.0,191175.0,0.0
0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
