rmse_I,rmse_Beta,time_predict,7,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
27714.913916586607,3.1969153923619878e-06,0.0009996891021728516,29,162935.0,122441.2634806937,37,36
29476.809538608428,2.045066476699715e-06,0.00099945068359375,24,172347.0,109223.60261281625,32,31
30497.162015766706,2.893617226619346e-06,0.0009999275207519531,26,177617.0,122051.84350246552,34,32
36609.214108775726,2.68406595774876e-06,0.0009996891021728516,23,204000.0,115435.35201519463,31,31
40276.02314649559,2.479989116167377e-06,0.0009987354278564453,26,183946.0,105719.61245539226,34,32
25486.050989277235,5.219014569558694e-06,0.0009989738464355469,25,162054.0,109369.93063472849,33,33
32742.809910251315,7.100721602794093e-06,0.0010001659393310547,23,181098.0,120100.88284935386,31,30
30138.707998212183,1.7889982661908948e-06,0.0009996891021728516,24,137803.0,113846.7043738415,32,34
28537.250106044343,2.922382377286875e-06,0.0,22,180001.0,119104.0020130508,30,29
34569.686413063944,2.0189019742095467e-06,0.0009999275207519531,23,172129.0,106588.61416700417,31,32
33647.27197497274,3.0844344228851255e-06,0.0009996891021728516,27,181966.0,112690.40924990289,35,35
44330.53722862187,3.445237523532972e-06,0.0010004043579101562,27,194620.0,98905.16953375323,35,33
34226.94418392432,7.36742987427012e-06,0.0009970664978027344,24,188015.0,121483.20997813377,32,31
41314.716472643246,2.2111970094938153e-06,0.0009951591491699219,24,192385.0,129312.16625907301,32,32
34912.97531952593,5.181874852828767e-06,0.0,26,174961.0,112902.42840991268,34,35
26788.790750592438,2.552105778246719e-06,0.0,22,167367.0,120708.48959874224,30,29
38036.347032874604,2.5917793347051923e-06,0.0009999275207519531,25,173385.0,88659.58458760624,33,34
42310.87397012957,1.8134646367658037e-06,0.0009999275207519531,26,181942.0,107770.42652724942,34,34
28314.15396020327,3.864301205690095e-06,0.0,27,177707.0,133987.39143445334,35,33
54041.04724876134,2.437131610270227e-06,0.0010001659393310547,27,193260.0,70796.93977474979,35,35
30783.906863711178,4.94338715387952e-06,0.0,30,168728.0,110554.93720114394,38,35
38098.77937046925,1.794414817945549e-06,0.0,30,189806.0,128559.93571560325,38,36
36322.12136450555,2.498739231451517e-06,0.0009999275207519531,26,164173.0,95141.03238135515,34,34
39945.83554052913,1.950548590494607e-06,0.000997781753540039,22,198300.0,110981.93041722482,30,31
41354.14732065975,4.033724155859425e-06,0.0009996891021728516,28,188119.0,115329.7695881436,36,34
23984.85028405745,2.2630286180214486e-06,0.0,25,174756.0,116101.08209889161,33,33
29960.5573990583,3.3528515391671444e-06,0.0,20,141099.0,103530.10825335911,28,33
29256.741321014884,2.9590260450816102e-06,0.0009982585906982422,25,138214.0,95201.83719728533,33,34
32432.05746135596,2.485453022494997e-06,0.0009975433349609375,28,134867.0,85675.53798541786,36,36
23574.614345502257,2.6334178457961537e-06,0.0009984970092773438,26,155592.0,120906.08967715432,34,31
