S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155980.0	10.0	10.0	44000.0	6.411078343377356e-06	148000.0	0.0	0.0	51997.0	0.0	120000.0	0.0	0.0	79993.0	0.0
155979.0	11.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51997.0	0.0	120000.0	0.0	0.0	79993.0	0.0
155970.0	10.0	20.0	44000.0	3.205744694492531e-06	148000.0	0.0	0.0	51997.0	0.0	120000.0	0.0	0.0	79988.0	0.0
155949.0	30.0	21.0	44000.0	3.053501312547539e-07	148000.0	0.0	0.0	51995.0	0.0	120000.0	0.0	0.0	79975.0	0.0
155920.0	50.0	30.0	44000.0	1.9240636223704464e-06	148000.0	0.0	0.0	51986.0	0.0	120000.0	0.0	0.0	79969.0	0.0
155918.0	31.0	51.0	44000.0	2.6409055136825315e-06	148000.0	0.0	0.0	51985.0	0.0	120000.0	0.0	0.0	79969.0	0.0
155850.0	70.0	70.0	44010.0	2.6582336495714743e-06	147990.0	0.0	0.0	51980.0	0.0	119995.0	0.0	0.0	79958.0	0.0
155838.0	80.0	72.0	44010.0	1.782477815281111e-07	147990.0	0.0	0.0	51974.0	0.0	119995.0	0.0	0.0	79954.0	0.0
155816.0	34.0	130.0	44020.0	3.357016757437767e-06	147983.0	0.0	0.0	51976.0	0.0	119987.0	0.0	0.0	79952.0	0.0
155629.0	209.0	141.0	44021.0	5.468542686692288e-07	147982.0	0.0	0.0	51933.0	0.0	119986.0	0.0	0.0	79862.0	0.0
155624.0	192.0	154.0	44030.0	9.17963443023845e-07	147973.0	0.0	0.0	51939.0	0.0	119982.0	0.0	0.0	79871.0	0.0
155608.0	21.0	320.0	44051.0	3.7554303120662176e-06	147954.0	0.0	0.0	51958.0	0.0	119974.0	0.0	0.0	79887.0	0.0
155531.0	93.0	296.0	44080.0	1.086078781200654e-07	147934.0	0.0	0.0	51965.0	0.0	119951.0	0.0	0.0	79877.0	0.0
155240.0	368.0	310.0	44082.0	3.3247167756896707e-07	147933.0	0.0	0.0	51874.0	0.0	119949.0	0.0	0.0	79759.0	0.0
155230.0	301.0	319.0	44150.0	1.5549784857619505e-06	147880.0	0.0	0.0	51940.0	0.0	119902.0	0.0	0.0	79822.0	0.0
154976.0	264.0	598.0	44162.0	3.1399834398784026e-06	147874.0	0.0	0.0	51877.0	0.0	119894.0	0.0	0.0	79744.0	0.0
154557.0	673.0	586.0	44184.0	1.1041134608191316e-07	147860.0	0.0	0.0	51793.0	0.0	119884.0	0.0	0.0	79617.0	0.0
154239.0	737.0	653.0	44371.0	2.5218911320051444e-06	147717.0	0.0	0.0	51896.0	0.0	119788.0	0.0	0.0	79678.0	0.0
153778.0	779.0	1067.0	44376.0	2.553614850254014e-06	147715.0	0.0	0.0	51782.0	0.0	119783.0	0.0	0.0	79496.0	0.0
153695.0	544.0	1369.0	44392.0	1.5113461101171053e-06	147701.0	0.0	0.0	51777.0	0.0	119772.0	0.0	0.0	79476.0	0.0
153591.0	187.0	1753.0	44469.0	1.7121950662761183e-06	147646.0	0.0	0.0	51824.0	0.0	119734.0	0.0	0.0	79512.0	0.0
152268.0	1427.0	1545.0	44760.0	3.528100641493711e-07	147448.0	0.0	0.0	51743.0	0.0	119563.0	0.0	0.0	79286.0	0.0
152237.0	1354.0	1639.0	44770.0	4.1680619821916904e-07	147440.0	0.0	0.0	51750.0	0.0	119558.0	0.0	0.0	79287.0	0.0
151533.0	735.0	2708.0	45024.0	3.2240662906630427e-06	147261.0	0.0	0.0	51830.0	0.0	119394.0	0.0	0.0	79253.0	0.0
147510.0	4727.0	2320.0	45443.0	9.05841567725391e-08	146948.0	0.0	0.0	51239.0	0.0	119124.0	0.0	0.0	78100.0	0.0
147347.0	4186.0	2706.0	45761.0	1.7656457316811084e-06	146714.0	0.0	0.0	51512.0	0.0	118932.0	0.0	0.0	78353.0	0.0
146256.0	1254.0	6268.0	46222.0	4.3884115879512815e-06	146372.0	0.0	0.0	51693.0	0.0	118658.0	0.0	0.0	78358.0	0.0
142249.0	5098.0	6348.0	46305.0	1.8051008233417017e-07	146310.0	0.0	0.0	50726.0	0.0	118611.0	0.0	0.0	76828.0	0.0
140537.0	5719.0	7335.0	46409.0	1.0583613067879051e-06	146236.0	0.0	0.0	50397.0	0.0	118548.0	0.0	0.0	76305.0	0.0
140216.0	2033.0	10019.0	47732.0	2.8523143848334765e-06	145285.0	0.0	0.0	51638.0	0.0	117742.0	0.0	0.0	77497.0	0.0
134625.0	5912.0	11700.0	47763.0	1.0869064908062123e-06	145257.0	0.0	0.0	50179.0	0.0	117720.0	0.0	0.0	75267.0	0.0
134398.0	5818.0	11317.0	48467.0	2.1104783946559437e-07	144727.0	0.0	0.0	50829.0	0.0	117304.0	0.0	0.0	75883.0	0.0
132733.0	1892.0	12885.0	52490.0	3.269084594714828e-06	141714.0	0.0	0.0	54413.0	0.0	114853.0	0.0	0.0	79242.0	0.0
126929.0	7469.0	12949.0	52653.0	1.3811115837155971e-07	141596.0	0.0	0.0	53054.0	0.0	114755.0	0.0	0.0	77069.0	0.0
