H1N1	H3N2	B
10	0	0
10	0	0
11	0	0
26	0	0
27	0	0
42	0	0
61	0	0
101	0	0
102	0	0
106	0	0
108	0	0
93	0	0
109	0	0
122	0	0
111	0	0
193	0	0
198	0	0
327	0	0
483	0	0
657	0	0
874	0	0
921	0	0
2076	0	0
1998	0	0
3046	0	0
2975	0	0
3007	0	0
3228	0	0
5270	0	0
5241	0	0
7840	0	0
8088	0	0
8957	0	0
15180	0	0
15560	0	0
16156	0	0
21837	0	0
29297	0	0
26281	0	0
26654	0	0
25886	0	0
21176	0	0
20906	0	0
24300	0	0
18301	0	0
11343	0	0
17323	0	0
16868	0	0
18589	0	0
21051	0	0
25428	0	0
23133	0	0
21779	0	0
32155	0	0
30303	0	0
31232	0	0
28844	0	0
25166	0	0
20671	0	0
20268	0	0
19786	0	0
11057	0	0
6686	0	0
10712	0	0
10355	0	0
10922	0	0
11096	0	0
14209	0	0
14168	0	0
12148	0	0
12513	0	0
7415	0	0
8127	0	0
7237	0	0
9593	0	0
5040	0	0
6006	0	0
5953	0	0
7577	0	0
8213	0	0
7721	0	0
7750	0	0
6592	0	0
6381	0	0
7884	0	0
7805	0	0
5391	0	0
4744	0	0
4634	0	0
4587	0	0
3214	0	0
3185	0	0
1051	0	0
1014	0	0
985	0	0
946	0	0
942	0	0
950	0	0
1044	0	0
1046	0	0
657	0	0
660	0	0
607	0	0
739	0	0
504	0	0
511	0	0
238	0	0
431	0	0
412	0	0
488	0	0
485	0	0
343	0	0
346	0	0
317	0	0
322	0	0
120	0	0
115	0	0
32	0	0
33	0	0
27	0	0
27	0	0
26	0	0
18	0	0
19	0	0
16	0	0
15	0	0
11	0	0
10	0	0
6	0	0
5	0	0
5	0	0
4	0	0
4	0	0
3	0	0
3	0	0
4	0	0
3	0	0
1	0	0
2	0	0
2	0	0
2	0	0
3	0	0
3	0	0
2	0	0
2	0	0
3	0	0
2	0	0
2	0	0
3	0	0
2	0	0
4	0	0
4	0	0
5	0	0
5	0	0
6	0	0
6	0	0
9	0	0
9	0	0
10	0	0
10	0	0
9	0	0
9	0	0
8	0	0
8	0	0
5	0	0
5	0	0
2	0	0
2	0	0
2	0	0
1	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
