H1N1	H3N2	B
43	0	0
50	0	0
80	0	0
86	0	0
160	0	0
191	0	0
195	0	0
292	0	0
262	0	0
269	0	0
425	0	0
433	0	0
456	0	0
441	0	0
448	0	0
373	0	0
414	0	0
447	0	0
403	0	0
470	0	0
618	0	0
911	0	0
1123	0	0
1678	0	0
2097	0	0
2100	0	0
3074	0	0
4473	0	0
5681	0	0
6416	0	0
7278	0	0
10159	0	0
15500	0	0
18668	0	0
25552	0	0
31390	0	0
33905	0	0
33590	0	0
42712	0	0
51022	0	0
47161	0	0
68499	0	0
73690	0	0
79040	0	0
75866	0	0
80751	0	0
70990	0	0
59865	0	0
59401	0	0
34971	0	0
24850	0	0
12236	0	0
13195	0	0
7732	0	0
7339	0	0
7120	0	0
6895	0	0
6788	0	0
4715	0	0
4673	0	0
2963	0	0
2867	0	0
2903	0	0
2501	0	0
1334	0	0
1338	0	0
420	0	0
445	0	0
445	0	0
405	0	0
328	0	0
308	0	0
225	0	0
202	0	0
148	0	0
112	0	0
71	0	0
61	0	0
39	0	0
38	0	0
40	0	0
40	0	0
15	0	0
14	0	0
16	0	0
11	0	0
11	0	0
10	0	0
4	0	0
4	0	0
4	0	0
4	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
