H1N1	H3N2	B
20	0	0
34	0	0
35	0	0
51	0	0
77	0	0
117	0	0
215	0	0
294	0	0
365	0	0
413	0	0
807	0	0
830	0	0
1134	0	0
1140	0	0
1772	0	0
1750	0	0
1804	0	0
2003	0	0
2285	0	0
3643	0	0
4641	0	0
6660	0	0
6584	0	0
7089	0	0
9118	0	0
11796	0	0
20909	0	0
19812	0	0
20848	0	0
22763	0	0
22585	0	0
22588	0	0
27548	0	0
24791	0	0
18113	0	0
19523	0	0
20319	0	0
19448	0	0
20131	0	0
23273	0	0
16699	0	0
24881	0	0
22616	0	0
28890	0	0
29149	0	0
27287	0	0
26471	0	0
23051	0	0
22729	0	0
15822	0	0
15392	0	0
7923	0	0
5413	0	0
5976	0	0
8524	0	0
8328	0	0
8403	0	0
7053	0	0
11044	0	0
10579	0	0
12692	0	0
10991	0	0
8241	0	0
11248	0	0
11009	0	0
10999	0	0
6658	0	0
6673	0	0
3679	0	0
3586	0	0
3656	0	0
563	0	0
528	0	0
728	0	0
738	0	0
689	0	0
1017	0	0
1013	0	0
1070	0	0
1203	0	0
1369	0	0
1092	0	0
1039	0	0
1032	0	0
932	0	0
1126	0	0
960	0	0
832	0	0
946	0	0
983	0	0
1425	0	0
1427	0	0
1357	0	0
1156	0	0
1159	0	0
1437	0	0
1140	0	0
1103	0	0
641	0	0
637	0	0
464	0	0
595	0	0
486	0	0
213	0	0
427	0	0
409	0	0
449	0	0
449	0	0
474	0	0
353	0	0
351	0	0
424	0	0
200	0	0
354	0	0
314	0	0
320	0	0
411	0	0
431	0	0
437	0	0
352	0	0
351	0	0
237	0	0
234	0	0
252	0	0
128	0	0
95	0	0
95	0	0
92	0	0
92	0	0
59	0	0
61	0	0
30	0	0
25	0	0
23	0	0
13	0	0
13	0	0
12	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
