H1N1	H3N2	B
21	0	0
2	0	0
3	0	0
42	0	0
0	0	0
51	0	0
1	0	0
4	0	0
53	0	0
62	0	0
49	0	0
14	0	0
138	0	0
56	0	0
129	0	0
49	0	0
19	0	0
74	0	0
86	0	0
247	0	0
487	0	0
366	0	0
77	0	0
66	0	0
71	0	0
170	0	0
50	0	0
297	0	0
391	0	0
151	0	0
272	0	0
530	0	0
54	0	0
1037	0	0
778	0	0
2461	0	0
2152	0	0
259	0	0
502	0	0
9218	0	0
198	0	0
8265	0	0
789	0	0
2201	0	0
496	0	0
892	0	0
290	0	0
581	0	0
98	0	0
1096	0	0
140	0	0
3031	0	0
879	0	0
233	0	0
679	0	0
261	0	0
1872	0	0
66	0	0
272	0	0
83	0	0
1052	0	0
128	0	0
623	0	0
4118	0	0
1159	0	0
190	0	0
857	0	0
166	0	0
362	0	0
735	0	0
679	0	0
1005	0	0
74	0	0
2036	0	0
436	0	0
5037	0	0
2389	0	0
426	0	0
303	0	0
301	0	0
308	0	0
540	0	0
47	0	0
156	0	0
379	0	0
32	0	0
126	0	0
99	0	0
583	0	0
327	0	0
365	0	0
35	0	0
907	0	0
114	0	0
276	0	0
124	0	0
34	0	0
35	0	0
237	0	0
9	0	0
18	0	0
574	0	0
132	0	0
341	0	0
45	0	0
27	0	0
27	0	0
70	0	0
16	0	0
9	0	0
90	0	0
79	0	0
199	0	0
63	0	0
335	0	0
16	0	0
501	0	0
23	0	0
33	0	0
473	0	0
44	0	0
255	0	0
14	0	0
308	0	0
147	0	0
101	0	0
403	0	0
383	0	0
19	0	0
24	0	0
672	0	0
3	0	0
840	0	0
24	0	0
736	0	0
27	0	0
1256	0	0
223	0	0
453	0	0
134	0	0
105	0	0
325	0	0
70	0	0
62	0	0
120	0	0
45	0	0
14	0	0
184	0	0
209	0	0
101	0	0
32	0	0
301	0	0
598	0	0
78	0	0
756	0	0
13	0	0
1045	0	0
881	0	0
1058	0	0
42	0	0
1723	0	0
411	0	0
1260	0	0
107	0	0
1164	0	0
268	0	0
883	0	0
2546	0	0
106	0	0
2709	0	0
1760	0	0
160	0	0
2794	0	0
3021	0	0
107	0	0
6992	0	0
96	0	0
769	0	0
175	0	0
511	0	0
427	0	0
1104	0	0
305	0	0
216	0	0
432	0	0
766	0	0
25	0	0
25	0	0
1105	0	0
16	0	0
35	0	0
851	0	0
12	0	0
199	0	0
25	0	0
211	0	0
13	0	0
14	0	0
6	0	0
21	0	0
21	0	0
19	0	0
71	0	0
5	0	0
3	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
