H1N1	H3N2	B
20	0	0
20	0	0
67	0	0
68	0	0
89	0	0
92	0	0
118	0	0
124	0	0
172	0	0
177	0	0
297	0	0
301	0	0
381	0	0
416	0	0
388	0	0
451	0	0
459	0	0
500	0	0
353	0	0
426	0	0
355	0	0
453	0	0
690	0	0
675	0	0
991	0	0
1716	0	0
2496	0	0
2732	0	0
4472	0	0
5222	0	0
5468	0	0
7856	0	0
10639	0	0
10802	0	0
17593	0	0
20610	0	0
34968	0	0
34627	0	0
36890	0	0
48009	0	0
46279	0	0
68865	0	0
61850	0	0
61013	0	0
63011	0	0
65235	0	0
65224	0	0
57959	0	0
56852	0	0
40752	0	0
40345	0	0
38203	0	0
26513	0	0
23835	0	0
21254	0	0
16809	0	0
16941	0	0
9580	0	0
11523	0	0
11377	0	0
5808	0	0
5741	0	0
5970	0	0
4504	0	0
4058	0	0
4019	0	0
1915	0	0
1738	0	0
871	0	0
890	0	0
504	0	0
149	0	0
140	0	0
143	0	0
135	0	0
131	0	0
131	0	0
88	0	0
86	0	0
56	0	0
51	0	0
28	0	0
28	0	0
3	0	0
3	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
