H1N1	H3N2	B
14	0	0
0	0	0
7	0	0
10	0	0
2	0	0
17	0	0
2	0	0
4	0	0
71	0	0
1	0	0
53	0	0
5	0	0
77	0	0
9	0	0
5	0	0
9	0	0
5	0	0
22	0	0
3	0	0
2	0	0
12	0	0
44	0	0
51	0	0
34	0	0
110	0	0
76	0	0
120	0	0
215	0	0
344	0	0
48	0	0
864	0	0
231	0	0
806	0	0
67	0	0
496	0	0
1121	0	0
429	0	0
2087	0	0
109	0	0
4759	0	0
143	0	0
1170	0	0
1510	0	0
1084	0	0
629	0	0
4078	0	0
142	0	0
2111	0	0
190	0	0
10929	0	0
197	0	0
5686	0	0
566	0	0
3961	0	0
512	0	0
10232	0	0
2727	0	0
20084	0	0
6565	0	0
3712	0	0
16071	0	0
6763	0	0
4331	0	0
505	0	0
6502	0	0
5833	0	0
236	0	0
8011	0	0
170	0	0
214	0	0
258	0	0
370	0	0
75	0	0
35	0	0
15	0	0
26	0	0
9	0	0
26	0	0
1	0	0
3	0	0
1	0	0
1	0	0
2	0	0
2	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
