H1N1	H3N2	B
31	0	0
33	0	0
36	0	0
78	0	0
78	0	0
129	0	0
120	0	0
124	0	0
156	0	0
216	0	0
262	0	0
234	0	0
372	0	0
377	0	0
505	0	0
550	0	0
516	0	0
528	0	0
565	0	0
798	0	0
1147	0	0
1457	0	0
1405	0	0
1422	0	0
1474	0	0
1570	0	0
1534	0	0
1584	0	0
1488	0	0
1273	0	0
1468	0	0
1932	0	0
1915	0	0
2782	0	0
3510	0	0
5674	0	0
7435	0	0
7543	0	0
7773	0	0
16461	0	0
16605	0	0
23833	0	0
23844	0	0
23584	0	0
21928	0	0
22561	0	0
22349	0	0
13712	0	0
13612	0	0
6443	0	0
5794	0	0
6624	0	0
7007	0	0
6348	0	0
6737	0	0
6417	0	0
8191	0	0
7161	0	0
7293	0	0
4345	0	0
4518	0	0
4413	0	0
4357	0	0
8214	0	0
7501	0	0
7625	0	0
8210	0	0
8293	0	0
7603	0	0
8210	0	0
8266	0	0
5153	0	0
4068	0	0
5914	0	0
5493	0	0
10364	0	0
12391	0	0
12082	0	0
11706	0	0
11002	0	0
11236	0	0
9740	0	0
9351	0	0
4470	0	0
2460	0	0
2066	0	0
1889	0	0
1687	0	0
1962	0	0
1749	0	0
2067	0	0
1946	0	0
2474	0	0
2556	0	0
2706	0	0
2731	0	0
2182	0	0
1890	0	0
1762	0	0
1736	0	0
847	0	0
1307	0	0
1163	0	0
1380	0	0
1391	0	0
1383	0	0
1173	0	0
1234	0	0
1232	0	0
667	0	0
625	0	0
363	0	0
517	0	0
553	0	0
861	0	0
807	0	0
1292	0	0
1306	0	0
1249	0	0
1643	0	0
1488	0	0
1680	0	0
1359	0	0
1651	0	0
1297	0	0
1375	0	0
1745	0	0
1655	0	0
1630	0	0
1399	0	0
2057	0	0
1752	0	0
2445	0	0
2368	0	0
2701	0	0
2345	0	0
3582	0	0
3781	0	0
3562	0	0
3693	0	0
2958	0	0
3259	0	0
2593	0	0
2628	0	0
1492	0	0
1314	0	0
875	0	0
925	0	0
1029	0	0
805	0	0
767	0	0
1006	0	0
1484	0	0
1517	0	0
2259	0	0
2088	0	0
2924	0	0
3704	0	0
4730	0	0
4471	0	0
5596	0	0
5929	0	0
6433	0	0
6527	0	0
6646	0	0
6033	0	0
5858	0	0
8362	0	0
6745	0	0
9043	0	0
9543	0	0
9596	0	0
11226	0	0
13979	0	0
13203	0	0
17649	0	0
17639	0	0
15699	0	0
14114	0	0
14465	0	0
12098	0	0
10181	0	0
10379	0	0
3603	0	0
3939	0	0
3936	0	0
3786	0	0
3300	0	0
3978	0	0
2890	0	0
2620	0	0
3255	0	0
2835	0	0
2268	0	0
2268	0	0
2454	0	0
1362	0	0
1360	0	0
1331	0	0
501	0	0
510	0	0
330	0	0
376	0	0
170	0	0
160	0	0
146	0	0
140	0	0
120	0	0
99	0	0
80	0	0
9	0	0
4	0	0
1	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
