H1N1	H3N2	B
6	0	0
1	0	0
7	0	0
1	0	0
16	0	0
12	0	0
7	0	0
0	0	0
15	0	0
13	0	0
48	0	0
0	0	0
99	0	0
103	0	0
105	0	0
8	0	0
432	0	0
8	0	0
367	0	0
96	0	0
244	0	0
533	0	0
46	0	0
1028	0	0
34	0	0
150	0	0
832	0	0
946	0	0
258	0	0
4243	0	0
170	0	0
2109	0	0
246	0	0
2386	0	0
3596	0	0
1042	0	0
2607	0	0
314	0	0
6204	0	0
217	0	0
3419	0	0
2723	0	0
547	0	0
8045	0	0
297	0	0
6734	0	0
3082	0	0
6402	0	0
10010	0	0
4483	0	0
1124	0	0
1372	0	0
4736	0	0
383	0	0
4118	0	0
1970	0	0
442	0	0
746	0	0
2603	0	0
4950	0	0
130	0	0
3524	0	0
3291	0	0
7820	0	0
1676	0	0
3079	0	0
5218	0	0
804	0	0
560	0	0
2026	0	0
86	0	0
187	0	0
1507	0	0
96	0	0
720	0	0
113	0	0
90	0	0
609	0	0
30	0	0
354	0	0
558	0	0
5	0	0
418	0	0
17	0	0
474	0	0
13	0	0
14	0	0
13	0	0
5	0	0
11	0	0
2	0	0
19	0	0
0	0	0
0	0	0
9	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
