H1N1	H3N2	B
0	0	0
17	0	0
20	0	0
34	0	0
3	0	0
100	0	0
2	0	0
270	0	0
46	0	0
483	0	0
184	0	0
56	0	0
625	0	0
317	0	0
42	0	0
138	0	0
72	0	0
47	0	0
170	0	0
155	0	0
59	0	0
1349	0	0
168	0	0
623	0	0
62	0	0
168	0	0
129	0	0
437	0	0
32	0	0
349	0	0
196	0	0
52	0	0
1941	0	0
635	0	0
2396	0	0
133	0	0
8623	0	0
318	0	0
4963	0	0
444	0	0
1802	0	0
339	0	0
1707	0	0
1759	0	0
263	0	0
3565	0	0
3525	0	0
207	0	0
6538	0	0
209	0	0
418	0	0
10641	0	0
186	0	0
8155	0	0
652	0	0
7158	0	0
1609	0	0
490	0	0
6109	0	0
274	0	0
11180	0	0
6788	0	0
5871	0	0
446	0	0
450	0	0
9211	0	0
181	0	0
10586	0	0
1509	0	0
1351	0	0
551	0	0
166	0	0
347	0	0
199	0	0
36	0	0
33	0	0
42	0	0
205	0	0
3	0	0
133	0	0
34	0	0
19	0	0
165	0	0
4	0	0
5	0	0
84	0	0
1	0	0
75	0	0
1	0	0
8	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
