H1N1	H3N2	B
23	0	0
32	0	0
33	0	0
66	0	0
79	0	0
82	0	0
120	0	0
120	0	0
185	0	0
207	0	0
332	0	0
308	0	0
317	0	0
446	0	0
436	0	0
444	0	0
414	0	0
410	0	0
546	0	0
541	0	0
728	0	0
674	0	0
822	0	0
952	0	0
1129	0	0
1125	0	0
972	0	0
1045	0	0
886	0	0
1024	0	0
880	0	0
978	0	0
1187	0	0
1788	0	0
2139	0	0
2682	0	0
3077	0	0
4663	0	0
4704	0	0
7839	0	0
7996	0	0
8706	0	0
8702	0	0
13135	0	0
15924	0	0
14460	0	0
14802	0	0
23242	0	0
23109	0	0
31573	0	0
31571	0	0
27381	0	0
24672	0	0
26389	0	0
34843	0	0
23611	0	0
34266	0	0
26349	0	0
26581	0	0
32805	0	0
32595	0	0
36232	0	0
28287	0	0
41599	0	0
35304	0	0
38515	0	0
38505	0	0
45912	0	0
46123	0	0
41174	0	0
49362	0	0
37769	0	0
33160	0	0
30010	0	0
29424	0	0
15608	0	0
15198	0	0
14481	0	0
5495	0	0
3439	0	0
3298	0	0
1893	0	0
1808	0	0
1198	0	0
1319	0	0
1297	0	0
1183	0	0
1040	0	0
992	0	0
539	0	0
536	0	0
512	0	0
285	0	0
284	0	0
288	0	0
189	0	0
193	0	0
109	0	0
109	0	0
65	0	0
56	0	0
53	0	0
27	0	0
27	0	0
3	0	0
5	0	0
3	0	0
3	0	0
3	0	0
3	0	0
3	0	0
5	0	0
5	0	0
5	0	0
6	0	0
8	0	0
7	0	0
7	0	0
8	0	0
6	0	0
7	0	0
5	0	0
6	0	0
4	0	0
4	0	0
4	0	0
3	0	0
3	0	0
2	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
