H1N1	H3N2	B
29	0	0
50	0	0
68	0	0
81	0	0
82	0	0
138	0	0
128	0	0
141	0	0
126	0	0
105	0	0
115	0	0
123	0	0
158	0	0
106	0	0
190	0	0
223	0	0
272	0	0
293	0	0
322	0	0
329	0	0
460	0	0
459	0	0
405	0	0
562	0	0
564	0	0
889	0	0
1364	0	0
1367	0	0
1245	0	0
1418	0	0
1890	0	0
1719	0	0
1737	0	0
1586	0	0
1135	0	0
1144	0	0
1632	0	0
1470	0	0
1606	0	0
1646	0	0
3379	0	0
3715	0	0
3734	0	0
5815	0	0
5358	0	0
8033	0	0
7502	0	0
13118	0	0
11492	0	0
20971	0	0
24137	0	0
37410	0	0
38336	0	0
41180	0	0
51091	0	0
46088	0	0
67356	0	0
66055	0	0
63953	0	0
54003	0	0
55681	0	0
50975	0	0
45304	0	0
45072	0	0
24576	0	0
18010	0	0
18885	0	0
14409	0	0
11850	0	0
14044	0	0
9754	0	0
9396	0	0
8913	0	0
6991	0	0
4982	0	0
4509	0	0
4395	0	0
1492	0	0
1443	0	0
1364	0	0
1584	0	0
1420	0	0
1412	0	0
930	0	0
933	0	0
823	0	0
817	0	0
806	0	0
117	0	0
64	0	0
45	0	0
49	0	0
40	0	0
33	0	0
31	0	0
26	0	0
26	0	0
22	0	0
20	0	0
3	0	0
3	0	0
2	0	0
4	0	0
4	0	0
4	0	0
4	0	0
3	0	0
3	0	0
2	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
