H1N1	H3N2	B
7	0	0
12	0	0
19	0	0
2	0	0
24	0	0
28	0	0
43	0	0
6	0	0
118	0	0
50	0	0
18	0	0
61	0	0
160	0	0
91	0	0
12	0	0
439	0	0
10	0	0
584	0	0
116	0	0
60	0	0
1016	0	0
82	0	0
77	0	0
852	0	0
33	0	0
180	0	0
2003	0	0
42	0	0
189	0	0
2739	0	0
1739	0	0
3405	0	0
3230	0	0
978	0	0
3216	0	0
481	0	0
1251	0	0
6781	0	0
6467	0	0
3061	0	0
837	0	0
13984	0	0
2120	0	0
1595	0	0
16695	0	0
10219	0	0
12948	0	0
767	0	0
1312	0	0
14501	0	0
265	0	0
731	0	0
18692	0	0
122	0	0
1299	0	0
6225	0	0
524	0	0
606	0	0
93	0	0
122	0	0
29	0	0
46	0	0
10	0	0
79	0	0
32	0	0
7	0	0
37	0	0
4	0	0
6	0	0
3	0	0
4	0	0
0	0	0
11	0	0
0	0	0
0	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
