H1N1	H3N2	B
1	0	0
1	0	0
1	0	0
7	0	0
8	0	0
4	0	0
2	0	0
2	0	0
4	0	0
26	0	0
2	0	0
36	0	0
1	0	0
42	0	0
74	0	0
2	0	0
14	0	0
8	0	0
3	0	0
18	0	0
29	0	0
37	0	0
56	0	0
8	0	0
102	0	0
50	0	0
87	0	0
28	0	0
90	0	0
165	0	0
13	0	0
89	0	0
275	0	0
67	0	0
299	0	0
427	0	0
590	0	0
890	0	0
67	0	0
2212	0	0
84	0	0
230	0	0
5100	0	0
588	0	0
2738	0	0
258	0	0
1052	0	0
2994	0	0
1533	0	0
7176	0	0
293	0	0
3281	0	0
2687	0	0
3060	0	0
1668	0	0
632	0	0
4514	0	0
442	0	0
315	0	0
3157	0	0
721	0	0
438	0	0
232	0	0
124	0	0
618	0	0
1365	0	0
137	0	0
3017	0	0
442	0	0
4182	0	0
126	0	0
2332	0	0
2049	0	0
5266	0	0
197	0	0
10254	0	0
3718	0	0
2276	0	0
387	0	0
5051	0	0
1823	0	0
14018	0	0
1128	0	0
3709	0	0
320	0	0
339	0	0
828	0	0
273	0	0
101	0	0
108	0	0
57	0	0
1604	0	0
32	0	0
331	0	0
110	0	0
1836	0	0
102	0	0
51	0	0
55	0	0
22	0	0
1682	0	0
58	0	0
1864	0	0
28	0	0
1780	0	0
34	0	0
622	0	0
67	0	0
25	0	0
19	0	0
728	0	0
9	0	0
18	0	0
248	0	0
19	0	0
300	0	0
0	0	0
138	0	0
10	0	0
271	0	0
19	0	0
2	0	0
57	0	0
1	0	0
5	0	0
40	0	0
60	0	0
9	0	0
1	0	0
3	0	0
142	0	0
2	0	0
34	0	0
4	0	0
112	0	0
1	0	0
3	0	0
4	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
