H1N1	H3N2	B
8	0	0
11	0	0
12	0	0
29	0	0
21	0	0
21	0	0
3	0	0
45	0	0
3	0	0
4	0	0
4	0	0
57	0	0
14	0	0
140	0	0
188	0	0
305	0	0
345	0	0
22	0	0
521	0	0
65	0	0
464	0	0
484	0	0
1213	0	0
439	0	0
2241	0	0
1796	0	0
1491	0	0
3601	0	0
3636	0	0
9017	0	0
382	0	0
4576	0	0
503	0	0
9915	0	0
345	0	0
5142	0	0
2221	0	0
14328	0	0
4505	0	0
1296	0	0
741	0	0
2048	0	0
3277	0	0
666	0	0
2271	0	0
1664	0	0
998	0	0
3780	0	0
131	0	0
1879	0	0
132	0	0
1116	0	0
122	0	0
560	0	0
353	0	0
435	0	0
645	0	0
1157	0	0
89	0	0
56	0	0
1026	0	0
19	0	0
42	0	0
21	0	0
1254	0	0
187	0	0
57	0	0
824	0	0
296	0	0
58	0	0
2262	0	0
204	0	0
74	0	0
2002	0	0
220	0	0
74	0	0
3514	0	0
43	0	0
2532	0	0
355	0	0
78	0	0
2892	0	0
37	0	0
282	0	0
76	0	0
2610	0	0
32	0	0
106	0	0
44	0	0
30	0	0
463	0	0
16	0	0
293	0	0
10	0	0
237	0	0
10	0	0
153	0	0
228	0	0
7	0	0
44	0	0
6	0	0
8	0	0
6	0	0
53	0	0
2	0	0
30	0	0
46	0	0
2	0	0
18	0	0
18	0	0
13	0	0
6	0	0
2	0	0
25	0	0
28	0	0
28	0	0
11	0	0
35	0	0
0	0	0
1	0	0
1	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
