S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
155957.0	33.0	10.0	44000.0	6.412023827080542e-06	148000.0	0.0	0.0	51992.0	0.0	120000.0	0.0	0.0	79984.0	0.0
155950.0	40.0	10.0	44000.0	0.0	148000.0	0.0	0.0	51989.0	0.0	120000.0	0.0	0.0	79981.0	0.0
155920.0	37.0	43.0	44000.0	4.922023220017421e-06	148000.0	0.0	0.0	51983.0	0.0	120000.0	0.0	0.0	79970.0	0.0
155914.0	36.0	50.0	44000.0	8.979309106302192e-07	148000.0	0.0	0.0	51982.0	0.0	120000.0	0.0	0.0	79967.0	0.0
155840.0	80.0	80.0	44000.0	2.4063141683778236e-06	148000.0	0.0	0.0	51961.0	0.0	120000.0	0.0	0.0	79936.0	0.0
155809.0	105.0	86.0	44000.0	4.477754292785726e-07	148000.0	0.0	0.0	51954.0	0.0	120000.0	0.0	0.0	79924.0	0.0
155795.0	45.0	150.0	44010.0	3.1665543395701615e-06	147991.0	0.0	0.0	51961.0	0.0	119994.0	0.0	0.0	79929.0	0.0
155698.0	111.0	181.0	44010.0	1.1000187428999999e-06	147991.0	0.0	0.0	51940.0	0.0	119994.0	0.0	0.0	79891.0	0.0
155695.0	100.0	162.0	44043.0	5.55057985718358e-07	147965.0	0.0	0.0	51972.0	0.0	119973.0	0.0	0.0	79923.0	0.0
155681.0	17.0	252.0	44050.0	2.4724959045781754e-06	147961.0	0.0	0.0	51973.0	0.0	119969.0	0.0	0.0	79922.0	0.0
155495.0	200.0	225.0	44080.0	8.574766605571455e-08	147937.0	0.0	0.0	51953.0	0.0	119950.0	0.0	0.0	79875.0	0.0
155481.0	200.0	233.0	44086.0	3.8645131501515456e-07	147932.0	0.0	0.0	51957.0	0.0	119947.0	0.0	0.0	79876.0	0.0
155384.0	111.0	345.0	44160.0	3.4696650542051222e-06	147879.0	0.0	0.0	52002.0	0.0	119904.0	0.0	0.0	79910.0	0.0
155368.0	113.0	328.0	44191.0	2.7472147951488267e-07	147855.0	0.0	0.0	52028.0	0.0	119885.0	0.0	0.0	79936.0	0.0
155347.0	37.0	411.0	44205.0	1.5192422921594708e-06	147844.0	0.0	0.0	52038.0	0.0	119876.0	0.0	0.0	79939.0	0.0
155325.0	43.0	330.0	44302.0	3.121509640099693e-07	147768.0	0.0	0.0	52129.0	0.0	119817.0	0.0	0.0	80027.0	0.0
155281.0	66.0	348.0	44305.0	3.8861694338783815e-07	147766.0	0.0	0.0	52116.0	0.0	119815.0	0.0	0.0	80010.0	0.0
155234.0	91.0	356.0	44319.0	3.980941856100388e-07	147758.0	0.0	0.0	52126.0	0.0	119809.0	0.0	0.0	80005.0	0.0
155092.0	189.0	214.0	44505.0	1.3257129744636346e-06	147622.0	0.0	0.0	52271.0	0.0	119700.0	0.0	0.0	80134.0	0.0
155011.0	223.0	247.0	44519.0	1.2275477276433066e-06	147610.0	0.0	0.0	52264.0	0.0	119691.0	0.0	0.0	80117.0	0.0
154766.0	326.0	292.0	44616.0	3.1421718585672156e-06	147542.0	0.0	0.0	52294.0	0.0	119634.0	0.0	0.0	80118.0	0.0
154457.0	554.0	357.0	44632.0	1.4689574205281794e-06	147531.0	0.0	0.0	52225.0	0.0	119623.0	0.0	0.0	80020.0	0.0
154224.0	542.0	581.0	44653.0	2.7342485410049787e-06	147514.0	0.0	0.0	52189.0	0.0	119613.0	0.0	0.0	79938.0	0.0
153647.0	810.0	868.0	44675.0	2.3169393701805973e-06	147498.0	0.0	0.0	52072.0	0.0	119600.0	0.0	0.0	79733.0	0.0
153184.0	1040.0	1057.0	44719.0	1.4390223126770925e-06	147470.0	0.0	0.0	52009.0	0.0	119576.0	0.0	0.0	79591.0	0.0
153134.0	513.0	1587.0	44766.0	2.374254443985038e-06	147427.0	0.0	0.0	52047.0	0.0	119548.0	0.0	0.0	79623.0	0.0
152018.0	1166.0	1908.0	44908.0	1.5962746108654848e-06	147326.0	0.0	0.0	51883.0	0.0	119463.0	0.0	0.0	79317.0	0.0
150538.0	2596.0	1877.0	44989.0	1.769536763517118e-07	147266.0	0.0	0.0	51567.0	0.0	119413.0	0.0	0.0	78800.0	0.0
149085.0	2933.0	2748.0	45234.0	2.7240402261656366e-06	147088.0	0.0	0.0	51432.0	0.0	119264.0	0.0	0.0	78451.0	0.0
148041.0	2497.0	3919.0	45543.0	2.5509646585753824e-06	146864.0	0.0	0.0	51441.0	0.0	119069.0	0.0	0.0	78344.0	0.0
146946.0	2139.0	5139.0	45776.0	1.9241070369541666e-06	146688.0	0.0	0.0	51379.0	0.0	118939.0	0.0	0.0	78131.0	0.0
143488.0	4553.0	5606.0	46353.0	1.2978718799756727e-06	146250.0	0.0	0.0	51068.0	0.0	118589.0	0.0	0.0	77298.0	0.0
137684.0	9262.0	6238.0	46816.0	1.2749268694961756e-06	145894.0	0.0	0.0	49965.0	0.0	118312.0	0.0	0.0	75450.0	0.0
134466.0	9022.0	9646.0	46866.0	2.666031309310427e-06	145853.0	0.0	0.0	49228.0	0.0	118277.0	0.0	0.0	74215.0	0.0
126466.0	11218.0	14334.0	47982.0	3.201741175254947e-06	145043.0	0.0	0.0	48303.0	0.0	117609.0	0.0	0.0	72226.0	0.0
119148.0	15318.0	16072.0	49462.0	1.6804645653795173e-06	143960.0	0.0	0.0	47825.0	0.0	116727.0	0.0	0.0	70749.0	0.0
115180.0	11286.0	22619.0	50915.0	3.0707150123825433e-06	142887.0	0.0	0.0	48263.0	0.0	115868.0	0.0	0.0	70577.0	0.0
114451.0	4697.0	28893.0	51959.0	2.2129936917707605e-06	142143.0	0.0	0.0	49105.0	0.0	115240.0	0.0	0.0	71343.0	0.0
104234.0	10946.0	31766.0	53054.0	1.1983942806845572e-06	141343.0	0.0	0.0	47571.0	0.0	114591.0	0.0	0.0	68267.0	0.0
92466.0	21985.0	29037.0	56512.0	2.715149284036252e-07	138773.0	0.0	0.0	47912.0	0.0	112543.0	0.0	0.0	66980.0	0.0
90523.0	13711.0	33450.0	62316.0	3.374180668467892e-06	134535.0	0.0	0.0	53200.0	0.0	109050.0	0.0	0.0	71976.0	0.0
65967.0	26499.0	42000.0	65534.0	4.247433962291391e-06	132104.0	0.0	0.0	50089.0	0.0	107117.0	0.0	0.0	65527.0	0.0
52776.0	37747.0	35943.0	73534.0	1.024287815686612e-06	126145.0	0.0	0.0	54591.0	0.0	102222.0	0.0	0.0	68322.0	0.0
40108.0	25859.0	53181.0	80852.0	1.1512512613154015e-05	120785.0	0.0	0.0	58732.0	0.0	97861.0	0.0	0.0	70526.0	0.0
39314.0	13462.0	62404.0	84820.0	5.376727901653216e-06	117832.0	0.0	0.0	62495.0	0.0	95518.0	0.0	0.0	74148.0	0.0
33700.0	6408.0	74343.0	85549.0	5.056360982343809e-06	117305.0	0.0	0.0	61718.0	0.0	95067.0	0.0	0.0	72554.0	0.0
33244.0	6070.0	64920.0	95766.0	3.678990934150844e-07	109717.0	0.0	0.0	71829.0	0.0	89021.0	0.0	0.0	82591.0	0.0
32601.0	1099.0	58766.0	107534.0	2.9303220679820875e-06	101066.0	0.0	0.0	83447.0	0.0	81998.0	0.0	0.0	94116.0	0.0
31122.0	2122.0	57279.0	109477.0	2.558008109781011e-07	99639.0	0.0	0.0	85025.0	0.0	80863.0	0.0	0.0	95463.0	0.0
30996.0	1605.0	33366.0	134033.0	6.217290717504897e-07	81412.0	0.0	0.0	109553.0	0.0	65974.0	0.0	0.0	119964.0	0.0
