rmse_I,rmse_Beta,time_predict,7,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
8830.690628800814,8.11185946432806e-06,0.0010001659393310547,36,74756.0,62739.83032428918,44,40
12637.697255780044,3.424392476984884e-06,0.001999378204345703,36,74123.0,39574.44635458218,44,46
22387.85890850354,1.904190084947196e-05,0.00099945068359375,29,87045.0,26730.6979301682,37,40
10866.849186926493,6.250352675284326e-06,0.0019986629486083984,27,75142.0,47168.34343541586,35,36
6131.589196412441,5.69307453546607e-06,0.0009965896606445312,20,44237.0,42191.4389209401,28,35
6625.417758563889,7.414749343881997e-06,0.00099945068359375,40,52543.0,49379.70009743246,48,44
11716.778992680725,2.7370121943698787e-06,0.0009999275207519531,27,62555.0,32243.48020089476,35,37
10750.396051962744,8.12054379799846e-06,0.0009999275207519531,29,71090.0,41850.77438632202,37,32
14076.701956091401,5.205131173603287e-06,0.0010001659393310547,26,81959.0,58270.25112971374,34,34
17367.05975453541,8.293514647760423e-06,0.0009999275207519531,24,96455.0,51911.906996321064,32,34
9570.634686291267,5.29534140454277e-06,0.00099945068359375,35,70508.0,54551.12009404194,43,40
12738.618707055337,9.052200870522602e-06,0.0010018348693847656,38,67632.0,39469.43107228208,46,46
10607.190284379856,4.554564942599424e-06,0.0019998550415039062,20,57620.0,49819.70126430061,28,31
5937.295526977281,5.6284773067112375e-06,0.0009999275207519531,28,58290.0,35209.09750933824,36,31
15791.763161535655,4.510174284743598e-06,0.0,25,95750.0,55028.812872362265,33,31
9018.986369685706,7.440833558468622e-06,0.0010004043579101562,27,56557.0,36964.041798502956,35,39
11976.378122575348,9.307249612254019e-06,0.0009999275207519531,31,77688.0,45477.464990881854,39,40
9598.829495558753,1.3048101343647542e-05,0.0009992122650146484,28,68008.0,48412.64569991167,36,33
7063.769514037618,4.378132143169261e-06,0.00099945068359375,26,62362.0,55331.15802824788,34,33
14362.231305719924,3.7491708211219664e-06,0.0010006427764892578,27,84280.0,56614.53038261167,35,35
13580.494742883953,5.5788982196333135e-06,0.0010004043579101562,26,89599.0,50888.47465070165,34,34
7995.214052387198,4.084583896259796e-06,0.0019991397857666016,32,65267.0,47393.241034400264,40,39
8823.846852202532,7.724551383547198e-06,0.00099945068359375,30,71736.0,57332.111114241256,38,36
16122.683459524938,6.156020977277713e-06,0.0009937286376953125,36,81212.0,34318.70566727809,44,41
13328.015531214147,9.712877379838403e-06,0.0009996891021728516,34,75963.0,48050.55541283353,42,41
19388.82063306109,8.90947356611811e-06,0.0010001659393310547,28,94102.0,55425.04885682303,36,35
6613.767083907284,4.05484518404483e-06,0.001996278762817383,22,36314.0,51457.561978790356,30,34
6020.756649412219,4.052396319574384e-06,0.0009989738464355469,31,41116.0,48362.174934419694,39,38
14302.126288733825,4.610453160653952e-06,0.0010025501251220703,31,55049.0,25800.768553224807,39,33
7850.57279460097,2.1306384742736793e-06,0.00099945068359375,35,54322.0,30460.165596723415,43,44
