rmse_I,rmse_Beta,time_predict,14,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
3874.6323181474127,6.474486116906663e-06,0.007002115249633789,62,53533.0,65506.222724692336,77,71
12280.413200737881,3.280227287808252e-06,0.00599980354309082,43,66661.0,7226.0,58,43
2779.212379442346,6.084143127009454e-06,0.008995532989501953,39,67578.0,63653.51452647623,54,49
7077.663850155709,2.5126528743588583e-06,0.0059947967529296875,32,51764.0,16906.603152470976,47,44
3851.7070958438967,4.742047714817119e-06,0.006998300552368164,26,55358.0,51339.97398729743,41,35
13638.00227479976,1.4611666116400883e-05,0.007995843887329102,37,79701.0,9258.923230493394,52,67
5722.214689705464,6.4643361503857694e-06,0.0069997310638427734,26,56912.0,66886.86985063544,41,40
4831.781024169014,5.212059250776726e-06,0.005994558334350586,42,27217.0,19030.0,57,42
3718.9505298723875,2.193457969198276e-06,0.005997896194458008,36,34570.0,14297.047929199769,51,48
6028.657043368619,2.810522169945844e-06,0.006994724273681641,34,57561.0,22257.931163127752,49,51
6735.022106852464,4.530136288540089e-06,0.0070018768310546875,21,32035.0,53964.89569718951,36,36
13362.124165476689,1.914031794279518e-06,0.008995532989501953,34,79142.0,9536.833333333334,49,35
3311.3307187644054,2.5973324146640105e-06,0.006995439529418945,48,44576.0,24490.958401476542,63,62
10751.724819046689,1.6293696412145574e-06,0.006995439529418945,48,59391.0,8613.0,63,48
4009.6592607786706,7.858336176712602e-06,0.00599980354309082,69,27273.0,42139.02874356718,84,81
2938.6618791835617,4.842204175058243e-06,0.006001472473144531,53,33946.0,37222.13617049702,68,62
6734.429460405308,2.8982905437311003e-06,0.005999326705932617,36,40975.0,27172.0,51,36
13332.315129911192,1.931393345519796e-06,0.0059969425201416016,35,81244.0,6169.0,50,35
6146.53925022842,3.0500805162117488e-06,0.006001710891723633,40,28890.0,2921.0,55,40
10281.844949375158,3.1437106140497113e-06,0.005999565124511719,44,54080.0,3732.666666666667,59,45
4998.626039709416,4.159916180646293e-06,0.006994962692260742,31,74343.0,50295.96909736025,46,46
6986.836047547052,7.720245098963051e-06,0.005001068115234375,55,39905.0,16523.166666666668,70,56
8324.314406768397,3.083518835751845e-06,0.005999565124511719,31,21173.0,34240.04316910641,46,60
5180.963471297809,3.400622298262703e-06,0.008996963500976562,32,24871.0,37646.6559790029,47,43
3495.7198492490957,3.899799561475352e-06,0.0069959163665771484,52,37397.0,43142.372854092144,67,62
3228.2390010540903,4.313445843975269e-06,0.006006002426147461,32,59712.0,51465.823152546116,47,47
3895.4540795477797,4.20158171810801e-06,0.006998300552368164,27,51454.0,51872.281947627744,42,41
5122.022840701345,2.699652967777774e-06,0.005999326705932617,26,36456.0,20032.457248688865,41,51
10020.788943663962,1.9537660161721287e-06,0.007999181747436523,27,71090.0,13281.333333333334,42,29
