rmse_I,rmse_Beta,time_predict,7,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
18457.56245205971,9.646013555991484e-06,0.0019991397857666016,36,74756.0,54959.0,44,36
15164.920194679124,4.090034839516392e-06,0.0019998550415039062,36,74123.0,25335.0,44,36
22732.31333638203,1.946273714285964e-05,0.002000093460083008,29,87045.0,23267.571694833947,37,36
13308.601697497917,6.93913530235791e-06,0.0019996166229248047,27,75142.0,33015.42231364127,35,33
14899.045335927392,6.718700012088545e-06,0.0019986629486083984,20,44237.0,10932.761898813547,28,24
6644.125471200246,8.204292728293128e-06,0.0020008087158203125,40,52543.0,45265.0,48,41
12449.371373397918,3.1384569128760524e-06,0.0020003318786621094,27,62555.0,23034.659242604546,35,31
16269.004234599985,8.993914682708486e-06,0.0020008087158203125,29,71090.0,39114.666666666664,37,30
19711.350801899323,5.4327957093253575e-06,0.002001047134399414,26,81959.0,29666.24534893004,34,28
28922.164402944603,9.165969477876328e-06,0.0019998550415039062,24,96455.0,22556.000000005388,32,26
21349.174857477174,6.546005926696177e-06,0.0019998550415039062,35,70508.0,43406.0,43,36
11660.112696777836,9.119128596324653e-06,0.001999378204345703,38,67632.0,41454.99702803419,46,46
10611.624899734694,5.5855686980678856e-06,0.0029997825622558594,20,57620.0,20906.268948099732,28,24
7620.289170571117,6.376417952628433e-06,0.002000093460083008,28,58290.0,34070.57659515116,36,30
25136.01368286659,4.987588201946205e-06,0.0019991397857666016,25,95750.0,40291.416666666664,33,27
13202.386307325662,8.236624822927952e-06,0.0020003318786621094,27,56557.0,23186.697500700986,35,34
18643.527615123403,1.034954976171397e-05,0.002998828887939453,31,77688.0,27783.833333333336,39,32
11973.409452876482,1.373141357533573e-05,0.0010013580322265625,28,68008.0,43399.4915028313,36,31
12795.114813071094,4.83859134218142e-06,0.0019986629486083984,26,62362.0,39778.60380423353,34,30
18234.04313586057,3.0558614496009958e-06,0.002000570297241211,27,84280.0,41276.838779286394,35,34
22747.713164296554,6.390397059396445e-06,0.0009999275207519531,26,89599.0,30341.833333333336,34,27
6813.964574690982,5.000658028343082e-06,0.003000497817993164,32,65267.0,34777.02517134088,40,35
17263.73985871616,8.71432807327988e-06,0.0019998550415039062,30,71736.0,42584.666666666664,38,31
15543.829691485218,6.430367796630092e-06,0.0019965171813964844,36,81212.0,34592.8938191375,44,40
13961.310832661891,1.007197782428873e-05,0.0009996891021728516,34,75963.0,42936.988443889495,42,40
21224.782787784454,9.111920415752666e-06,0.0019996166229248047,28,94102.0,49356.88307793265,36,34
5373.635923865919,4.258239075873204e-06,0.0010001659393310547,22,36314.0,25613.359958302295,30,32
3846.8221757193874,4.217682696274704e-06,0.0019915103912353516,31,41116.0,36138.39053813403,39,36
20321.3089137534,5.256567086725176e-06,0.0019986629486083984,31,55049.0,25272.5,39,32
8547.337676021732,2.351606187519532e-06,0.0029973983764648438,35,54322.0,24600.771496424975,43,39
