S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155983.0,7.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51993.0,,120000.0,0.0,0.0,79995.0,
155974.0,16.0,10.0,44000.0,5.770192467975431e-06,148000.0,0.0,0.0,51992.0,,120000.0,0.0,0.0,79992.0,
155961.0,22.0,17.0,44000.0,4.903186580958965e-06,148000.0,0.0,0.0,51989.0,,120000.0,0.0,0.0,79983.0,
155957.0,17.0,26.0,44000.0,9.864652041662372e-07,148000.0,0.0,0.0,51989.0,,120000.0,0.0,0.0,79983.0,
155947.0,14.0,39.0,44000.0,1.6442141010103203e-06,148000.0,0.0,0.0,51985.0,,120000.0,0.0,0.0,79979.0,
155919.0,38.0,43.0,44000.0,4.176288910893954e-06,148000.0,0.0,0.0,51973.0,,120000.0,0.0,0.0,79971.0,
155902.0,45.0,43.0,44010.0,2.535880471124824e-06,147995.0,0.0,0.0,51977.0,,119993.0,0.0,0.0,79976.0,
155892.0,27.0,71.0,44010.0,9.03478500644903e-07,147995.0,0.0,0.0,51976.0,,119993.0,0.0,0.0,79971.0,
155883.0,19.0,81.0,44017.0,7.127853012266323e-07,147990.0,0.0,0.0,51980.0,,119988.0,0.0,0.0,79975.0,
155848.0,44.0,82.0,44026.0,2.7387535822896856e-06,147982.0,0.0,0.0,51980.0,,119982.0,0.0,0.0,79970.0,
155790.0,93.0,78.0,44039.0,4.773026147953935e-06,147972.0,0.0,0.0,51975.0,,119978.0,0.0,0.0,79961.0,
155741.0,107.0,109.0,44043.0,2.8864671756548995e-06,147968.0,0.0,0.0,51957.0,,119974.0,0.0,0.0,79946.0,
155728.0,62.0,157.0,44053.0,5.317126513581414e-07,147962.0,0.0,0.0,51965.0,,119968.0,0.0,0.0,79950.0,
155554.0,187.0,178.0,44081.0,6.284171990997598e-06,147946.0,0.0,0.0,51946.0,,119948.0,0.0,0.0,79908.0,
155537.0,191.0,174.0,44098.0,6.281537475024423e-07,147935.0,0.0,0.0,51961.0,,119936.0,0.0,0.0,79919.0,
155342.0,212.0,338.0,44108.0,3.713889848998191e-06,147926.0,0.0,0.0,51923.0,,119931.0,0.0,0.0,79845.0,
155327.0,210.0,346.0,44117.0,2.7910537869185247e-07,147920.0,0.0,0.0,51924.0,,119925.0,0.0,0.0,79850.0,
