S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155980.0,10.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51993.0,,120000.0,0.0,0.0,79993.0,
155978.0,12.0,10.0,44000.0,1.28223210965649e-06,148000.0,0.0,0.0,51992.0,,120000.0,0.0,0.0,79992.0,
155956.0,24.0,20.0,44000.0,7.053271435533099e-06,148000.0,0.0,0.0,51985.0,,120000.0,0.0,0.0,79983.0,
155956.0,22.0,22.0,44000.0,-0.0,148000.0,0.0,0.0,51985.0,,120000.0,0.0,0.0,79983.0,
155953.0,3.0,44.0,44000.0,4.37194655965696e-07,148000.0,0.0,0.0,51985.0,,120000.0,0.0,0.0,79981.0,
155927.0,29.0,44.0,44000.0,3.7896521507442004e-06,148000.0,0.0,0.0,51980.0,,120000.0,0.0,0.0,79973.0,
155927.0,26.0,37.0,44010.0,-0.0,147995.0,0.0,0.0,51990.0,,119993.0,0.0,0.0,79983.0,
155883.0,44.0,63.0,44010.0,4.4803647505674025e-06,147995.0,0.0,0.0,51977.0,,119993.0,0.0,0.0,79960.0,
155850.0,77.0,53.0,44020.0,3.995133201372873e-06,147987.0,0.0,0.0,51980.0,,119987.0,0.0,0.0,79958.0,
155840.0,43.0,95.0,44022.0,6.754566086674592e-07,147986.0,0.0,0.0,51978.0,,119986.0,0.0,0.0,79956.0,
155831.0,19.0,106.0,44044.0,5.448573157931251e-07,147971.0,0.0,0.0,51997.0,,119973.0,0.0,0.0,79974.0,
155826.0,14.0,116.0,44044.0,2.7661268514793466e-07,147971.0,0.0,0.0,51996.0,,119973.0,0.0,0.0,79972.0,
155823.0,8.0,122.0,44047.0,1.5780830772367513e-07,147968.0,0.0,0.0,51999.0,,119972.0,0.0,0.0,79973.0,
155801.0,25.0,101.0,44073.0,1.398076919777266e-06,147947.0,0.0,0.0,52019.0,,119954.0,0.0,0.0,79989.0,
155779.0,44.0,104.0,44073.0,1.3579395267556059e-06,147947.0,0.0,0.0,52015.0,,119954.0,0.0,0.0,79982.0,
155668.0,133.0,82.0,44117.0,8.695804767745239e-06,147916.0,0.0,0.0,52027.0,,119933.0,0.0,0.0,79986.0,
155664.0,115.0,71.0,44150.0,3.619207277791531e-07,147890.0,0.0,0.0,52060.0,,119912.0,0.0,0.0,80019.0,
155638.0,30.0,172.0,44160.0,9.71246036942613e-07,147884.0,0.0,0.0,52058.0,,119906.0,0.0,0.0,80017.0,
155548.0,116.0,167.0,44169.0,3.464667856151302e-06,147878.0,0.0,0.0,52047.0,,119901.0,0.0,0.0,79987.0,
155413.0,225.0,188.0,44174.0,4.620495752498045e-06,147874.0,0.0,0.0,52021.0,,119898.0,0.0,0.0,79937.0,
155407.0,141.0,275.0,44177.0,1.4039381635435867e-07,147871.0,0.0,0.0,52024.0,,119897.0,0.0,0.0,79937.0,
155353.0,60.0,388.0,44199.0,8.958646291475463e-07,147855.0,0.0,0.0,52033.0,,119885.0,0.0,0.0,79942.0,
154993.0,414.0,372.0,44221.0,6.2437783350465564e-06,147837.0,0.0,0.0,51975.0,,119870.0,0.0,0.0,79815.0,
154704.0,649.0,315.0,44332.0,5.930424019161221e-06,147758.0,0.0,0.0,52014.0,,119799.0,0.0,0.0,79810.0,
154279.0,714.0,671.0,44336.0,4.105438915420704e-06,147754.0,0.0,0.0,51918.0,,119795.0,0.0,0.0,79647.0,
154240.0,464.0,934.0,44362.0,2.7072023243622665e-07,147740.0,0.0,0.0,51932.0,,119781.0,0.0,0.0,79657.0,
153522.0,757.0,1269.0,44452.0,3.6854642487434184e-06,147670.0,0.0,0.0,51849.0,,119730.0,0.0,0.0,79466.0,
153056.0,1184.0,1173.0,44587.0,2.595598684528307e-06,147566.0,0.0,0.0,51861.0,,119650.0,0.0,0.0,79418.0,
150412.0,3110.0,1885.0,44593.0,9.32540302564888e-06,147560.0,0.0,0.0,51176.0,,119647.0,0.0,0.0,78392.0,
148832.0,4224.0,2297.0,44647.0,4.621678955106485e-06,147519.0,0.0,0.0,50808.0,,119610.0,0.0,0.0,77821.0,
148624.0,1788.0,4581.0,45007.0,3.055020280752134e-07,147239.0,0.0,0.0,51105.0,,119399.0,0.0,0.0,78088.0,
147043.0,1789.0,5872.0,45296.0,1.8310553321804456e-06,147022.0,0.0,0.0,50963.0,,119226.0,0.0,0.0,77731.0,
146901.0,1723.0,5655.0,45721.0,1.70934994739626e-07,146697.0,0.0,0.0,51339.0,,118968.0,0.0,0.0,78104.0,
145667.0,1376.0,7197.0,45760.0,1.1770705148959232e-06,146670.0,0.0,0.0,51049.0,,118945.0,0.0,0.0,77647.0,
139450.0,7451.0,6621.0,46478.0,6.7334673853291965e-06,146125.0,0.0,0.0,50171.0,,118508.0,0.0,0.0,75975.0,
139352.0,6315.0,7389.0,46944.0,9.517594617768388e-08,145782.0,0.0,0.0,50603.0,,118225.0,0.0,0.0,76396.0,
130058.0,9392.0,10962.0,49588.0,6.518922217541561e-06,143829.0,0.0,0.0,50837.0,,116613.0,0.0,0.0,75250.0,
127816.0,11536.0,9480.0,51168.0,1.8502995735694955e-06,142671.0,0.0,0.0,51856.0,,115658.0,0.0,0.0,75951.0,
107998.0,22060.0,18566.0,51376.0,9.883841334217279e-06,142526.0,0.0,0.0,46906.0,,115543.0,0.0,0.0,68210.0,
102651.0,25165.0,19227.0,52957.0,2.7091651061113117e-06,141376.0,0.0,0.0,47054.0,,114608.0,0.0,0.0,67617.0,
87917.0,20081.0,38903.0,53099.0,4.307891060204213e-06,141283.0,0.0,0.0,43370.0,,114518.0,0.0,0.0,61935.0,
76715.0,25936.0,43016.0,54333.0,3.394573804380015e-06,140378.0,0.0,0.0,41666.0,,113780.0,0.0,0.0,58675.0,
73131.0,14786.0,51533.0,60550.0,9.510011962679604e-07,135757.0,0.0,0.0,46976.0,,109953.0,0.0,0.0,63414.0,
60184.0,16531.0,62637.0,60648.0,3.4344496207659877e-06,135693.0,0.0,0.0,43715.0,,109900.0,0.0,0.0,58337.0,
51851.0,21280.0,56927.0,69942.0,2.82309795679981e-06,128809.0,0.0,0.0,50756.0,,104396.0,0.0,0.0,64319.0,
43066.0,17118.0,67632.0,72184.0,3.016164328119962e-06,127128.0,0.0,0.0,50729.0,,103033.0,0.0,0.0,63022.0,
24158.0,27693.0,56147.0,92002.0,1.3939848709409393e-05,112468.0,0.0,0.0,65649.0,,91164.0,0.0,0.0,75354.0,
19934.0,23132.0,59585.0,97349.0,3.5562518684740115e-06,108554.0,0.0,0.0,69943.0,,87991.0,0.0,0.0,79022.0,
18692.0,5466.0,63759.0,112083.0,1.0421358270700551e-06,97646.0,0.0,0.0,84309.0,,79081.0,0.0,0.0,93248.0,
18279.0,1655.0,56781.0,123285.0,3.9791891337297453e-07,89382.0,0.0,0.0,95414.0,,72373.0,0.0,0.0,104287.0,
18181.0,511.0,54439.0,126869.0,9.901435663614764e-08,86705.0,0.0,0.0,98968.0,,70267.0,0.0,0.0,107823.0,
8281.0,9998.0,41905.0,139816.0,2.8529001047950898e-05,77117.0,0.0,0.0,109388.0,,62495.0,0.0,0.0,116756.0,
8133.0,10048.0,33670.0,148149.0,5.40465313611754e-07,71037.0,0.0,0.0,117683.0,,57474.0,0.0,0.0,125028.0,
5513.0,2768.0,34785.0,156934.0,1.366222052643821e-05,64521.0,0.0,0.0,125759.0,,52228.0,0.0,0.0,132806.0,
5482.0,2651.0,16025.0,175842.0,3.528780333993367e-07,50511.0,0.0,0.0,144657.0,,40806.0,0.0,0.0,151701.0,
5357.0,156.0,14421.0,180066.0,1.6180539194333673e-06,47340.0,0.0,0.0,148841.0,,38261.0,0.0,0.0,155879.0,
5342.0,140.0,13210.0,181308.0,2.125614763216435e-07,46466.0,0.0,0.0,150078.0,,37527.0,0.0,0.0,157117.0,
4813.0,544.0,12922.0,181721.0,8.505700250183355e-06,46150.0,0.0,0.0,150361.0,,37277.0,0.0,0.0,157316.0,
4757.0,585.0,12839.0,181819.0,9.169035975580434e-07,46082.0,0.0,0.0,150441.0,,37227.0,0.0,0.0,157396.0,
4745.0,68.0,3468.0,191719.0,7.29232373541991e-07,38709.0,0.0,0.0,160338.0,,31341.0,0.0,0.0,167291.0,
4741.0,16.0,3376.0,191867.0,2.499122807894429e-07,38599.0,0.0,0.0,160485.0,,31254.0,0.0,0.0,167437.0,
4738.0,7.0,768.0,194487.0,8.244512452511608e-07,36688.0,0.0,0.0,163104.0,,29641.0,0.0,0.0,170056.0,
4735.0,6.0,741.0,194518.0,8.550333676771736e-07,36667.0,0.0,0.0,163133.0,,29623.0,0.0,0.0,170085.0,
4734.0,4.0,619.0,194643.0,3.412566297631747e-07,36582.0,0.0,0.0,163257.0,,29544.0,0.0,0.0,170210.0,
4734.0,1.0,607.0,194658.0,-0.0,36572.0,0.0,0.0,163272.0,,29533.0,0.0,0.0,170225.0,
4732.0,2.0,79.0,195187.0,5.350054035545759e-06,36173.0,0.0,0.0,163801.0,,29218.0,0.0,0.0,170753.0,
4732.0,2.0,23.0,195243.0,-0.0,36135.0,0.0,0.0,163857.0,,29180.0,0.0,0.0,170809.0,
