S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155974.0,16.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51992.0,,120000.0,0.0,0.0,79989.0,
155954.0,36.0,10.0,44000.0,1.2824294343203764e-05,148000.0,0.0,0.0,51987.0,,120000.0,0.0,0.0,79983.0,
155931.0,43.0,26.0,44000.0,5.673120704769318e-06,148000.0,0.0,0.0,51979.0,,120000.0,0.0,0.0,79976.0,
155878.0,76.0,46.0,44000.0,7.3915107522772825e-06,148000.0,0.0,0.0,51961.0,,120000.0,0.0,0.0,79953.0,
155820.0,111.0,69.0,44000.0,5.39455596293754e-06,148000.0,0.0,0.0,51950.0,,120000.0,0.0,0.0,79932.0,
155770.0,108.0,122.0,44000.0,2.6310333541360373e-06,148000.0,0.0,0.0,51935.0,,120000.0,0.0,0.0,79914.0,
155751.0,69.0,170.0,44010.0,7.175857996568429e-07,147995.0,0.0,0.0,51940.0,,119993.0,0.0,0.0,79917.0,
155632.0,138.0,220.0,44010.0,3.4755647354598727e-06,147995.0,0.0,0.0,51915.0,,119993.0,0.0,0.0,79864.0,
155536.0,215.0,223.0,44026.0,2.767804711080399e-06,147982.0,0.0,0.0,51910.0,,119985.0,0.0,0.0,79842.0,
155263.0,369.0,322.0,44046.0,5.460580350479649e-06,147967.0,0.0,0.0,51869.0,,119971.0,0.0,0.0,79754.0,
154937.0,599.0,395.0,44069.0,5.326787376134833e-06,147952.0,0.0,0.0,51794.0,,119955.0,0.0,0.0,79649.0,
154374.0,889.0,615.0,44122.0,5.930060466604122e-06,147917.0,0.0,0.0,51704.0,,119925.0,0.0,0.0,79485.0,
154090.0,847.0,883.0,44180.0,2.0872918688883784e-06,147870.0,0.0,0.0,51688.0,,119888.0,0.0,0.0,79427.0,
154030.0,344.0,1396.0,44230.0,2.7903617927293217e-07,147835.0,0.0,0.0,51721.0,,119856.0,0.0,0.0,79455.0,
151944.0,2146.0,1661.0,44249.0,8.265347482340288e-06,147821.0,0.0,0.0,51210.0,,119844.0,0.0,0.0,78661.0,
151705.0,2325.0,1602.0,44368.0,9.834119795461829e-07,147727.0,0.0,0.0,51267.0,,119778.0,0.0,0.0,78685.0,
147075.0,4869.0,3592.0,44464.0,8.76406935994279e-06,147652.0,0.0,0.0,50123.0,,119720.0,0.0,0.0,76959.0,
146745.0,4960.0,3558.0,44737.0,6.32040173392752e-07,147440.0,0.0,0.0,50314.0,,119555.0,0.0,0.0,77108.0,
141180.0,5895.0,7862.0,45063.0,5.013707015503193e-06,147212.0,0.0,0.0,49193.0,,119357.0,0.0,0.0,75194.0,
138252.0,8493.0,7629.0,45626.0,2.7760803677086833e-06,146792.0,0.0,0.0,48981.0,,119011.0,0.0,0.0,74600.0,
127073.0,14107.0,12910.0,45910.0,6.814334226044237e-06,146582.0,0.0,0.0,46375.0,,118843.0,0.0,0.0,70381.0,
126368.0,11884.0,15778.0,45970.0,3.535900644229261e-07,146539.0,0.0,0.0,46249.0,,118805.0,0.0,0.0,70150.0,
96756.0,30317.0,24871.0,48056.0,1.2305424137709288e-05,144983.0,0.0,0.0,40736.0,,117532.0,0.0,0.0,60353.0,
95315.0,31053.0,25337.0,48295.0,5.966883206072847e-07,144806.0,0.0,0.0,40576.0,,117388.0,0.0,0.0,60008.0,
85414.0,11342.0,50319.0,52925.0,2.303657966922015e-06,141416.0,0.0,0.0,42583.0,,114580.0,0.0,0.0,60697.0,
80632.0,14683.0,51430.0,53255.0,1.153149500628874e-06,141168.0,0.0,0.0,41657.0,,114374.0,0.0,0.0,59136.0,
79191.0,6223.0,55766.0,58820.0,3.2630119122628695e-07,137050.0,0.0,0.0,46824.0,,111049.0,0.0,0.0,64104.0,
73547.0,7085.0,57620.0,61748.0,1.3318299857953395e-06,134897.0,0.0,0.0,48316.0,,109278.0,0.0,0.0,64782.0,
73272.0,5919.0,47882.0,72927.0,7.838308736002245e-08,126608.0,0.0,0.0,59428.0,,102602.0,0.0,0.0,75845.0,
72517.0,1030.0,52821.0,73632.0,1.9710629902789287e-07,126089.0,0.0,0.0,59944.0,,102188.0,0.0,0.0,76240.0,
66967.0,6305.0,23484.0,103244.0,3.529068333056362e-06,104076.0,0.0,0.0,88124.0,,84459.0,0.0,0.0,103695.0,
66457.0,6060.0,22798.0,104685.0,3.366144028012401e-07,103034.0,0.0,0.0,89425.0,,83602.0,0.0,0.0,104939.0,
60640.0,6327.0,18447.0,114586.0,5.200129072620942e-06,95756.0,0.0,0.0,97790.0,,77642.0,0.0,0.0,112457.0,
60522.0,5935.0,14175.0,119368.0,1.3754527264765967e-07,92230.0,0.0,0.0,102534.0,,74751.0,0.0,0.0,117189.0,
56453.0,4187.0,18551.0,120809.0,3.885378552121999e-06,91187.0,0.0,0.0,102893.0,,73907.0,0.0,0.0,117009.0,
56358.0,4164.0,13025.0,126453.0,1.294166937590298e-07,86979.0,0.0,0.0,108507.0,,70513.0,0.0,0.0,122615.0,
53465.0,2988.0,16819.0,126728.0,3.217204680947182e-06,86771.0,0.0,0.0,108046.0,,70354.0,0.0,0.0,121707.0,
53311.0,3047.0,16159.0,127483.0,1.787678474636271e-07,86205.0,0.0,0.0,108760.0,,69909.0,0.0,0.0,122390.0,
53050.0,415.0,13502.0,133033.0,3.643820840728591e-07,82087.0,0.0,0.0,114233.0,,66516.0,0.0,0.0,127842.0,
50045.0,3266.0,13146.0,133543.0,4.567621986705196e-06,81717.0,0.0,0.0,113998.0,,66203.0,0.0,0.0,127176.0,
