S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155966.0,24.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51989.0,,120000.0,0.0,0.0,79988.0,
155934.0,56.0,10.0,44000.0,2.0521502687034257e-05,148000.0,0.0,0.0,51978.0,,120000.0,0.0,0.0,79978.0,
155907.0,59.0,34.0,44000.0,5.093534267600708e-06,148000.0,0.0,0.0,51968.0,,120000.0,0.0,0.0,79966.0,
155901.0,33.0,66.0,44000.0,5.831206400798642e-07,148000.0,0.0,0.0,51967.0,,120000.0,0.0,0.0,79965.0,
155878.0,29.0,93.0,44000.0,1.5865730119515854e-06,148000.0,0.0,0.0,51962.0,,120000.0,0.0,0.0,79953.0,
155848.0,53.0,99.0,44000.0,1.9443964826645386e-06,148000.0,0.0,0.0,51955.0,,120000.0,0.0,0.0,79942.0,
155843.0,35.0,112.0,44010.0,2.864604579150629e-07,147995.0,0.0,0.0,51963.0,,119993.0,0.0,0.0,79951.0,
155766.0,82.0,142.0,44010.0,3.481205918664924e-06,147995.0,0.0,0.0,51942.0,,119993.0,0.0,0.0,79924.0,
155726.0,117.0,123.0,44034.0,2.088304149804916e-06,147977.0,0.0,0.0,51959.0,,119978.0,0.0,0.0,79929.0,
155632.0,134.0,168.0,44066.0,3.5951720052676153e-06,147956.0,0.0,0.0,51968.0,,119956.0,0.0,0.0,79927.0,
155493.0,233.0,181.0,44093.0,4.938844842565083e-06,147939.0,0.0,0.0,51958.0,,119941.0,0.0,0.0,79903.0,
155260.0,372.0,269.0,44099.0,5.578841966491512e-06,147934.0,0.0,0.0,51906.0,,119936.0,0.0,0.0,79815.0,
154925.0,568.0,385.0,44122.0,5.6164587389373575e-06,147916.0,0.0,0.0,51845.0,,119925.0,0.0,0.0,79703.0,
154571.0,689.0,588.0,44152.0,3.894914416847472e-06,147893.0,0.0,0.0,51788.0,,119906.0,0.0,0.0,79577.0,
153976.0,949.0,918.0,44157.0,4.209410220736661e-06,147890.0,0.0,0.0,51657.0,,119902.0,0.0,0.0,79323.0,
153813.0,758.0,1195.0,44234.0,8.868019844887452e-07,147834.0,0.0,0.0,51696.0,,119852.0,0.0,0.0,79345.0,
153570.0,406.0,1750.0,44274.0,9.041944576228616e-07,147801.0,0.0,0.0,51671.0,,119831.0,0.0,0.0,79270.0,
151913.0,1900.0,1819.0,44368.0,5.996459005913685e-06,147730.0,0.0,0.0,51336.0,,119771.0,0.0,0.0,78676.0,
151441.0,2129.0,1923.0,44507.0,1.620761999674591e-06,147628.0,0.0,0.0,51345.0,,119683.0,0.0,0.0,78601.0,
147139.0,4774.0,3347.0,44740.0,8.735482410508166e-06,147453.0,0.0,0.0,50420.0,,119544.0,0.0,0.0,77118.0,
147047.0,4394.0,3484.0,45075.0,1.795781579461262e-07,147202.0,0.0,0.0,50732.0,,119344.0,0.0,0.0,77414.0,
142719.0,4420.0,7432.0,45429.0,4.0803719845098824e-06,146935.0,0.0,0.0,49995.0,,119146.0,0.0,0.0,76032.0,
141457.0,5590.0,6929.0,46024.0,1.2875507322662692e-06,146476.0,0.0,0.0,50266.0,,118810.0,0.0,0.0,76129.0,
132253.0,10466.0,11094.0,46187.0,6.27311019007986e-06,146351.0,0.0,0.0,48083.0,,118702.0,0.0,0.0,72647.0,
132017.0,9440.0,12113.0,46430.0,1.4758099235636706e-07,146173.0,0.0,0.0,48270.0,,118574.0,0.0,0.0,72787.0,
130321.0,1932.0,19660.0,48087.0,6.619541825758469e-07,144945.0,0.0,0.0,49452.0,,117605.0,0.0,0.0,73772.0,
122839.0,9178.0,19424.0,48559.0,3.1357596118400007e-06,144603.0,0.0,0.0,47985.0,,117347.0,0.0,0.0,71239.0,
118750.0,11571.0,16818.0,52861.0,2.0474303847381564e-06,141459.0,0.0,0.0,51216.0,,114761.0,0.0,0.0,73907.0,
111746.0,11093.0,24208.0,52953.0,2.5891382483187696e-06,141390.0,0.0,0.0,49406.0,,114708.0,0.0,0.0,71163.0,
