S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155972.0,18.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51989.0,,120000.0,0.0,0.0,79989.0,
155964.0,26.0,10.0,44000.0,5.12938883332051e-06,148000.0,0.0,0.0,51988.0,,120000.0,0.0,0.0,79986.0,
155934.0,38.0,28.0,44000.0,6.871038846105221e-06,148000.0,0.0,0.0,51982.0,,120000.0,0.0,0.0,79976.0,
155931.0,33.0,36.0,44000.0,5.344244142173995e-07,148000.0,0.0,0.0,51981.0,,120000.0,0.0,0.0,79976.0,
155912.0,22.0,66.0,44000.0,1.8464184147390059e-06,148000.0,0.0,0.0,51975.0,,120000.0,0.0,0.0,79965.0,
155871.0,60.0,69.0,44000.0,3.8121452903408885e-06,148000.0,0.0,0.0,51964.0,,120000.0,0.0,0.0,79952.0,
155835.0,77.0,78.0,44010.0,2.9617124621456126e-06,147995.0,0.0,0.0,51964.0,,119993.0,0.0,0.0,79944.0,
155733.0,138.0,119.0,44010.0,5.503925674987685e-06,147995.0,0.0,0.0,51942.0,,119993.0,0.0,0.0,79908.0,
155652.0,183.0,137.0,44028.0,3.7984791452240175e-06,147983.0,0.0,0.0,51942.0,,119983.0,0.0,0.0,79899.0,
155566.0,167.0,231.0,44036.0,2.3931602811306604e-06,147976.0,0.0,0.0,51927.0,,119978.0,0.0,0.0,79866.0,
155511.0,141.0,282.0,44066.0,1.2541586189588377e-06,147952.0,0.0,0.0,51942.0,,119958.0,0.0,0.0,79875.0,
155254.0,312.0,365.0,44069.0,4.535210616416298e-06,147950.0,0.0,0.0,51891.0,,119955.0,0.0,0.0,79781.0,
155047.0,464.0,401.0,44088.0,3.3293741659575932e-06,147937.0,0.0,0.0,51854.0,,119947.0,0.0,0.0,79719.0,
154627.0,627.0,617.0,44129.0,4.402291501735777e-06,147907.0,0.0,0.0,51787.0,,119919.0,0.0,0.0,79600.0,
154266.0,781.0,788.0,44165.0,2.9696876007102507e-06,147881.0,0.0,0.0,51738.0,,119901.0,0.0,0.0,79495.0,
154094.0,533.0,1106.0,44267.0,1.0092240496401167e-06,147801.0,0.0,0.0,51795.0,,119835.0,0.0,0.0,79524.0,
153387.0,879.0,1386.0,44348.0,3.3255817644325144e-06,147738.0,0.0,0.0,51695.0,,119781.0,0.0,0.0,79324.0,
153277.0,817.0,1472.0,44434.0,4.875373400416581e-07,147675.0,0.0,0.0,51750.0,,119736.0,0.0,0.0,79367.0,
152751.0,636.0,2124.0,44489.0,1.6212394749349042e-06,147635.0,0.0,0.0,51662.0,,119702.0,0.0,0.0,79220.0,
152559.0,718.0,1977.0,44746.0,6.365854764555331e-07,147432.0,0.0,0.0,51865.0,,119542.0,0.0,0.0,79406.0,
151778.0,973.0,2296.0,44953.0,2.2411469015607475e-06,147281.0,0.0,0.0,51868.0,,119416.0,0.0,0.0,79292.0,
151680.0,879.0,2068.0,45373.0,3.1242603791755423e-07,146969.0,0.0,0.0,52264.0,,119156.0,0.0,0.0,79675.0,
151532.0,246.0,2488.0,45734.0,3.9256084884132587e-07,146693.0,0.0,0.0,52590.0,,118936.0,0.0,0.0,79980.0,
148592.0,3088.0,2414.0,45906.0,8.196239427074166e-06,146566.0,0.0,0.0,52005.0,,118837.0,0.0,0.0,78991.0,
148442.0,3090.0,1855.0,46613.0,5.447416074475039e-07,146040.0,0.0,0.0,52674.0,,118411.0,0.0,0.0,79637.0,
146220.0,2372.0,4685.0,46723.0,3.243602898338741e-06,145961.0,0.0,0.0,52192.0,,118344.0,0.0,0.0,78893.0,
145877.0,2565.0,4309.0,47249.0,5.456709108403911e-07,145578.0,0.0,0.0,52631.0,,118020.0,0.0,0.0,79270.0,
142821.0,3399.0,6339.0,47441.0,3.375518779874908e-06,145440.0,0.0,0.0,52017.0,,117899.0,0.0,0.0,78205.0,
137222.0,8655.0,5901.0,48222.0,6.914505207034896e-06,144863.0,0.0,0.0,51306.0,,117439.0,0.0,0.0,76735.0,
136927.0,5894.0,8859.0,48320.0,2.431914046614597e-07,144789.0,0.0,0.0,51346.0,,117378.0,0.0,0.0,76731.0,
125952.0,11270.0,14310.0,48468.0,6.089194228551301e-06,144676.0,0.0,0.0,48626.0,,117286.0,0.0,0.0,72497.0,
123722.0,13205.0,11665.0,51408.0,1.5451590433935605e-06,142493.0,0.0,0.0,50966.0,,115507.0,0.0,0.0,74532.0,
100277.0,25675.0,22490.0,51558.0,1.039583670263162e-05,142381.0,0.0,0.0,45047.0,,115418.0,0.0,0.0,65118.0,
98899.0,24823.0,22498.0,53780.0,6.193175752941027e-07,140751.0,0.0,0.0,46914.0,,114050.0,0.0,0.0,66815.0,
74884.0,25393.0,45600.0,54123.0,7.032807233081903e-06,140495.0,0.0,0.0,41049.0,,113856.0,0.0,0.0,57514.0,
74305.0,24594.0,43922.0,57179.0,1.7741013141951167e-07,138245.0,0.0,0.0,43947.0,,112057.0,0.0,0.0,60347.0,
67487.0,7397.0,62338.0,62778.0,1.6206305051998795e-06,134138.0,0.0,0.0,47751.0,,108709.0,0.0,0.0,63236.0,
58455.0,15850.0,62622.0,63073.0,2.467375966776269e-06,133901.0,0.0,0.0,45774.0,,108516.0,0.0,0.0,59956.0,
52424.0,15063.0,58465.0,74048.0,1.967719636043581e-06,125794.0,0.0,0.0,55199.0,,101923.0,0.0,0.0,68605.0,
51691.0,6764.0,65267.0,76278.0,2.1726781152233847e-07,124164.0,0.0,0.0,57236.0,,100598.0,0.0,0.0,70522.0,
51092.0,1332.0,47853.0,99723.0,2.449992467520654e-07,106788.0,0.0,0.0,80515.0,,86717.0,0.0,0.0,93727.0,
50895.0,796.0,47208.0,101101.0,8.199276003096513e-08,105765.0,0.0,0.0,81843.0,,85864.0,0.0,0.0,95024.0,
50625.0,467.0,23792.0,125116.0,2.2416498542927595e-07,87958.0,0.0,0.0,105784.0,,71493.0,0.0,0.0,118933.0,
