S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155981.0,9.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51993.0,,120000.0,0.0,0.0,79994.0,
155976.0,14.0,10.0,44000.0,3.205621377647843e-06,148000.0,0.0,0.0,51990.0,,120000.0,0.0,0.0,79991.0,
155953.0,28.0,19.0,44000.0,7.762122663812006e-06,148000.0,0.0,0.0,51987.0,,120000.0,0.0,0.0,79984.0,
155946.0,30.0,24.0,44000.0,1.8703055331118892e-06,148000.0,0.0,0.0,51983.0,,120000.0,0.0,0.0,79981.0,
155930.0,23.0,47.0,44000.0,2.1831945867690222e-06,148000.0,0.0,0.0,51978.0,,120000.0,0.0,0.0,79976.0,
155892.0,54.0,54.0,44000.0,4.5140462865554595e-06,148000.0,0.0,0.0,51969.0,,120000.0,0.0,0.0,79962.0,
155892.0,38.0,60.0,44010.0,-0.0,147995.0,0.0,0.0,51979.0,,119993.0,0.0,0.0,79972.0,
155806.0,86.0,98.0,44010.0,5.632331363414523e-06,147995.0,0.0,0.0,51958.0,,119993.0,0.0,0.0,79941.0,
155746.0,146.0,89.0,44019.0,4.328568973654454e-06,147988.0,0.0,0.0,51951.0,,119987.0,0.0,0.0,79935.0,
155678.0,128.0,170.0,44024.0,2.5694060817841957e-06,147986.0,0.0,0.0,51931.0,,119985.0,0.0,0.0,79910.0,
155530.0,216.0,207.0,44047.0,4.597028518039144e-06,147966.0,0.0,0.0,51919.0,,119969.0,0.0,0.0,79874.0,
155326.0,352.0,268.0,44054.0,4.900622109954201e-06,147963.0,0.0,0.0,51873.0,,119965.0,0.0,0.0,79797.0,
154991.0,539.0,400.0,44070.0,5.403539560361569e-06,147952.0,0.0,0.0,51807.0,,119954.0,0.0,0.0,79683.0,
154692.0,634.0,566.0,44108.0,3.414970077552486e-06,147923.0,0.0,0.0,51767.0,,119930.0,0.0,0.0,79615.0,
154602.0,389.0,901.0,44108.0,6.461042690822696e-07,147923.0,0.0,0.0,51741.0,,119930.0,0.0,0.0,79584.0,
154494.0,198.0,1114.0,44194.0,6.275190969749187e-07,147858.0,0.0,0.0,51798.0,,119875.0,0.0,0.0,79636.0,
153834.0,768.0,1144.0,44254.0,3.750296273405599e-06,147814.0,0.0,0.0,51695.0,,119830.0,0.0,0.0,79442.0,
153353.0,1141.0,1184.0,44322.0,2.6491167437220008e-06,147771.0,0.0,0.0,51654.0,,119792.0,0.0,0.0,79322.0,
152104.0,1730.0,1696.0,44470.0,4.841678583372449e-06,147658.0,0.0,0.0,51470.0,,119703.0,0.0,0.0,78970.0,
151609.0,1744.0,1973.0,44674.0,1.6548290282967305e-06,147507.0,0.0,0.0,51544.0,,119583.0,0.0,0.0,78980.0,
148955.0,3149.0,2887.0,45009.0,6.1716181674719285e-06,147254.0,0.0,0.0,51184.0,,119378.0,0.0,0.0,78232.0,
148384.0,3225.0,3083.0,45308.0,1.248175084959846e-06,147033.0,0.0,0.0,51334.0,,119185.0,0.0,0.0,78319.0,
145203.0,3752.0,5647.0,45398.0,3.879451189882378e-06,146969.0,0.0,0.0,50597.0,,119126.0,0.0,0.0,77114.0,
141009.0,7375.0,6110.0,45506.0,4.86788582251932e-06,146890.0,0.0,0.0,49650.0,,119052.0,0.0,0.0,75544.0,
139546.0,5657.0,8631.0,46166.0,1.2146910100974067e-06,146393.0,0.0,0.0,49919.0,,118646.0,0.0,0.0,75632.0,
128603.0,12406.0,12344.0,46647.0,6.893335027058233e-06,146021.0,0.0,0.0,47578.0,,118353.0,0.0,0.0,71719.0,
