S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
277152.0,8.0,20.0,78179.0,-0.0,262966.0,0.0,0.0,92388.0,0.0,213215.0,0.0,0.0,142131.0,0.0
277147.0,13.0,20.0,78179.0,9.020483714418702e-07,262966.0,0.0,0.0,92388.0,0.0,213215.0,0.0,0.0,142129.0,0.0
277124.0,28.0,28.0,78179.0,2.9641192081110675e-06,262966.0,0.0,0.0,92379.0,0.0,213215.0,0.0,0.0,142121.0,0.0
277084.0,63.0,33.0,78179.0,4.374562270362822e-06,262966.0,0.0,0.0,92371.0,0.0,213215.0,0.0,0.0,142106.0,0.0
277003.0,121.0,56.0,78179.0,5.221707242984991e-06,262966.0,0.0,0.0,92350.0,0.0,213215.0,0.0,0.0,142074.0,0.0
276872.0,212.0,96.0,78179.0,4.9285710845926396e-06,262966.0,0.0,0.0,92315.0,0.0,213215.0,0.0,0.0,142034.0,0.0
276389.0,614.0,157.0,78199.0,1.1130808827482672e-05,262950.0,0.0,0.0,92196.0,0.0,213202.0,0.0,0.0,141845.0,0.0
275917.0,955.0,288.0,78199.0,5.939789461645672e-06,262950.0,0.0,0.0,92064.0,0.0,213202.0,0.0,0.0,141658.0,0.0
275754.0,635.0,763.0,78207.0,7.747137169033151e-07,262943.0,0.0,0.0,92028.0,0.0,213200.0,0.0,0.0,141604.0,0.0
275070.0,847.0,1230.0,78212.0,2.0216583450598383e-06,262938.0,0.0,0.0,91849.0,0.0,213197.0,0.0,0.0,141336.0,0.0
274279.0,1475.0,1370.0,78235.0,2.105054571344225e-06,262924.0,0.0,0.0,91671.0,0.0,213182.0,0.0,0.0,141052.0,0.0
272801.0,2269.0,2014.0,78275.0,2.690103626031448e-06,262892.0,0.0,0.0,91366.0,0.0,213157.0,0.0,0.0,140489.0,0.0
268988.0,5291.0,2724.0,78356.0,5.20387428317553e-06,262832.0,0.0,0.0,90439.0,0.0,213108.0,0.0,0.0,139037.0,0.0
264819.0,7982.0,4071.0,78487.0,3.867066597970719e-06,262736.0,0.0,0.0,89431.0,0.0,213017.0,0.0,0.0,137536.0,0.0
254243.0,14745.0,7401.0,78970.0,5.6205916450427075e-06,262392.0,0.0,0.0,87103.0,0.0,212743.0,0.0,0.0,133782.0,0.0
249452.0,15367.0,11098.0,79442.0,1.7305910768334267e-06,262052.0,0.0,0.0,86301.0,0.0,212458.0,0.0,0.0,132301.0,0.0
239162.0,15081.0,21511.0,79605.0,2.000150144604188e-06,261933.0,0.0,0.0,83861.0,0.0,212357.0,0.0,0.0,128291.0,0.0
235888.0,13564.0,25618.0,80289.0,5.417857843003806e-07,261433.0,0.0,0.0,83684.0,0.0,211946.0,0.0,0.0,127682.0,0.0
212177.0,26985.0,35117.0,81080.0,3.182248997591532e-06,260843.0,0.0,0.0,78307.0,0.0,211462.0,0.0,0.0,119001.0,0.0
209359.0,26529.0,36913.0,82558.0,3.6464478836333316e-07,259710.0,0.0,0.0,79037.0,0.0,210587.0,0.0,0.0,119443.0,0.0
205839.0,6338.0,56811.0,86371.0,3.0101113842726477e-07,256905.0,0.0,0.0,81952.0,0.0,208307.0,0.0,0.0,121847.0,0.0
188752.0,20607.0,55460.0,90540.0,1.6322789956714868e-06,253875.0,0.0,0.0,81681.0,0.0,205770.0,0.0,0.0,119180.0,0.0
186141.0,19698.0,48404.0,101116.0,2.897901214124537e-07,246110.0,0.0,0.0,91571.0,0.0,199431.0,0.0,0.0,128704.0,0.0
173177.0,15575.0,60700.0,105907.0,1.2332755435989684e-06,242593.0,0.0,0.0,92963.0,0.0,196593.0,0.0,0.0,128331.0,0.0
169684.0,16457.0,53021.0,116197.0,3.882484922361468e-07,234906.0,0.0,0.0,102367.0,0.0,190476.0,0.0,0.0,137162.0,0.0
168545.0,4632.0,62711.0,119471.0,1.0776162320403955e-07,232493.0,0.0,0.0,105342.0,0.0,188495.0,0.0,0.0,139962.0,0.0
165298.0,4386.0,42493.0,143182.0,4.6227168872179034e-07,214950.0,0.0,0.0,128236.0,0.0,174256.0,0.0,0.0,162369.0,0.0
163398.0,5147.0,40814.0,146000.0,2.849034474182644e-07,212880.0,0.0,0.0,130555.0,0.0,172474.0,0.0,0.0,164445.0,0.0
163359.0,1939.0,40541.0,149520.0,5.888803784651568e-09,210258.0,0.0,0.0,134061.0,0.0,170363.0,0.0,0.0,167954.0,0.0
162083.0,1315.0,25354.0,166607.0,3.1050365873298977e-07,197611.0,0.0,0.0,150791.0,0.0,160112.0,0.0,0.0,184519.0,0.0
161945.0,1414.0,22782.0,169218.0,3.740414182404859e-08,195686.0,0.0,0.0,153368.0,0.0,158553.0,0.0,0.0,187062.0,0.0
161807.0,276.0,11094.0,182182.0,7.687650287504918e-08,186121.0,0.0,0.0,166302.0,0.0,150753.0,0.0,0.0,199967.0,0.0
161273.0,672.0,7739.0,185675.0,4.27853161663443e-07,183514.0,0.0,0.0,169638.0,0.0,148719.0,0.0,0.0,203248.0,0.0
161260.0,547.0,6738.0,186814.0,1.1964255810219956e-08,182674.0,0.0,0.0,170772.0,0.0,148054.0,0.0,0.0,204379.0,0.0
160968.0,305.0,4025.0,190061.0,4.5068947772806815e-07,180244.0,0.0,0.0,173955.0,0.0,146111.0,0.0,0.0,207514.0,0.0
160967.0,293.0,2138.0,191961.0,2.9057312835615233e-09,178843.0,0.0,0.0,175855.0,0.0,144953.0,0.0,0.0,209414.0,0.0
160905.0,63.0,2391.0,192000.0,1.6115455071014506e-07,178818.0,0.0,0.0,175880.0,0.0,144925.0,0.0,0.0,209427.0,0.0
160807.0,160.0,1116.0,193276.0,5.460808302604028e-07,177899.0,0.0,0.0,177136.0,0.0,144171.0,0.0,0.0,210664.0,0.0
160797.0,108.0,1040.0,193414.0,5.979828364574348e-08,177795.0,0.0,0.0,177271.0,0.0,144101.0,0.0,0.0,210796.0,0.0
160796.0,11.0,1000.0,193552.0,6.219060175626259e-09,177687.0,0.0,0.0,177409.0,0.0,144022.0,0.0,0.0,210933.0,0.0
