S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
277144.0,16.0,20.0,78179.0,-0.0,262966.0,0.0,0.0,92382.0,0.0,213215.0,0.0,0.0,142128.0,0.0
277076.0,84.0,20.0,78179.0,1.2271001458083703e-05,262966.0,0.0,0.0,92366.0,0.0,213215.0,0.0,0.0,142103.0,0.0
277025.0,119.0,36.0,78179.0,5.113858556688626e-06,262966.0,0.0,0.0,92355.0,0.0,213215.0,0.0,0.0,142086.0,0.0
276940.0,136.0,104.0,78179.0,2.9512085372560565e-06,262966.0,0.0,0.0,92335.0,0.0,213215.0,0.0,0.0,142048.0,0.0
276676.0,349.0,155.0,78179.0,6.156030181337062e-06,262966.0,0.0,0.0,92277.0,0.0,213215.0,0.0,0.0,141944.0,0.0
276199.0,741.0,240.0,78179.0,7.1958986093360226e-06,262966.0,0.0,0.0,92155.0,0.0,213215.0,0.0,0.0,141737.0,0.0
275545.0,1131.0,484.0,78199.0,4.903880198956568e-06,262951.0,0.0,0.0,92007.0,0.0,213203.0,0.0,0.0,141499.0,0.0
274390.0,1809.0,961.0,78199.0,4.3801634494966585e-06,262951.0,0.0,0.0,91721.0,0.0,213203.0,0.0,0.0,141041.0,0.0
273619.0,1926.0,1599.0,78215.0,1.7622181216404588e-06,262941.0,0.0,0.0,91537.0,0.0,213195.0,0.0,0.0,140749.0,0.0
270401.0,3989.0,2686.0,78283.0,4.430693805647459e-06,262889.0,0.0,0.0,90717.0,0.0,213152.0,0.0,0.0,139518.0,0.0
268618.0,5001.0,3406.0,78334.0,1.948819373308044e-06,262849.0,0.0,0.0,90304.0,0.0,213118.0,0.0,0.0,138877.0,0.0
261600.0,8801.0,6539.0,78419.0,4.102648283435122e-06,262784.0,0.0,0.0,88531.0,0.0,213071.0,0.0,0.0,136219.0,0.0
254838.0,13780.0,8058.0,78683.0,3.2929392247832016e-06,262578.0,0.0,0.0,86988.0,0.0,212911.0,0.0,0.0,133829.0,0.0
248485.0,13115.0,14599.0,79160.0,1.751279925331687e-06,262223.0,0.0,0.0,85820.0,0.0,212641.0,0.0,0.0,131795.0,0.0
235978.0,18860.0,20707.0,79814.0,2.559554906814452e-06,261737.0,0.0,0.0,83233.0,0.0,212245.0,0.0,0.0,127417.0,0.0
223356.0,25129.0,25905.0,80969.0,2.1814585021384185e-06,260868.0,0.0,0.0,81116.0,0.0,211548.0,0.0,0.0,123477.0,0.0
218636.0,17342.0,37641.0,81740.0,5.735340053189223e-07,260297.0,0.0,0.0,80684.0,0.0,211085.0,0.0,0.0,122305.0,0.0
194308.0,29048.0,47045.0,84958.0,2.6613515890208553e-06,257967.0,0.0,0.0,77572.0,0.0,209166.0,0.0,0.0,115822.0,0.0
192605.0,26031.0,49982.0,86741.0,1.7690229233802693e-07,256648.0,0.0,0.0,78924.0,0.0,208075.0,0.0,0.0,116958.0,0.0
190615.0,3693.0,67292.0,93759.0,1.5514313631274028e-07,251488.0,0.0,0.0,85398.0,0.0,203800.0,0.0,0.0,123147.0,0.0
185883.0,6722.0,62233.0,100521.0,4.0905746805742736e-07,246533.0,0.0,0.0,90952.0,0.0,199692.0,0.0,0.0,128013.0,0.0
185662.0,4953.0,57870.0,106874.0,2.056912260445553e-08,241825.0,0.0,0.0,97245.0,0.0,195850.0,0.0,0.0,134276.0,0.0
178609.0,7274.0,50095.0,119381.0,7.882721154079821e-07,232559.0,0.0,0.0,107934.0,0.0,188375.0,0.0,0.0,143945.0,0.0
177601.0,8061.0,37694.0,132003.0,1.5057154237338323e-07,223209.0,0.0,0.0,120298.0,0.0,180848.0,0.0,0.0,156159.0,0.0
175271.0,3338.0,40027.0,136723.0,3.3211830692044734e-07,219692.0,0.0,0.0,124417.0,0.0,178071.0,0.0,0.0,159966.0,0.0
174661.0,2940.0,16707.0,161051.0,2.0904289925500939e-07,201694.0,0.0,0.0,148573.0,0.0,163444.0,0.0,0.0,184053.0,0.0
172768.0,2503.0,17334.0,162754.0,6.32103967050037e-07,200422.0,0.0,0.0,149768.0,0.0,162388.0,0.0,0.0,185000.0,0.0
172542.0,2119.0,15954.0,164744.0,8.210016380697338e-08,198976.0,0.0,0.0,151705.0,0.0,161227.0,0.0,0.0,186885.0,0.0
172475.0,293.0,13115.0,169476.0,2.961967944765045e-08,195452.0,0.0,0.0,156416.0,0.0,158391.0,0.0,0.0,191584.0,0.0
172051.0,491.0,13120.0,169697.0,1.8783426525118544e-07,195291.0,0.0,0.0,156520.0,0.0,158260.0,0.0,0.0,191638.0,0.0
172027.0,448.0,6134.0,176750.0,2.2744209883765923e-08,190056.0,0.0,0.0,163564.0,0.0,154045.0,0.0,0.0,198683.0,0.0
171970.0,81.0,5550.0,177758.0,5.972129016846118e-08,189306.0,0.0,0.0,164558.0,0.0,153445.0,0.0,0.0,199670.0,0.0
171962.0,65.0,3244.0,180088.0,1.4340908138868348e-08,187577.0,0.0,0.0,166888.0,0.0,152028.0,0.0,0.0,201997.0,0.0
171894.0,76.0,2691.0,180698.0,1.470058092415349e-07,187139.0,0.0,0.0,167482.0,0.0,151659.0,0.0,0.0,202571.0,0.0
171696.0,266.0,806.0,182591.0,1.4307704794416492e-06,185754.0,0.0,0.0,169336.0,0.0,150522.0,0.0,0.0,204392.0,0.0
171673.0,221.0,648.0,182817.0,2.0675253045320947e-07,185581.0,0.0,0.0,169555.0,0.0,150401.0,0.0,0.0,204613.0,0.0
171671.0,25.0,779.0,182884.0,1.4955316244406925e-08,185535.0,0.0,0.0,169621.0,0.0,150367.0,0.0,0.0,204680.0,0.0
171668.0,5.0,378.0,183308.0,4.6231725985669644e-08,185228.0,0.0,0.0,170044.0,0.0,150110.0,0.0,0.0,205104.0,0.0
171660.0,11.0,356.0,183332.0,1.3090941461237067e-07,185213.0,0.0,0.0,170065.0,0.0,150094.0,0.0,0.0,205124.0,0.0
171581.0,87.0,302.0,183389.0,1.524582581833128e-06,185170.0,0.0,0.0,170090.0,0.0,150058.0,0.0,0.0,205147.0,0.0
