S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
311963.0,27.0,10.0,88000.0,-0.0,296000.0,0.0,0.0,103987.0,,240000.0,0.0,0.0,159988.0,
311961.0,29.0,10.0,88000.0,6.41105779248047e-07,296000.0,0.0,0.0,103985.0,,240000.0,0.0,0.0,159987.0,
311926.0,37.0,37.0,88000.0,3.032597301750883e-06,296000.0,0.0,0.0,103978.0,,240000.0,0.0,0.0,159968.0,
311892.0,69.0,39.0,88000.0,2.7951818956397466e-06,296000.0,0.0,0.0,103963.0,,240000.0,0.0,0.0,159959.0,
311862.0,64.0,74.0,88000.0,1.299951277826107e-06,296000.0,0.0,0.0,103954.0,,240000.0,0.0,0.0,159944.0,
311773.0,119.0,108.0,88000.0,2.643186145285429e-06,296000.0,0.0,0.0,103929.0,,240000.0,0.0,0.0,159906.0,
311626.0,236.0,128.0,88010.0,3.6853070668044387e-06,295993.0,0.0,0.0,103898.0,,239994.0,0.0,0.0,159859.0,
311585.0,188.0,217.0,88010.0,6.063837866582109e-07,295993.0,0.0,0.0,103887.0,,239994.0,0.0,0.0,159841.0,
311338.0,288.0,337.0,88037.0,2.3541542807493485e-06,295976.0,0.0,0.0,103846.0,,239975.0,0.0,0.0,159772.0,
311306.0,279.0,376.0,88039.0,2.733849748437981e-07,295976.0,0.0,0.0,103838.0,,239974.0,0.0,0.0,159760.0,
310503.0,835.0,588.0,88074.0,4.398174119101591e-06,295948.0,0.0,0.0,103661.0,,239958.0,0.0,0.0,159466.0,
310224.0,1082.0,586.0,88108.0,1.5347272132944738e-06,295929.0,0.0,0.0,103617.0,,239933.0,0.0,0.0,159406.0,
308518.0,1985.0,1359.0,88138.0,4.068919171664795e-06,295908.0,0.0,0.0,103184.0,,239918.0,0.0,0.0,158733.0,
308267.0,1957.0,1549.0,88227.0,5.256483043047478e-07,295844.0,0.0,0.0,103219.0,,239867.0,0.0,0.0,158717.0,
308050.0,468.0,3108.0,88374.0,2.2665093270514469e-07,295738.0,0.0,0.0,103316.0,,239777.0,0.0,0.0,158783.0,
305470.0,2797.0,3318.0,88415.0,2.5455097178977334e-06,295708.0,0.0,0.0,102689.0,,239754.0,0.0,0.0,157783.0,
305371.0,2679.0,3288.0,88662.0,9.859970020432487e-08,295529.0,0.0,0.0,102915.0,,239603.0,0.0,0.0,157997.0,
300397.0,5073.0,5836.0,88694.0,2.83723237320789e-06,295507.0,0.0,0.0,101645.0,,239585.0,0.0,0.0,155995.0,
297300.0,8071.0,5132.0,89497.0,2.0298299137548406e-06,294916.0,0.0,0.0,101604.0,,239111.0,0.0,0.0,155546.0,
288939.0,11458.0,9827.0,89776.0,2.9446325060649104e-06,294715.0,0.0,0.0,99722.0,,238926.0,0.0,0.0,152586.0,
282518.0,14782.0,11218.0,91482.0,2.0260077910194286e-06,293472.0,0.0,0.0,99739.0,,237923.0,0.0,0.0,151749.0,
278149.0,10790.0,19328.0,91733.0,8.126763565356688e-07,293275.0,0.0,0.0,98866.0,,237777.0,0.0,0.0,150324.0,
267775.0,14743.0,25532.0,91950.0,1.5173696036642005e-06,293108.0,0.0,0.0,96420.0,,237641.0,0.0,0.0,146415.0,
260465.0,17684.0,27321.0,94530.0,1.0272387943534914e-06,291196.0,0.0,0.0,97078.0,,236102.0,0.0,0.0,146044.0,
256216.0,11559.0,37596.0,94629.0,4.411018135887466e-07,291118.0,0.0,0.0,96105.0,,236036.0,0.0,0.0,144445.0,
221931.0,38534.0,39932.0,99603.0,3.868700604284557e-06,287446.0,0.0,0.0,92209.0,,233096.0,0.0,0.0,135722.0,
212043.0,44173.0,41084.0,102700.0,1.135041647508764e-06,285193.0,0.0,0.0,92791.0,,231251.0,0.0,0.0,134867.0,
167669.0,54262.0,67008.0,111061.0,3.949563941367789e-06,278993.0,0.0,0.0,89503.0,,226129.0,0.0,0.0,125451.0,
