S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
311944.0,46.0,10.0,88000.0,-0.0,296000.0,0.0,0.0,103979.0,,240000.0,0.0,0.0,159980.0,
311941.0,49.0,10.0,88000.0,9.617203253179287e-07,296000.0,0.0,0.0,103979.0,,240000.0,0.0,0.0,159979.0,
311928.0,16.0,56.0,88000.0,7.442193619773061e-07,296000.0,0.0,0.0,103976.0,,240000.0,0.0,0.0,159974.0,
311905.0,36.0,59.0,88000.0,1.2498373173709183e-06,296000.0,0.0,0.0,103969.0,,240000.0,0.0,0.0,159962.0,
311873.0,55.0,72.0,88000.0,1.4250815057553699e-06,296000.0,0.0,0.0,103956.0,,240000.0,0.0,0.0,159948.0,
311846.0,59.0,95.0,88000.0,9.113810224142348e-07,296000.0,0.0,0.0,103945.0,,240000.0,0.0,0.0,159936.0,
311735.0,138.0,117.0,88010.0,3.0433475507015534e-06,295993.0,0.0,0.0,103931.0,,239994.0,0.0,0.0,159908.0,
311696.0,150.0,144.0,88010.0,8.689021781907157e-07,295993.0,0.0,0.0,103920.0,,239994.0,0.0,0.0,159894.0,
311484.0,251.0,209.0,88056.0,3.256520614174872e-06,295965.0,0.0,0.0,103906.0,,239964.0,0.0,0.0,159852.0,
311261.0,435.0,245.0,88059.0,2.924247116190763e-06,295962.0,0.0,0.0,103854.0,,239962.0,0.0,0.0,159763.0,
311125.0,359.0,444.0,88072.0,9.845120331259343e-07,295952.0,0.0,0.0,103834.0,,239954.0,0.0,0.0,159727.0,
310786.0,475.0,644.0,88095.0,1.693761995482262e-06,295936.0,0.0,0.0,103770.0,,239943.0,0.0,0.0,159602.0,
310766.0,359.0,748.0,88127.0,8.603891003017867e-08,295917.0,0.0,0.0,103795.0,,239925.0,0.0,0.0,159629.0,
309411.0,1375.0,1060.0,88154.0,4.1314041413926875e-06,295901.0,0.0,0.0,103446.0,,239910.0,0.0,0.0,159128.0,
309385.0,1381.0,969.0,88265.0,8.672619986656508e-08,295814.0,0.0,0.0,103550.0,,239837.0,0.0,0.0,159229.0,
306849.0,2562.0,2285.0,88304.0,3.616915248651549e-06,295786.0,0.0,0.0,102906.0,,239812.0,0.0,0.0,158237.0,
306387.0,2998.0,2099.0,88516.0,7.183882208290498e-07,295634.0,0.0,0.0,103002.0,,239688.0,0.0,0.0,158276.0,
303567.0,3282.0,4412.0,88739.0,2.1055184231204485e-06,295466.0,0.0,0.0,102491.0,,239557.0,0.0,0.0,157330.0,
302463.0,3924.0,4738.0,88875.0,7.703742564805086e-07,295363.0,0.0,0.0,102351.0,,239470.0,0.0,0.0,157023.0,
294377.0,9190.0,7219.0,89214.0,3.8049838703623303e-06,295111.0,0.0,0.0,100602.0,,239279.0,0.0,0.0,154106.0,
293524.0,8939.0,8303.0,89234.0,3.50001879177733e-07,295098.0,0.0,0.0,100409.0,,239264.0,0.0,0.0,153780.0,
281581.0,12796.0,15034.0,90589.0,2.8212108112670455e-06,294119.0,0.0,0.0,98625.0,,238437.0,0.0,0.0,150323.0,
275831.0,17693.0,15861.0,90615.0,1.3142990852886828e-06,294100.0,0.0,0.0,97133.0,,238421.0,0.0,0.0,147994.0,
269945.0,11636.0,25268.0,93151.0,8.629270874434219e-07,292247.0,0.0,0.0,98180.0,,236916.0,0.0,0.0,148217.0,
268217.0,7614.0,30556.0,93613.0,2.108438491951219e-07,291901.0,0.0,0.0,98225.0,,236627.0,0.0,0.0,148008.0,
251518.0,18427.0,33622.0,96433.0,1.9746851031665345e-06,289815.0,0.0,0.0,96729.0,,234976.0,0.0,0.0,144286.0,
246920.0,21297.0,34246.0,97537.0,5.437544776963171e-07,288987.0,0.0,0.0,96637.0,,234315.0,0.0,0.0,143529.0,
214704.0,36814.0,42859.0,105623.0,3.5009785291498435e-06,282989.0,0.0,0.0,96297.0,,229485.0,0.0,0.0,138733.0,
198868.0,48052.0,46604.0,106476.0,1.7086668487161495e-06,282349.0,0.0,0.0,93067.0,,228978.0,0.0,0.0,133227.0,
146142.0,68562.0,66877.0,118419.0,5.394770769724578e-06,273545.0,0.0,0.0,91382.0,,221847.0,0.0,0.0,124111.0,
121538.0,77330.0,76963.0,124169.0,2.6303385190060966e-06,269313.0,0.0,0.0,90731.0,,218452.0,0.0,0.0,119939.0,
