S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
311960.0,30.0,10.0,88000.0,-0.0,296000.0,0.0,0.0,103984.0,,240000.0,0.0,0.0,159985.0,
311937.0,53.0,10.0,88000.0,7.373283707928204e-06,296000.0,0.0,0.0,103978.0,,240000.0,0.0,0.0,159975.0,
311897.0,63.0,40.0,88000.0,3.2061866577748425e-06,296000.0,0.0,0.0,103969.0,,240000.0,0.0,0.0,159960.0,
311853.0,84.0,63.0,88000.0,2.239557414591806e-06,296000.0,0.0,0.0,103955.0,,240000.0,0.0,0.0,159945.0,
311712.0,185.0,103.0,88000.0,4.391656525366208e-06,296000.0,0.0,0.0,103905.0,,240000.0,0.0,0.0,159882.0,
311636.0,217.0,147.0,88000.0,1.6590085956727992e-06,296000.0,0.0,0.0,103880.0,,240000.0,0.0,0.0,159855.0,
311344.0,368.0,278.0,88010.0,3.3736308142447446e-06,295993.0,0.0,0.0,103812.0,,239994.0,0.0,0.0,159754.0,
311087.0,549.0,354.0,88010.0,2.3337159719466637e-06,295993.0,0.0,0.0,103761.0,,239994.0,0.0,0.0,159646.0,
310446.0,898.0,616.0,88040.0,3.3519015081025867e-06,295976.0,0.0,0.0,103621.0,,239975.0,0.0,0.0,159432.0,
310417.0,670.0,850.0,88063.0,1.0990908055558661e-07,295959.0,0.0,0.0,103634.0,,239962.0,0.0,0.0,159438.0,
308847.0,1599.0,1451.0,88103.0,3.5033929590954972e-06,295928.0,0.0,0.0,103273.0,,239937.0,0.0,0.0,158871.0,
308662.0,1755.0,1436.0,88147.0,4.1738239098256217e-07,295898.0,0.0,0.0,103266.0,,239908.0,0.0,0.0,158838.0,
305288.0,3559.0,2865.0,88288.0,3.857542487960786e-06,295807.0,0.0,0.0,102520.0,,239830.0,0.0,0.0,157598.0,
304618.0,4044.0,2974.0,88364.0,7.395682801292843e-07,295756.0,0.0,0.0,102429.0,,239781.0,0.0,0.0,157414.0,
301875.0,3413.0,6056.0,88656.0,1.5004198221704395e-06,295542.0,0.0,0.0,102001.0,,239600.0,0.0,0.0,156594.0,
298434.0,6184.0,6469.0,88913.0,1.7823755726021381e-06,295336.0,0.0,0.0,101325.0,,239451.0,0.0,0.0,155477.0,
289227.0,12648.0,8571.0,89554.0,3.714050590662384e-06,294865.0,0.0,0.0,99623.0,,239054.0,0.0,0.0,152396.0,
281496.0,16938.0,11983.0,89583.0,2.2919117227536806e-06,294846.0,0.0,0.0,97679.0,,239042.0,0.0,0.0,149318.0,
270209.0,19018.0,19620.0,91153.0,2.129019855732997e-06,293677.0,0.0,0.0,96373.0,,238079.0,0.0,0.0,146358.0,
269047.0,12449.0,27166.0,91338.0,1.589835820694913e-07,293543.0,0.0,0.0,96279.0,,237971.0,0.0,0.0,146099.0,
236224.0,33985.0,35079.0,94712.0,3.961020126966737e-06,291056.0,0.0,0.0,91165.0,,235978.0,0.0,0.0,136452.0,
227175.0,41872.0,35571.0,95382.0,1.1198090599946985e-06,290553.0,0.0,0.0,89574.0,,235568.0,0.0,0.0,133522.0,
194707.0,41517.0,65651.0,98125.0,2.5399936232000303e-06,288530.0,0.0,0.0,83965.0,,233937.0,0.0,0.0,123304.0,
155233.0,71942.0,71259.0,101566.0,3.568513652790297e-06,286022.0,0.0,0.0,77080.0,,231870.0,0.0,0.0,111009.0,
148070.0,46637.0,94520.0,110773.0,5.11804572764863e-07,279158.0,0.0,0.0,84370.0,,226385.0,0.0,0.0,117371.0,
99678.0,55555.0,126263.0,118504.0,3.845016006942591e-06,273400.0,0.0,0.0,79353.0,,221761.0,0.0,0.0,105591.0,
79771.0,68299.0,122139.0,129791.0,2.0431790185620408e-06,264989.0,0.0,0.0,85458.0,,215004.0,0.0,0.0,108837.0,
47174.0,52504.0,169369.0,130953.0,4.0798200357826985e-06,264106.0,0.0,0.0,78051.0,,214286.0,0.0,0.0,96931.0,
44164.0,35607.0,156453.0,163776.0,4.3562640804983924e-07,239771.0,0.0,0.0,110131.0,,194484.0,0.0,0.0,128519.0,
17491.0,29683.0,180001.0,172825.0,8.471928997608262e-06,232983.0,0.0,0.0,112302.0,,189035.0,0.0,0.0,126761.0,
12933.0,31231.0,150543.0,205293.0,2.3410704164607463e-06,208867.0,0.0,0.0,143569.0,,169528.0,0.0,0.0,157426.0,
12474.0,5017.0,137742.0,244767.0,2.6714100852707816e-07,179719.0,0.0,0.0,182929.0,,145790.0,0.0,0.0,196704.0,
9775.0,3158.0,135137.0,251930.0,2.043204540350233e-06,174473.0,0.0,0.0,189366.0,,141472.0,0.0,0.0,202773.0,
8763.0,3711.0,87204.0,300322.0,1.3243149890424974e-06,138829.0,0.0,0.0,237502.0,,112591.0,0.0,0.0,250766.0,
7389.0,2386.0,69996.0,320229.0,2.656610248385634e-06,124104.0,0.0,0.0,257053.0,,100725.0,0.0,0.0,270126.0,
6930.0,1833.0,38411.0,352826.0,1.7243437097124843e-06,100076.0,0.0,0.0,289531.0,,81196.0,0.0,0.0,302537.0,
6692.0,697.0,36775.0,355836.0,9.670932306318248e-07,97809.0,0.0,0.0,292481.0,,79421.0,0.0,0.0,305443.0,
6371.0,559.0,10561.0,382509.0,4.770812897917935e-06,78014.0,0.0,0.0,319053.0,,63555.0,0.0,0.0,331989.0,
6328.0,364.0,6241.0,387067.0,1.0887992236000624e-06,74657.0,0.0,0.0,323597.0,,60800.0,0.0,0.0,336531.0,
6189.0,182.0,6103.0,387526.0,3.6800265131349017e-06,74312.0,0.0,0.0,324017.0,,60537.0,0.0,0.0,336925.0,
6033.0,295.0,3447.0,390225.0,7.501532404383954e-06,72339.0,0.0,0.0,326670.0,,58932.0,0.0,0.0,339566.0,
6033.0,156.0,2574.0,391237.0,-0.0,71583.0,0.0,0.0,327682.0,,58319.0,0.0,0.0,340578.0,
6033.0,0.0,1356.0,392611.0,-0.0,70565.0,0.0,0.0,329056.0,,57492.0,0.0,0.0,341952.0,
5977.0,56.0,897.0,393070.0,1.0445093408045595e-05,70225.0,0.0,0.0,329500.0,,57219.0,0.0,0.0,342392.0,
5977.0,56.0,659.0,393308.0,-0.0,70047.0,0.0,0.0,329738.0,,57085.0,0.0,0.0,342630.0,
5976.0,1.0,394.0,393629.0,4.2471068707996113e-07,69827.0,0.0,0.0,330059.0,,56891.0,0.0,0.0,342951.0,
5975.0,2.0,351.0,393672.0,4.7682056050256886e-07,69798.0,0.0,0.0,330102.0,,56864.0,0.0,0.0,342994.0,
5975.0,1.0,213.0,393811.0,-0.0,69698.0,0.0,0.0,330241.0,,56790.0,0.0,0.0,343133.0,
5972.0,3.0,58.0,393967.0,8.661108159918702e-06,69588.0,0.0,0.0,330397.0,,56692.0,0.0,0.0,343288.0,
5972.0,3.0,58.0,393967.0,-0.0,69588.0,0.0,0.0,330397.0,,56692.0,0.0,0.0,343288.0,
