S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
311957.0,33.0,10.0,88000.0,-0.0,296000.0,0.0,0.0,103987.0,,240000.0,0.0,0.0,159982.0,
311938.0,52.0,10.0,88000.0,6.090953971622566e-06,296000.0,0.0,0.0,103979.0,,240000.0,0.0,0.0,159977.0,
311868.0,89.0,43.0,88000.0,5.219858968359005e-06,296000.0,0.0,0.0,103957.0,,240000.0,0.0,0.0,159954.0,
311823.0,115.0,62.0,88000.0,2.3276232080792733e-06,296000.0,0.0,0.0,103944.0,,240000.0,0.0,0.0,159935.0,
311710.0,158.0,132.0,88000.0,2.746336678517231e-06,296000.0,0.0,0.0,103912.0,,240000.0,0.0,0.0,159888.0,
311577.0,246.0,177.0,88000.0,2.4116428021918533e-06,296000.0,0.0,0.0,103875.0,,240000.0,0.0,0.0,159830.0,
311338.0,372.0,280.0,88010.0,2.741623022475344e-06,295993.0,0.0,0.0,103827.0,,239994.0,0.0,0.0,159743.0,
311264.0,313.0,413.0,88010.0,5.756423982469604e-07,295993.0,0.0,0.0,103806.0,,239994.0,0.0,0.0,159710.0,
311001.0,337.0,619.0,88043.0,1.366165500540521e-06,295970.0,0.0,0.0,103767.0,,239975.0,0.0,0.0,159642.0,
310620.0,644.0,674.0,88062.0,1.8198502965352916e-06,295959.0,0.0,0.0,103682.0,,239961.0,0.0,0.0,159511.0,
309818.0,1183.0,867.0,88132.0,2.9857168888296907e-06,295911.0,0.0,0.0,103527.0,,239914.0,0.0,0.0,159268.0,
308985.0,1635.0,1203.0,88177.0,2.2410006237272384e-06,295879.0,0.0,0.0,103364.0,,239888.0,0.0,0.0,158945.0,
307028.0,2790.0,1892.0,88290.0,3.368927849264617e-06,295798.0,0.0,0.0,102938.0,,239822.0,0.0,0.0,158291.0,
306117.0,2868.0,2592.0,88423.0,1.1481428649265347e-06,295702.0,0.0,0.0,102830.0,,239747.0,0.0,0.0,158075.0,
305671.0,1357.0,4310.0,88662.0,3.385348247700102e-07,295521.0,0.0,0.0,102945.0,,239605.0,0.0,0.0,158122.0,
302331.0,3786.0,5147.0,88736.0,2.1463948518752895e-06,295468.0,0.0,0.0,102172.0,,239564.0,0.0,0.0,156844.0,
300631.0,5040.0,5330.0,88999.0,1.0609329820929554e-06,295277.0,0.0,0.0,101992.0,,239402.0,0.0,0.0,156413.0,
292180.0,10151.0,8289.0,89380.0,3.4894379284734346e-06,295000.0,0.0,0.0,100171.0,,239171.0,0.0,0.0,153483.0,
289581.0,11050.0,9187.0,90182.0,9.76927870427408e-07,294423.0,0.0,0.0,100356.0,,238682.0,0.0,0.0,153266.0,
278761.0,13419.0,16805.0,91015.0,2.3097061469843774e-06,293798.0,0.0,0.0,98422.0,,238217.0,0.0,0.0,149792.0,
264200.0,25381.0,17447.0,92972.0,3.1589127265805595e-06,292380.0,0.0,0.0,96634.0,,237027.0,0.0,0.0,145938.0,
237637.0,41124.0,27356.0,93883.0,4.086113878885941e-06,291710.0,0.0,0.0,90743.0,,236465.0,0.0,0.0,136246.0,
230548.0,33652.0,41471.0,94329.0,7.414452880439053e-07,291388.0,0.0,0.0,89341.0,,236211.0,0.0,0.0,133870.0,
203006.0,34631.0,64694.0,97669.0,2.0971166857966723e-06,288895.0,0.0,0.0,85547.0,,234223.0,0.0,0.0,126239.0,
151779.0,78769.0,70083.0,99369.0,4.815867746617568e-06,287638.0,0.0,0.0,73909.0,,233217.0,0.0,0.0,107375.0,
142010.0,60996.0,89174.0,107820.0,7.714236236591603e-07,281389.0,0.0,0.0,79700.0,,228077.0,0.0,0.0,111907.0,
98248.0,53531.0,137802.0,110419.0,3.23234659454422e-06,279407.0,0.0,0.0,70964.0,,226497.0,0.0,0.0,96929.0,
64976.0,77034.0,136751.0,121239.0,3.744513704452882e-06,271354.0,0.0,0.0,73153.0,,219984.0,0.0,0.0,94356.0,
49450.0,48798.0,165952.0,135800.0,1.8919549678160498e-06,260538.0,0.0,0.0,83674.0,,211234.0,0.0,0.0,102721.0,
25996.0,38980.0,172661.0,162363.0,5.225359088017735e-06,240777.0,0.0,0.0,104144.0,,195274.0,0.0,0.0,119818.0,
19256.0,30194.0,181098.0,169452.0,1.9327699518832736e-06,235536.0,0.0,0.0,109436.0,,191007.0,0.0,0.0,124132.0,
17212.0,8784.0,177010.0,196994.0,6.708906695952335e-07,215128.0,0.0,0.0,136431.0,,174436.0,0.0,0.0,150881.0,
12210.0,7046.0,132523.0,248221.0,3.0912687583605086e-06,177239.0,0.0,0.0,186306.0,,143773.0,0.0,0.0,200046.0,
11638.0,5574.0,124798.0,257990.0,3.938311381135204e-07,170130.0,0.0,0.0,195920.0,,137923.0,0.0,0.0,209582.0,
10602.0,1608.0,86038.0,301752.0,1.1357471327679934e-06,137703.0,0.0,0.0,239417.0,,111738.0,0.0,0.0,252949.0,
10420.0,1218.0,53338.0,335024.0,3.2746654821254003e-07,113062.0,0.0,0.0,272635.0,,91859.0,0.0,0.0,286151.0,
5795.0,4807.0,38848.0,350550.0,2.0544218799084026e-05,101576.0,0.0,0.0,286952.0,,82529.0,0.0,0.0,299833.0,
5681.0,4739.0,15576.0,374004.0,1.2883211114603893e-06,84215.0,0.0,0.0,310370.0,,68541.0,0.0,0.0,323248.0,
4882.0,913.0,13461.0,380744.0,1.2158267099689664e-05,79272.0,0.0,0.0,316898.0,,64576.0,0.0,0.0,329648.0,
4863.0,818.0,11531.0,382788.0,3.3883039279376947e-07,77775.0,0.0,0.0,318939.0,,63325.0,0.0,0.0,331684.0,
4855.0,27.0,7328.0,387790.0,2.2486159768662387e-07,74125.0,0.0,0.0,323938.0,,60385.0,0.0,0.0,336682.0,
4713.0,150.0,6775.0,388362.0,4.447148227051971e-06,73708.0,0.0,0.0,324476.0,,60046.0,0.0,0.0,337202.0,
4713.0,142.0,5747.0,389398.0,-0.0,72937.0,0.0,0.0,325512.0,,59405.0,0.0,0.0,338238.0,
4710.0,3.0,5707.0,389580.0,1.1160726741882524e-07,72809.0,0.0,0.0,325692.0,,59293.0,0.0,0.0,338419.0,
4709.0,4.0,1082.0,394205.0,1.962655378519679e-07,69393.0,0.0,0.0,330317.0,,56512.0,0.0,0.0,343043.0,
4658.0,52.0,971.0,394319.0,1.1275906394942381e-05,69315.0,0.0,0.0,330422.0,,56437.0,0.0,0.0,343136.0,
4656.0,53.0,173.0,395118.0,2.4829668474266534e-06,68728.0,0.0,0.0,331220.0,,55978.0,0.0,0.0,343935.0,
4656.0,2.0,205.0,395137.0,-0.0,68712.0,0.0,0.0,331239.0,,55967.0,0.0,0.0,343954.0,
4653.0,3.0,199.0,395145.0,3.239926259278339e-06,68707.0,0.0,0.0,331246.0,,55963.0,0.0,0.0,343962.0,
4645.0,11.0,57.0,395287.0,3.0215474099673295e-05,68599.0,0.0,0.0,331386.0,,55873.0,0.0,0.0,344100.0,
