H1N1	H3N2	B
0	0	0
11	0	0
1	0	0
17	0	0
4	0	0
29	0	0
20	0	0
85	0	0
3	0	0
49	0	0
168	0	0
50	0	0
115	0	0
89	0	0
439	0	0
113	0	0
1178	0	0
1	0	0
3030	0	0
303	0	0
2918	0	0
2315	0	0
8	0	0
4625	0	0
1685	0	0
16177	0	0
112	0	0
24237	0	0
272	0	0
12623	0	0
3232	0	0
10028	0	0
1469	0	0
13886	0	0
13399	0	0
5200	0	0
130	0	0
630	0	0
4249	0	0
250	0	0
539	0	0
0	0	0
33	0	0
0	0	0
110	0	0
4	0	0
9	0	0
27	0	0
0	0	0
13	0	0
