H1N1	H3N2	B
3	0	0
2	0	0
7	0	0
0	0	0
8	0	0
13	0	0
22	0	0
23	0	0
48	0	0
30	0	0
137	0	0
39	0	0
200	0	0
203	0	0
302	0	0
498	0	0
460	0	0
882	0	0
1291	0	0
790	0	0
3475	0	0
1754	0	0
5236	0	0
3978	0	0
2606	0	0
5198	0	0
5255	0	0
4316	0	0
5881	0	0
1261	0	0
2803	0	0
2442	0	0
233	0	0
402	0	0
109	0	0
30	0	0
98	0	0
52	0	0
90	0	0
4	0	0
7	0	0
5	0	0
0	0	0
24	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
