S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
311949.0	41.0	10.0	88000.0	3.2056522059695654e-06	296000.0	0.0	0.0	103981.0		240000.0	0.0	0.0	159981.0	
311937.0	53.0	10.0	88000.0	0.0	296000.0	0.0	0.0	103978.0		240000.0	0.0	0.0	159975.0	
311935.0	14.0	51.0	88000.0	2.577208612779749e-06	296000.0	0.0	0.0	103978.0		240000.0	0.0	0.0	159975.0	
311860.0	77.0	63.0	88000.0	6.107746760603811e-07	296000.0	0.0	0.0	103953.0		240000.0	0.0	0.0	159948.0	
311834.0	101.0	65.0	88000.0	9.867182786107599e-08	296000.0	0.0	0.0	103943.0		240000.0	0.0	0.0	159937.0	
311765.0	95.0	140.0	88000.0	1.7183272199069354e-06	296000.0	0.0	0.0	103920.0		240000.0	0.0	0.0	159911.0	
311692.0	142.0	156.0	88010.0	5.34715894750801e-07	295993.0	0.0	0.0	103915.0		239994.0	0.0	0.0	159901.0	
311497.0	268.0	225.0	88010.0	9.844931625879758e-07	295993.0	0.0	0.0	103864.0		239994.0	0.0	0.0	159813.0	
311360.0	332.0	257.0	88051.0	9.122774043133476e-07	295968.0	0.0	0.0	103874.0		239968.0	0.0	0.0	159787.0	
311021.0	476.0	440.0	88063.0	1.4249257065658531e-06	295959.0	0.0	0.0	103794.0		239962.0	0.0	0.0	159686.0	
310600.0	760.0	575.0	88065.0	7.670987429659285e-07	295957.0	0.0	0.0	103676.0		239960.0	0.0	0.0	159511.0	
310551.0	470.0	839.0	88140.0	1.301082409604162e-06	295907.0	0.0	0.0	103736.0		239912.0	0.0	0.0	159564.0	
310185.0	415.0	1234.0	88166.0	1.0998821245093213e-06	295891.0	0.0	0.0	103654.0		239897.0	0.0	0.0	159450.0	
308938.0	1613.0	1214.0	88235.0	1.306489917742648e-07	295845.0	0.0	0.0	103388.0		239854.0	0.0	0.0	159015.0	
308895.0	1290.0	1507.0	88308.0	7.862432944161163e-07	295787.0	0.0	0.0	103450.0		239801.0	0.0	0.0	159070.0	
307873.0	1065.0	2559.0	88503.0	1.582794614843285e-06	295643.0	0.0	0.0	103362.0		239694.0	0.0	0.0	158867.0	
306399.0	2496.0	2465.0	88640.0	5.693301566564225e-08	295537.0	0.0	0.0	103113.0		239624.0	0.0	0.0	158428.0	
302253.0	5620.0	3148.0	88979.0	1.0741020661221353e-06	295290.0	0.0	0.0	102369.0		239398.0	0.0	0.0	157099.0	
299239.0	7160.0	4201.0	89400.0	1.172537138381701e-06	294989.0	0.0	0.0	102017.0		239154.0	0.0	0.0	156319.0	
295743.0	6510.0	8298.0	89449.0	1.689434634464742e-06	294955.0	0.0	0.0	101160.0		239127.0	0.0	0.0	155001.0	
292289.0	6950.0	10946.0	89815.0	9.420529909033182e-07	294697.0	0.0	0.0	100636.0		238901.0	0.0	0.0	153962.0	
279856.0	15887.0	13195.0	91062.0	9.467327634897557e-07	293785.0	0.0	0.0	98728.0		238158.0	0.0	0.0	150210.0	
272768.0	19521.0	16606.0	91105.0	7.625421951200351e-07	293753.0	0.0	0.0	96931.0		238133.0	0.0	0.0	147419.0	
255414.0	24442.0	28017.0	92127.0	1.7374391566464018e-06	293014.0	0.0	0.0	93398.0		237509.0	0.0	0.0	141549.0	
254499.0	18269.0	33631.0	93601.0	8.281287221960999e-07	291926.0	0.0	0.0	94627.0		236611.0	0.0	0.0	142652.0	
232402.0	23012.0	46839.0	97747.0	1.5942341853097385e-06	288863.0	0.0	0.0	92991.0		234133.0	0.0	0.0	137971.0	
231798.0	22701.0	44740.0	100761.0	8.822982744178131e-08	286622.0	0.0	0.0	95850.0		232320.0	0.0	0.0	140743.0	
184653.0	47749.0	63341.0	104257.0	1.8892613163550715e-06	284032.0	0.0	0.0	87070.0		230191.0	0.0	0.0	125320.0	
158480.0	73318.0	60491.0	107711.0	6.300452069536195e-08	281468.0	0.0	0.0	83796.0		228142.0	0.0	0.0	118242.0	
121577.0	63076.0	95203.0	120144.0	4.07317982049441e-06	272190.0	0.0	0.0	86757.0		220708.0	0.0	0.0	115963.0	
