H1N1	H3N2	B
21	0	0
16	0	0
45	0	0
17	0	0
14	0	0
125	0	0
86	0	0
129	0	0
71	0	0
479	0	0
334	0	0
550	0	0
46	0	0
343	0	0
1213	0	0
1231	0	0
661	0	0
1918	0	0
3560	0	0
5891	0	0
1050	0	0
1195	0	0
11117	0	0
6995	0	0
10624	0	0
23223	0	0
28749	0	0
17422	0	0
69204	0	0
19691	0	0
18432	0	0
28444	0	0
7064	0	0
14873	0	0
4401	0	0
10572	0	0
3694	0	0
382	0	0
1303	0	0
51	0	0
76	0	0
746	0	0
647	0	0
69	0	0
6	0	0
117	0	0
171	0	0
24	0	0
52	0	0
2	0	0
