H1N1	H3N2	B
15	0	0
36	0	0
44	0	0
81	0	0
90	0	0
147	0	0
181	0	0
365	0	0
369	0	0
465	0	0
882	0	0
972	0	0
1282	0	0
1451	0	0
2415	0	0
2526	0	0
5367	0	0
5319	0	0
11951	0	0
12622	0	0
19405	0	0
24690	0	0
24210	0	0
35309	0	0
36620	0	0
73973	0	0
67769	0	0
124744	0	0
119172	0	0
145675	0	0
153769	0	0
167022	0	0
167121	0	0
162841	0	0
194242	0	0
150028	0	0
149383	0	0
119326	0	0
121681	0	0
97712	0	0
95001	0	0
61887	0	0
29752	0	0
16211	0	0
15698	0	0
13755	0	0
2816	0	0
2229	0	0
680	0	0
683	0	0
