S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
311960.0	30.0	10.0	88000.0	3.205539171688678e-06	296000.0	0.0	0.0	103984.0		240000.0	0.0	0.0	159985.0	
311937.0	53.0	10.0	88000.0	0.0	296000.0	0.0	0.0	103978.0		240000.0	0.0	0.0	159975.0	
311897.0	63.0	40.0	88000.0	2.404639993331132e-06	296000.0	0.0	0.0	103969.0		240000.0	0.0	0.0	159960.0	
311853.0	84.0	63.0	88000.0	1.1706777394457167e-06	296000.0	0.0	0.0	103955.0		240000.0	0.0	0.0	159945.0	
311712.0	185.0	103.0	88000.0	1.2458600071960874e-06	296000.0	0.0	0.0	103905.0		240000.0	0.0	0.0	159882.0	
311636.0	217.0	147.0	88000.0	9.604786606526732e-07	296000.0	0.0	0.0	103880.0		240000.0	0.0	0.0	159855.0	
311344.0	368.0	278.0	88010.0	1.629047756193524e-06	295993.0	0.0	0.0	103812.0		239994.0	0.0	0.0	159754.0	
311087.0	549.0	354.0	88010.0	6.901261239997916e-07	295993.0	0.0	0.0	103761.0		239994.0	0.0	0.0	159646.0	
310446.0	898.0	616.0	88040.0	1.5269192517409599e-06	295976.0	0.0	0.0	103621.0		239975.0	0.0	0.0	159432.0	
310417.0	670.0	850.0	88063.0	9.740218518201986e-07	295959.0	0.0	0.0	103634.0		239962.0	0.0	0.0	159438.0	
308847.0	1599.0	1451.0	88103.0	1.430366169923703e-06	295928.0	0.0	0.0	103273.0		239937.0	0.0	0.0	158871.0	
308662.0	1755.0	1436.0	88147.0	6.542750993780705e-08	295898.0	0.0	0.0	103266.0		239908.0	0.0	0.0	158838.0	
305288.0	3559.0	2865.0	88288.0	1.7950034695016105e-06	295807.0	0.0	0.0	102520.0		239830.0	0.0	0.0	157598.0	
304618.0	4044.0	2974.0	88364.0	2.042091519759964e-07	295756.0	0.0	0.0	102429.0		239781.0	0.0	0.0	157414.0	
301875.0	3413.0	6056.0	88656.0	1.8455765512224073e-06	295542.0	0.0	0.0	102001.0		239600.0	0.0	0.0	156594.0	
