H1N1	H3N2	B
3	0	0
4	0	0
2	0	0
2	0	0
2	0	0
8	0	0
0	0	0
9	0	0
8	0	0
19	0	0
22	0	0
21	0	0
71	0	0
47	0	0
44	0	0
140	0	0
28	0	0
314	0	0
198	0	0
222	0	0
1038	0	0
173	0	0
1728	0	0
529	0	0
2215	0	0
2823	0	0
2985	0	0
6161	0	0
2516	0	0
3543	0	0
7842	0	0
4292	0	0
4841	0	0
4696	0	0
503	0	0
2502	0	0
90	0	0
332	0	0
64	0	0
845	0	0
45	0	0
368	0	0
10	0	0
71	0	0
7	0	0
4	0	0
12	0	0
0	0	0
3	0	0
0	0	0
