H1N1	H3N2	B
40	0	0
63	0	0
103	0	0
147	0	0
288	0	0
364	0	0
646	0	0
903	0	0
1514	0	0
1520	0	0
3050	0	0
3191	0	0
6424	0	0
7018	0	0
9469	0	0
12653	0	0
21219	0	0
28921	0	0
38638	0	0
39615	0	0
69064	0	0
77443	0	0
107168	0	0
143201	0	0
141157	0	0
181818	0	0
190438	0	0
221873	0	0
192060	0	0
209684	0	0
181774	0	0
142759	0	0
138295	0	0
90915	0	0
72382	0	0
40244	0	0
37472	0	0
11120	0	0
6605	0	0
6285	0	0
3742	0	0
2730	0	0
1356	0	0
953	0	0
715	0	0
395	0	0
353	0	0
214	0	0
61	0	0
61	0	0
