S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
311961.0	29.0	10.0	88000.0	3.2055288962402353e-06	296000.0	0.0	0.0	103985.0		240000.0	0.0	0.0	159986.0	
311958.0	32.0	10.0	88000.0	0.0	296000.0	0.0	0.0	103984.0		240000.0	0.0	0.0	159985.0	
311951.0	10.0	39.0	88000.0	2.383674819409919e-06	296000.0	0.0	0.0	103983.0		240000.0	0.0	0.0	159983.0	
311881.0	77.0	42.0	88000.0	2.2902508145277022e-07	296000.0	0.0	0.0	103962.0		240000.0	0.0	0.0	159952.0	
311874.0	77.0	49.0	88000.0	4.5806044382392523e-07	296000.0	0.0	0.0	103961.0		240000.0	0.0	0.0	159949.0	
311713.0	168.0	119.0	88000.0	1.887105427485049e-06	296000.0	0.0	0.0	103916.0		240000.0	0.0	0.0	159891.0	
311663.0	211.0	116.0	88010.0	1.9362204556269718e-07	295993.0	0.0	0.0	103912.0		239994.0	0.0	0.0	159882.0	
311659.0	54.0	277.0	88010.0	1.864946742507371e-06	295993.0	0.0	0.0	103910.0		239994.0	0.0	0.0	159880.0	
311518.0	145.0	298.0	88039.0	5.386052648621552e-07	295976.0	0.0	0.0	103904.0		239975.0	0.0	0.0	159848.0	
311329.0	330.0	299.0	88042.0	4.297038316830325e-08	295974.0	0.0	0.0	103860.0		239973.0	0.0	0.0	159784.0	
310746.0	772.0	433.0	88049.0	1.04791406462544e-06	295968.0	0.0	0.0	103717.0		239968.0	0.0	0.0	159560.0	
310706.0	623.0	552.0	88119.0	1.1019784115782318e-06	295919.0	0.0	0.0	103780.0		239929.0	0.0	0.0	159613.0	
309925.0	821.0	1128.0	88126.0	1.667642079958718e-06	295913.0	0.0	0.0	103581.0		239925.0	0.0	0.0	159302.0	
309842.0	864.0	1007.0	88287.0	1.2820065186570055e-07	295797.0	0.0	0.0	103720.0		239822.0	0.0	0.0	159429.0	
308604.0	1321.0	1738.0	88337.0	1.4561285291428334e-06	295761.0	0.0	0.0	103421.0		239791.0	0.0	0.0	158998.0	
307957.0	1885.0	1817.0	88341.0	1.483313962652896e-07	295759.0	0.0	0.0	103264.0		239789.0	0.0	0.0	158743.0	
306425.0	2179.0	2914.0	88482.0	1.3864585888729756e-06	295653.0	0.0	0.0	102996.0		239709.0	0.0	0.0	158267.0	
302620.0	5337.0	3372.0	88671.0	6.340435483452424e-07	295511.0	0.0	0.0	102186.0		239587.0	0.0	0.0	156891.0	
300246.0	6179.0	4321.0	89254.0	1.1808568921336081e-06	295078.0	0.0	0.0	102159.0		239235.0	0.0	0.0	156508.0	
293122.0	9498.0	8086.0	89294.0	1.6053602632381074e-06	295045.0	0.0	0.0	100409.0		239212.0	0.0	0.0	153749.0	
289292.0	10954.0	9679.0	90075.0	8.478398021107902e-07	294470.0	0.0	0.0	100216.0		238749.0	0.0	0.0	153005.0	
276359.0	16763.0	16720.0	90158.0	1.5417502416202238e-06	294409.0	0.0	0.0	97002.0		238700.0	0.0	0.0	147917.0	
265776.0	23516.0	19312.0	91396.0	7.462008859383215e-07	293520.0	0.0	0.0	95387.0		237943.0	0.0	0.0	144929.0	
232868.0	43491.0	31598.0	92043.0	1.7576397651847418e-06	293034.0	0.0	0.0	87473.0		237555.0	0.0	0.0	132379.0	
231270.0	34506.0	40649.0	93575.0	1.1257439708477605e-06	291911.0	0.0	0.0	88615.0		236640.0	0.0	0.0	133295.0	
160745.0	72123.0	69752.0	97380.0	2.934994900290282e-06	289105.0	0.0	0.0	74208.0		234400.0	0.0	0.0	108794.0	
159894.0	71376.0	68976.0	99754.0	1.448927323305529e-07	287341.0	0.0	0.0	76354.0		232992.0	0.0	0.0	110803.0	
85007.0	75738.0	132377.0	106878.0	6.267233426198098e-06	282007.0	0.0	0.0	64070.0		228667.0	0.0	0.0	88072.0	
73734.0	86160.0	129398.0	110708.0	8.91937044364206e-08	279151.0	0.0	0.0	64906.0		226362.0	0.0	0.0	87362.0	
40483.0	44524.0	191352.0	123641.0	9.667200780187497e-06	269515.0	0.0	0.0	69254.0		218600.0	0.0	0.0	86876.0	
39532.0	34202.0	192042.0	134224.0	1.4848907439124592e-06	261785.0	0.0	0.0	79599.0		212243.0	0.0	0.0	97072.0	
23918.0	16565.0	192385.0	167132.0	7.226177775756489e-06	237438.0	0.0	0.0	108336.0		192532.0	0.0	0.0	123686.0	
16429.0	23103.0	191738.0	168730.0	3.0189866623524763e-07	236230.0	0.0	0.0	107990.0		191550.0	0.0	0.0	122234.0	
11883.0	12035.0	136827.0	239255.0	9.603206616352765e-06	183917.0	0.0	0.0	177272.0		149331.0	0.0	0.0	190919.0	
9896.0	6533.0	143465.0	240106.0	5.274947982349653e-06	183294.0	0.0	0.0	177638.0		148845.0	0.0	0.0	191000.0	
9820.0	2063.0	73124.0	314993.0	6.330791398501621e-06	127815.0	0.0	0.0	252502.0		103813.0	0.0	0.0	265851.0	
9333.0	563.0	63838.0	326266.0	3.3350114466421315e-06	119536.0	0.0	0.0	263650.0		97080.0	0.0	0.0	276925.0	
9284.0	536.0	30663.0	359517.0	2.669708335628931e-07	94870.0	0.0	0.0	296885.0		77248.0	0.0	0.0	310159.0	
9092.0	241.0	30199.0	360468.0	1.773686955571888e-06	94157.0	0.0	0.0	297777.0		76684.0	0.0	0.0	311028.0	
9088.0	196.0	14634.0	376082.0	3.684382501102006e-07	82714.0	0.0	0.0	313390.0		67364.0	0.0	0.0	326641.0	
9038.0	54.0	7337.0	383571.0	2.89541201758251e-06	77169.0	0.0	0.0	320864.0		62925.0	0.0	0.0	334110.0	
9005.0	83.0	2795.0	388117.0	1.5892582038005123e-07	73866.0	0.0	0.0	325403.0		60219.0	0.0	0.0	338643.0	
8993.0	45.0	858.0	390104.0	6.480046511181839e-06	72364.0	0.0	0.0	327389.0		59002.0	0.0	0.0	340626.0	
8965.0	40.0	815.0	390180.0	4.516541834468742e-06	72311.0	0.0	0.0	327456.0		58962.0	0.0	0.0	340687.0	
8964.0	29.0	340.0	390667.0	3.937317899047169e-06	71949.0	0.0	0.0	327943.0		58674.0	0.0	0.0	341173.0	
8964.0	1.0	319.0	390716.0	9.791866875373315e-06	71916.0	0.0	0.0	327992.0		58642.0	0.0	0.0	341222.0	
8963.0	1.0	128.0	390908.0	8.716389601695861e-07	71783.0	0.0	0.0	328184.0		58532.0	0.0	0.0	341414.0	
8963.0	1.0	124.0	390912.0	0.0	71780.0	0.0	0.0	328188.0		58529.0	0.0	0.0	341418.0	
8962.0	1.0	75.0	390962.0	1.4877631481068214e-06	71745.0	0.0	0.0	328238.0		58499.0	0.0	0.0	341468.0	
8962.0	1.0	42.0	390995.0	0.0	71719.0	0.0	0.0	328271.0		58479.0	0.0	0.0	341501.0	
