S_H1N1	E_H1N1	I_H1N1	R_H1N1	beta_H1N1	S_H3N2	E_H3N2	I_H3N2	R_H3N2	beta_H3N2	S_B	E_B	I_B	R_B	beta_B
288728.0	275.0	10.0	81516.0	3.4634673464298577e-06	274191.0	0.0	0.0	96265.0	0.0	222317.0	0.0	0.0	148101.0	0.0
288536.0	467.0	10.0	81516.0	0.0	274191.0	0.0	0.0	96220.0	0.0	222317.0	0.0	0.0	148025.0	0.0
287927.0	801.0	285.0	81516.0	3.351239309622767e-06	274191.0	0.0	0.0	96075.0	0.0	222317.0	0.0	0.0	147765.0	0.0
287923.0	613.0	477.0	81516.0	1.3979978093811201e-06	274191.0	0.0	0.0	96074.0	0.0	222317.0	0.0	0.0	147765.0	0.0
287919.0	8.0	1086.0	81516.0	1.947677925607492e-06	274191.0	0.0	0.0	96073.0	0.0	222317.0	0.0	0.0	147763.0	0.0
287919.0	4.0	1090.0	81516.0	1.2745684621863099e-08	274191.0	0.0	0.0	96073.0	0.0	222317.0	0.0	0.0	147763.0	0.0
287918.0	1.0	1084.0	81526.0	1.2816277205207745e-08	274182.0	0.0	0.0	96083.0	0.0	222313.0	0.0	0.0	147773.0	0.0
287918.0	1.0	1084.0	81526.0	0.0	274182.0	0.0	0.0	96083.0	0.0	222313.0	0.0	0.0	147773.0	0.0
287918.0	0.0	810.0	81801.0	4.287914966186789e-09	273979.0	0.0	0.0	96358.0	0.0	222143.0	0.0	0.0	148048.0	0.0
287918.0	0.0	618.0	81993.0	0.0	273832.0	0.0	0.0	96550.0	0.0	222027.0	0.0	0.0	148240.0	0.0
287917.0	1.0	9.0	82602.0	0.0	273368.0	0.0	0.0	97159.0	0.0	221678.0	0.0	0.0	148849.0	0.0
287917.0	1.0	5.0	82606.0	0.0	273365.0	0.0	0.0	97163.0	0.0	221674.0	0.0	0.0	148853.0	0.0
287917.0	0.0	2.0	82610.0	1.7366115929243496e-06	273362.0	0.0	0.0	97167.0	0.0	221672.0	0.0	0.0	148857.0	0.0
